adp_source,player_name_raw,position,team,reason,retrieved_at,quarantined_at
ffc_half_ppr_12team,Tom Brady,QB,FA,ambiguous_name_match:2_candidates,2026-07-29T23:12:32.870411+00:00,2026-07-29T23:12:32.870411+00:00
ffc_half_ppr_12team,Tom Brady,QB,FA,ambiguous_name_match:2_candidates,2026-07-29T23:12:38.843306+00:00,2026-07-29T23:12:38.843306+00:00
ffc_half_ppr_12team,Tom Brady,QB,FA,ambiguous_name_match:2_candidates,2026-07-29T23:12:45.285516+00:00,2026-07-29T23:12:45.285516+00:00
ffc_half_ppr_12team,Tom Brady,QB,FA,ambiguous_name_match:2_candidates,2026-07-29T23:12:51.798309+00:00,2026-07-29T23:12:51.798309+00:00
ffc_half_ppr_12team,Tom Brady,QB,FA,ambiguous_name_match:2_candidates,2026-07-29T23:12:59.465093+00:00,2026-07-29T23:12:59.465093+00:00
ffc_half_ppr_12team,Ty Montgomery II,WR,FA,no_name_match,2026-07-29T23:12:32.870411+00:00,2026-07-29T23:12:32.870411+00:00
ffc_half_ppr_12team,Ty Montgomery II,WR,FA,no_name_match,2026-07-29T23:12:38.843306+00:00,2026-07-29T23:12:38.843306+00:00
ffc_half_ppr_12team,Washington Defense,DEF,WAS,no_name_match,2026-07-29T23:12:51.798309+00:00,2026-07-29T23:12:51.798309+00:00
ffc_half_ppr_12team,Washington Defense,DEF,WAS,no_name_match,2026-07-29T23:13:04.509470+00:00,2026-07-29T23:13:04.509470+00:00
ffc_non_ppr_12team,Arizona Defense,DEF,ARI,no_name_match,2026-07-29T23:13:16.764601+00:00,2026-07-29T23:13:16.764601+00:00
ffc_non_ppr_12team,Arizona Defense,DEF,ARI,no_name_match,2026-07-29T23:13:19.786828+00:00,2026-07-29T23:13:19.786828+00:00
ffc_non_ppr_12team,Arizona Defense,DEF,ARI,no_name_match,2026-07-29T23:13:22.456034+00:00,2026-07-29T23:13:22.456034+00:00
ffc_non_ppr_12team,Arizona Defense,DEF,ARI,no_name_match,2026-07-29T23:13:26.980822+00:00,2026-07-29T23:13:26.980822+00:00
ffc_non_ppr_12team,Arizona Defense,DEF,ARI,no_name_match,2026-07-29T23:13:30.718643+00:00,2026-07-29T23:13:30.718643+00:00
ffc_non_ppr_12team,Arizona Defense,DEF,ARI,no_name_match,2026-07-29T23:13:35.854652+00:00,2026-07-29T23:13:35.854652+00:00
ffc_non_ppr_12team,Atlanta Defense,DEF,ATL,no_name_match,2026-07-29T23:13:30.718643+00:00,2026-07-29T23:13:30.718643+00:00
ffc_non_ppr_12team,Atlanta Defense,DEF,ATL,no_name_match,2026-07-29T23:13:35.854652+00:00,2026-07-29T23:13:35.854652+00:00
ffc_non_ppr_12team,Baltimore Defense,DEF,BAL,no_name_match,2026-07-29T23:13:16.764601+00:00,2026-07-29T23:13:16.764601+00:00
ffc_non_ppr_12team,Baltimore Defense,DEF,BAL,no_name_match,2026-07-29T23:13:22.456034+00:00,2026-07-29T23:13:22.456034+00:00
ffc_non_ppr_12team,Baltimore Defense,DEF,BAL,no_name_match,2026-07-29T23:13:30.718643+00:00,2026-07-29T23:13:30.718643+00:00
ffc_non_ppr_12team,Baltimore Defense,DEF,BAL,no_name_match,2026-07-29T23:13:35.854652+00:00,2026-07-29T23:13:35.854652+00:00
ffc_non_ppr_12team,Baltimore Defense,DEF,BAL,no_name_match,2026-07-29T23:13:42.101596+00:00,2026-07-29T23:13:42.101596+00:00
ffc_non_ppr_12team,Baltimore Defense,DEF,BAL,no_name_match,2026-07-29T23:13:49.436658+00:00,2026-07-29T23:13:49.436658+00:00
ffc_non_ppr_12team,Baltimore Defense,DEF,BAL,no_name_match,2026-07-29T23:13:57.364861+00:00,2026-07-29T23:13:57.364861+00:00
ffc_non_ppr_12team,Baltimore Defense,DEF,BAL,no_name_match,2026-07-29T23:14:05.950792+00:00,2026-07-29T23:14:05.950792+00:00
ffc_non_ppr_12team,Baltimore Defense,DEF,BAL,no_name_match,2026-07-29T23:14:13.870439+00:00,2026-07-29T23:14:13.870439+00:00
ffc_non_ppr_12team,Baltimore Defense,DEF,BAL,no_name_match,2026-07-29T23:14:21.527231+00:00,2026-07-29T23:14:21.527231+00:00
ffc_non_ppr_12team,Buffalo Defense,DEF,BUF,no_name_match,2026-07-29T23:13:22.456034+00:00,2026-07-29T23:13:22.456034+00:00
