projection_source,sleeper_player_id,mfl_id,player_name,position,query_position,team,season,season_type,company,gp,pass_att,pass_cmp,pass_yd,pass_td,pass_int,pass_2pt,cmp_pct,rush_att,rush_yd,rush_td,rush_2pt,rec,rec_yd,rec_td,rec_2pt,fum_lost,pts_std,pts_half_ppr,pts_ppr,source_last_modified,source_updated_at,as_of_date,retrieved_at,ingested_at
sleeper_rotowire,886,10368,Taiwan Jones,RB,RB,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311411793,1785311411793,2026-07-29,2026-07-29T21:50:39.065275+00:00,2026-07-29T21:50:39.065275+00:00
sleeper_rotowire,9220,16180,Evan Hull,RB,RB,HOU,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311419405,1785311419405,2026-07-29,2026-07-29T21:50:39.065275+00:00,2026-07-29T21:50:39.065275+00:00
sleeper_rotowire,9221,16162,Jahmyr Gibbs,RB,RB,DET,2026,regular,rotowire,18.0,,,,,,,,255.0,1251.0,12.0,1.0,63.0,533.0,3.0,,1.0,268.4,299.9,331.4,1785311410537,1785311410537,2026-07-29,2026-07-29T21:50:39.065275+00:00,2026-07-29T21:50:39.065275+00:00
sleeper_rotowire,9222,16163,Zach Evans,RB,RB,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311418148,1785311418148,2026-07-29,2026-07-29T21:50:39.065275+00:00,2026-07-29T21:50:39.065275+00:00
sleeper_rotowire,9223,16377,Tiyon Evans,RB,RB,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311411807,1785311411807,2026-07-29,2026-07-29T21:50:39.065275+00:00,2026-07-29T21:50:39.065275+00:00
sleeper_rotowire,9224,16181,Chase Brown,RB,RB,CIN,2026,regular,rotowire,18.0,,,,,,,,220.0,945.0,8.0,,57.0,417.0,3.0,,2.0,198.2,226.7,255.2,1785311410538,1785311410538,2026-07-29,2026-07-29T21:50:39.065275+00:00,2026-07-29T21:50:39.065275+00:00
sleeper_rotowire,9225,16164,Tank Bigsby,RB,RB,PHI,2026,regular,rotowire,18.0,,,,,,,,82.0,353.0,3.0,,8.0,59.0,,,1.0,57.2,61.2,65.2,1785311419406,1785311419406,2026-07-29,2026-07-29T21:50:39.065275+00:00,2026-07-29T21:50:39.065275+00:00
sleeper_rotowire,9226,16167,De'Von Achane,RB,RB,MIA,2026,regular,rotowire,18.0,,,,,,,,212.0,1040.0,6.0,,55.0,424.0,2.0,,2.0,190.4,217.9,245.4,1785311419407,1785311419407,2026-07-29,2026-07-29T21:50:39.065275+00:00,2026-07-29T21:50:39.065275+00:00
sleeper_rotowire,9227,16168,Israel Abanikanda,RB,RB,DAL,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311420710,1785311420710,2026-07-29,2026-07-29T21:50:39.065275+00:00,2026-07-29T21:50:39.065275+00:00
sleeper_rotowire,9505,16176,Deuce Vaughn,RB,RB,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311419417,1785311419417,2026-07-29,2026-07-29T21:50:39.065275+00:00,2026-07-29T21:50:39.065275+00:00
