projection_source,sleeper_player_id,mfl_id,player_name,position,query_position,team,season,season_type,company,gp,pass_att,pass_cmp,pass_yd,pass_td,pass_int,pass_2pt,cmp_pct,rush_att,rush_yd,rush_td,rush_2pt,rec,rec_yd,rec_td,rec_2pt,fum_lost,pts_std,pts_half_ppr,pts_ppr,source_last_modified,source_updated_at,as_of_date,retrieved_at,ingested_at
sleeper_rotowire,5751,13861,Austin Roberts,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311421557,1785311421557,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,5754,14464,Jaeden Graham,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311421558,1785311421558,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,5756,13978,Garrett Dickerson,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311420282,1785311420282,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,5844,14138,T.J. Hockenson,TE,TE,MIN,2026,regular,rotowire,18.0,,,,,,,,,,,,57.0,565.0,3.0,,,74.5,103.0,131.5,1785311421570,1785311421570,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,5857,14137,Noah Fant,TE,TE,NO,2026,regular,rotowire,18.0,,,,,,,,,,,,15.0,156.0,1.0,,,21.6,29.1,36.6,1785311419000,1785311419000,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,5863,14107,J.J. Arcega-Whiteside,WR,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311413934,1785311413934,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,587,10123,Logan Paulsen,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311410154,1785311410154,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,5878,14101,N'Keal Harry,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311421571,1785311421571,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,5886,14106,Hakeem Butler,TE,TE,DEN,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311410156,1785311410156,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,5906,14143,Dawson Knox,TE,TE,BUF,2026,regular,rotowire,18.0,,,,,,,,,,,,28.0,304.0,3.0,,,48.4,62.4,76.4,1785311419008,1785311419008,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,5957,14144,Isaac Nauta,TE,TE,GB,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311420313,1785311420313,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,5973,14209,Josh Oliver,TE,TE,MIN,2026,regular,rotowire,18.0,,,,,,,,,,,,13.0,124.0,1.0,,,18.4,24.9,31.4,1785311415216,1785311415216,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,5975,14139,Alize Mack,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311412730,1785311412730,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,5985,14239,Foster Moreau,TE,TE,HOU,2026,regular,rotowire,18.0,,,,,,,,,,,,5.0,48.0,,,,4.8,7.3,9.8,1785311413953,1785311413953,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,6001,14146,Drew Sample,TE,TE,CIN,2026,regular,rotowire,18.0,,,,,,,,,,,,13.0,126.0,1.0,,,18.6,25.1,31.6,1785311421589,1785311421589,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,6016,14324,Dax Raymond,TE,TE,PIT,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311421592,1785311421592,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,6018,14240,Zach Gentry,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311415221,1785311415221,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,6040,14060,Tyree Jackson,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311413968,1785311413968,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,6074,14341,Donald Parham,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311419028,1785311419028,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,6075,14752,Jesper Horsted,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311419029,1785311419029,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,6081,14357,Kendall Blanton,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311419032,1785311419032,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,6089,14367,Daniel Helm,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311415230,1785311415230,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,6126,14141,Irv Smith,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311412748,1785311412748,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,6137,14294,Tommy Sweeney,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311410191,1785311410191,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,6139,14140,Jace Sternberger,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311419041,1785311419041,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,6142,14145,Caleb Wilson,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311421607,1785311421607,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,6146,14142,Kaden Smith,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311419042,1785311419042,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,616,9925,Jimmy Graham,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311412751,1785311412751,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,6164,14195,Kahale Warring,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311421611,1785311421611,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,6181,14231,Trevon Wesco,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311417791,1785311417791,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,6233,15213,Matt Sokol,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311412755,1785311412755,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,6279,14665,Brandon Dillon,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311412760,1785311412760,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,6396,14501,Austin Fort,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311415288,1785311415288,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,6439,14654,Hale Hentges,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311419068,1785311419068,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,6451,14488,Stephen Carlson,TE,TE,CHI,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311419069,1785311419069,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,6501,14332,C.J. Conrad,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311414023,1785311414023,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,6529,15620,Chris Myarick,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311415301,1785311415301,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,6591,14751,Charles Jones,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311419088,1785311419088,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,663,7422,Benjamin Watson,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311415318,1785311415318,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,6662,15564,Parker Hesse,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311417856,1785311417856,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,6665,15070,Jody Fortson,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311417857,1785311417857,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,6826,14867,Cole Kmet,TE,TE,CHI,2026,regular,rotowire,18.0,,,,,,,,,,,,28.0,281.0,2.0,,,40.1,54.1,68.1,1785311414055,1785311414055,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,6834,14872,Jared Pinkney,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311410281,1785311410281,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,6843,14873,Albert Okwuegbunam,TE,TE,LV,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311414058,1785311414058,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,6846,14874,Hunter Bryant,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311412820,1785311412820,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,6850,14875,Harrison Bryant,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,2.0,20.0,,,,2.0,3.0,4.0,1785311416622,1785311416622,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,6865,14871,Colby Parkinson,TE,TE,LAR,2026,regular,rotowire,18.0,,,,,,,,,,,,33.0,327.0,3.0,,,50.7,67.2,83.7,1785311411503,1785311411503,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,6869,14870,Adam Trautman,TE,TE,DEN,2026,regular,rotowire,18.0,,,,,,,,,,,,11.0,108.0,1.0,,,16.8,22.3,27.8,1785311410287,1785311410287,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,6894,15563,Mitchell Wilcox,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311411509,1785311411509,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,6906,14863,Antonio Gandy-Golden,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311412833,1785311412833,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,6919,14869,Thaddeus Moss,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311411514,1785311411514,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,6926,14868,Brycen Hopkins,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311414068,1785311414068,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,6932,15050,Charlie Taumoepeau,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311412836,1785311412836,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,6956,14936,Devin Asiasi,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311420438,1785311420438,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,6964,15097,Sean McKeon,TE,TE,IND,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311419140,1785311419140,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,6970,15026,Stephen Sullivan,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311417896,1785311417896,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,7002,14861,Juwan Johnson,TE,TE,NO,2026,regular,rotowire,18.0,,,,,,,,,,,,54.0,586.0,4.0,,,82.6,109.6,136.6,1785311417901,1785311417901,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,7015,15045,Jacob Breeland,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311411527,1785311411527,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,7050,14876,Josiah Deguara,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311420452,1785311420452,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,7065,15066,Eli Wolf,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311419156,1785311419156,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,7075,14984,Charlie Woerner,TE,TE,ATL,2026,regular,rotowire,18.0,,,,,,,,,,,,4.0,40.0,,,,4.0,6.0,8.0,1785311419161,1785311419161,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,7082,14939,Dalton Keene,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311419163,1785311419163,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,7106,15041,Lawrence Cager,TE,TE,WAS,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311415382,1785311415382,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,7131,14996,Tyler Davis,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311417921,1785311417921,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,7216,15054,Giovanni Ricci,FB,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311410326,1785311410326,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,7288,15088,Ben Ellefson,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311420481,1785311420481,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,7308,15542,Nick Bowers,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311412892,1785311412892,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,7404,15080,Noah Togiai,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311417969,1785311417969,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,7427,15562,Tyler Mabry,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311414127,1785311414127,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,7439,15544,Tommy Hudson,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311410354,1785311410354,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,7499,15672,Paul Quessenberry,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311416702,1785311416702,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,7502,15214,Dominique Dafney,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311419223,1785311419223,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,7531,15244,Feleipe Franks,TE,TE,CAR,2026,regular,rotowire,18.0,,,,,,,,1.0,2.0,,,1.0,7.0,,,,0.9,1.4,1.9,1785311415446,1785311415446,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,7535,15334,Hunter Long,TE,TE,JAX,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311414136,1785311414136,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,7536,15341,Quintin Morris,TE,TE,JAX,2026,regular,rotowire,18.0,,,,,,,,,,,,4.0,40.0,,,,4.0,6.0,8.0,1785311421762,1785311421762,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,7553,15329,Kyle Pitts,TE,TE,ATL,2026,regular,rotowire,18.0,,,,,,,,,,,,66.0,756.0,5.0,,,105.6,138.6,171.6,1785311415449,1785311415449,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,7554,15333,Tre' McKitty,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311420516,1785311420516,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,7568,15330,Brevin Jordan,TE,TE,HOU,2026,regular,rotowire,18.0,,,,,,,,,,,,4.0,21.0,,,,2.1,4.1,6.1,1785311412923,1785311412923,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,7576,15295,Sage Surratt,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311421769,1785311421769,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,7597,15339,Kenny Yeboah,TE,TE,ARI,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311414143,1785311414143,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,7600,15331,Pat Freiermuth,TE,TE,PIT,2026,regular,rotowire,18.0,,,,,,,,,,,,51.0,534.0,4.0,,,77.4,102.9,128.4,1785311415456,1785311415456,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,7602,15419,Kylen Granson,TE,TE,TEN,2026,regular,rotowire,18.0,,,,,,,,,,,,2.0,20.0,,,,2.0,3.0,4.0,1785311415458,1785311415458,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,7622,15374,Sammis Reyes,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311419232,1785311419232,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,7694,15332,Tommy Tremble,TE,TE,CAR,2026,regular,rotowire,18.0,,,,,,,,,,,,13.0,128.0,1.0,,,18.8,25.3,31.8,1785311419241,1785311419241,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,7716,15344,John Bates,TE,TE,WAS,2026,regular,rotowire,18.0,,,,,,,,,,,,13.0,128.0,1.0,,,18.8,25.3,31.8,1785311415484,1785311415484,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,7735,15520,Cary Angeline,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311411618,1785311411618,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,7808,15455,Ben Mason,FB,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311411625,1785311411625,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,7828,15337,Noah Gray,TE,TE,KC,2026,regular,rotowire,18.0,,,,,,,,,,,,24.0,231.0,2.0,,,35.1,47.1,59.1,1785311414179,1785311414179,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,7842,15335,Luke Farrell,TE,TE,SF,2026,regular,rotowire,18.0,,,,,,,,,,,,5.0,51.0,,,,5.1,7.6,10.1,1785311410405,1785311410405,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,7854,15534,Miller Forristall,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311415503,1785311415503,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,7859,15336,Nick Eubanks,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311419270,1785311419270,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,7891,15626,Brock Wright,TE,TE,DET,2026,regular,rotowire,18.0,,,,,,,,,,,,11.0,103.0,1.0,,,16.3,21.8,27.3,1785311414185,1785311414185,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,7903,15677,Briley Moore,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311412961,1785311412961,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,7943,15343,Zach Davidson,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311412968,1785311412968,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,7946,15541,Jack Stoll,TE,TE,CLE,2026,regular,rotowire,18.0,,,,,,,,,,,,4.0,35.0,,,,3.5,5.5,7.5,1785311412969,1785311412969,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,7972,15340,Tony Poljan,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311415519,1785311415519,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,7985,15342,Pro Wells,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311412977,1785311412977,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,7992,15506,Matt Bushman,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311420578,1785311420578,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,801,10409,Charles Clay,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311415523,1785311415523,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,8018,15338,Shaun Beyer,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311411675,1785311411675,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,8041,15604,Shane Zylstra,TE,TE,BUF,2026,regular,rotowire,18.0,,,,,,,,,,,,1.0,13.0,,,,1.3,1.8,2.3,1785311419289,1785311419289,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,8061,15843,Jake Hausmann,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311410432,1785311410432,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,8089,17439,Sal Cannella,TE,TE,,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311420592,1785311420592,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,8107,16135,Nikola Kalinic,TE,TE,CHI,2026,regular,rotowire,18.0,,,,,,,,,,,,,,,,,,,,1785311410439,1785311410439,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,8110,15799,Jake Ferguson,TE,TE,DAL,2026,regular,rotowire,18.0,,,,,,,,,,,,70.0,618.0,5.0,,1.0,89.8,124.8,159.8,1785311415529,1785311415529,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
sleeper_rotowire,8111,15802,Cade Otton,TE,TE,TB,2026,regular,rotowire,18.0,,,,,,,,,,,,56.0,540.0,3.0,,,72.0,100.0,128.0,1785311416785,1785311416785,2026-07-29,2026-07-29T21:50:39.880165+00:00,2026-07-29T21:50:39.880165+00:00
