adp_source,ffc_player_id,mfl_id,player_name,position,team,bye,rank,average_pick,std_dev,high_pick,low_pick,times_drafted,total_drafts_in_sample,sample_window,period,teams,format,is_retrospective_aggregate,as_of_date,retrieved_at,ingested_at
ffc_ppr_12team,,14104,A.J. Brown,WR,NE,,43,4.0,3.01,5.09,588,,2403,"August 30, 2020 to September 1, 2020",2020,12,ppr,0,2020-09-01,2026-07-30T04:11:30.548589+00:00,2026-07-30T04:11:30.548589+00:00
ffc_ppr_12team,,10261,A.J. Green,WR,FA,,68,6.4,4.12,9.01,791,,2403,"August 30, 2020 to September 1, 2020",2020,12,ppr,0,2020-09-01,2026-07-30T04:11:30.548589+00:00,2026-07-30T04:11:30.548589+00:00
ffc_ppr_12team,,14805,AJ Dillon,RB,CAR,,104,8.0,6.09,12.06,262,,2403,"August 30, 2020 to September 1, 2020",2020,12,ppr,0,2020-09-01,2026-07-30T04:11:30.548589+00:00,2026-07-30T04:11:30.548589+00:00
ffc_ppr_12team,,13319,Aaron Jones Sr.,RB,MIN,,18,2.9,1.04,3.04,976,,2403,"August 30, 2020 to September 1, 2020",2020,12,ppr,0,2020-09-01,2026-07-30T04:11:30.548589+00:00,2026-07-30T04:11:30.548589+00:00
ffc_ppr_12team,,7836,Aaron Rodgers,QB,PIT,,88,9.1,5.08,11.02,376,,2403,"August 30, 2020 to September 1, 2020",2020,12,ppr,0,2020-09-01,2026-07-30T04:11:30.548589+00:00,2026-07-30T04:11:30.548589+00:00
ffc_ppr_12team,,11938,Adam Thielen,WR,FA,,29,3.6,2.04,4.08,824,,2403,"August 30, 2020 to September 1, 2020",2020,12,ppr,0,2020-09-01,2026-07-30T04:11:30.548589+00:00,2026-07-30T04:11:30.548589+00:00
ffc_ppr_12team,,14223,Alexander Mattison,RB,FA,,92,7.4,6.07,10.03,350,,2403,"August 30, 2020 to September 1, 2020",2020,12,ppr,0,2020-09-01,2026-07-30T04:11:30.548589+00:00,2026-07-30T04:11:30.548589+00:00
ffc_ppr_12team,,13632,Allen Lazard,WR,FA,,122,8.7,8.07,13.04,296,,2403,"August 30, 2020 to September 1, 2020",2020,12,ppr,0,2020-09-01,2026-07-30T04:11:30.548589+00:00,2026-07-30T04:11:30.548589+00:00
ffc_ppr_12team,,11678,Allen Robinson II,WR,FA,,30,3.7,2.06,4.06,652,,2403,"August 30, 2020 to September 1, 2020",2020,12,ppr,0,2020-09-01,2026-07-30T04:11:30.548589+00:00,2026-07-30T04:11:30.548589+00:00
ffc_ppr_12team,,13132,Alvin Kamara,RB,NO,,4,1.3,1.01,1.12,960,,2403,"August 30, 2020 to September 1, 2020",2020,12,ppr,0,2020-09-01,2026-07-30T04:11:30.548589+00:00,2026-07-30T04:11:30.548589+00:00
ffc_ppr_12team,,12175,Amari Cooper,WR,FA,,36,4.4,2.08,4.12,780,,2403,"August 30, 2020 to September 1, 2020",2020,12,ppr,0,2020-09-01,2026-07-30T04:11:30.548589+00:00,2026-07-30T04:11:30.548589+00:00
ffc_ppr_12team,,13639,Anthony Miller,WR,FA,,118,8.4,8.05,13.01,357,,2403,"August 30, 2020 to September 1, 2020",2020,12,ppr,0,2020-09-01,2026-07-30T04:11:30.548589+00:00,2026-07-30T04:11:30.548589+00:00
ffc_ppr_12team,,14852,Antonio Gibson,RB,FA,,73,6.5,5.12,9.01,464,,2403,"August 30, 2020 to September 1, 2020",2020,12,ppr,0,2020-09-01,2026-07-30T04:11:30.548589+00:00,2026-07-30T04:11:30.548589+00:00
ffc_ppr_12team,,13404,Austin Ekeler,RB,FA,,11,2.1,1.05,2.10,850,,2403,"August 30, 2020 to September 1, 2020",2020,12,ppr,0,2020-09-01,2026-07-30T04:11:30.548589+00:00,2026-07-30T04:11:30.548589+00:00
ffc_ppr_12team,,12677,Austin Hooper,TE,ATL,,127,18.8,5.12,15.10,708,,2403,"August 30, 2020 to September 1, 2020",2020,12,ppr,0,2020-09-01,2026-07-30T04:11:30.548589+00:00,2026-07-30T04:11:30.548589+00:00
ffc_ppr_12team,,13590,Baker Mayfield,QB,TB,,135,11.6,8.04,15.07,298,,2403,"August 30, 2020 to September 1, 2020",2020,12,ppr,0,2020-09-01,2026-07-30T04:11:30.548589+00:00,2026-07-30T04:11:30.548589+00:00
ffc_ppr_12team,,14072,Benny Snell Jr.,RB,FA,,144,19.0,9.01,16.08,125,,2403,"August 30, 2020 to September 1, 2020",2020,12,ppr,0,2020-09-01,2026-07-30T04:11:30.548589+00:00,2026-07-30T04:11:30.548589+00:00
