adp_source,ffc_player_id,mfl_id,player_name,position,team,bye,rank,average_pick,std_dev,high_pick,low_pick,times_drafted,total_drafts_in_sample,sample_window,period,teams,format,is_retrospective_aggregate,as_of_date,retrieved_at,ingested_at
ffc_ppr_12team,,10261,A.J. Green,WR,FA,,2,3.1,1.09,3.04,377,,764,"September 2, 2013 to September 4, 2013",2013,12,ppr,0,2013-09-04,2026-07-30T04:11:03.662695+00:00,2026-07-30T04:11:03.662695+00:00
ffc_ppr_12team,,7836,Aaron Rodgers,QB,PIT,,5,7.9,1.03,4.10,277,,764,"September 2, 2013 to September 4, 2013",2013,12,ppr,0,2013-09-04,2026-07-30T04:11:03.662695+00:00,2026-07-30T04:11:03.662695+00:00
ffc_ppr_12team,,10313,Andy Dalton,QB,PHI,,22,8.0,8.06,12.01,85,,764,"September 2, 2013 to September 4, 2013",2013,12,ppr,0,2013-09-04,2026-07-30T04:11:03.662695+00:00,2026-07-30T04:11:03.662695+00:00
ffc_ppr_12team,,11225,Cordarrelle Patterson,RB,FA,,30,19.1,7.1,15.12,88,,764,"September 2, 2013 to September 4, 2013",2013,12,ppr,0,2013-09-04,2026-07-30T04:11:03.662695+00:00,2026-07-30T04:11:03.662695+00:00
ffc_ppr_12team,,11232,DeAndre Hopkins,WR,FA,,21,11.5,7.11,13.01,198,,764,"September 2, 2013 to September 4, 2013",2013,12,ppr,0,2013-09-04,2026-07-30T04:11:03.662695+00:00,2026-07-30T04:11:03.662695+00:00
ffc_ppr_12team,,9075,DeSean Jackson,WR,FA,,10,7.9,4.09,8.07,381,,764,"September 2, 2013 to September 4, 2013",2013,12,ppr,0,2013-09-04,2026-07-30T04:11:03.662695+00:00,2026-07-30T04:11:03.662695+00:00
ffc_ppr_12team,,11193,Giovani Bernard,RB,FA,,6,7.3,3.05,6.12,424,,764,"September 2, 2013 to September 4, 2013",2013,12,ppr,0,2013-09-04,2026-07-30T04:11:03.662695+00:00,2026-07-30T04:11:03.662695+00:00
ffc_ppr_12team,,10868,Greg Zuerlein,PK,FA,,37,8.5,12.07,15.12,109,,764,"September 2, 2013 to September 4, 2013",2013,12,ppr,0,2013-09-04,2026-07-30T04:11:03.662695+00:00,2026-07-30T04:11:03.662695+00:00
ffc_ppr_12team,,9925,Jimmy Graham,TE,FA,,1,3.2,1.06,3.06,161,,764,"September 2, 2013 to September 4, 2013",2013,12,ppr,0,2013-09-04,2026-07-30T04:11:03.662695+00:00,2026-07-30T04:11:03.662695+00:00
ffc_ppr_12team,,9064,Joe Flacco,QB,CIN,,26,8.6,10.08,14.11,54,,764,"September 2, 2013 to September 4, 2013",2013,12,ppr,0,2013-09-04,2026-07-30T04:11:03.662695+00:00,2026-07-30T04:11:03.662695+00:00
