adp_source,ffc_player_id,mfl_id,player_name,position,team,bye,rank,average_pick,std_dev,high_pick,low_pick,times_drafted,total_drafts_in_sample,sample_window,period,teams,format,is_retrospective_aggregate,as_of_date,retrieved_at,ingested_at
ffc_ppr_10team,3247,14104,A.J. Brown,WR,NE,11,16,16.7,2.6,1.02,3.02,1518,7681,"August 28, 2026 to September 4, 2026",2026,10,ppr,0,2026-09-04,2026-09-04T13:30:46.415931+00:00,2026-09-04T13:30:46.415931+00:00
ffc_ppr_10team,6290,16723,AJ Barner,TE,SEA,11,189,158.0,43.7,9.08,18.04,5,7681,"August 28, 2026 to September 4, 2026",2026,10,ppr,0,2026-09-04,2026-09-04T13:30:46.415931+00:00,2026-09-04T13:30:46.415931+00:00
ffc_ppr_10team,2507,13319,Aaron Jones Sr.,RB,MIN,6,111,105.8,11.0,6.12,12.08,266,7681,"August 28, 2026 to September 4, 2026",2026,10,ppr,0,2026-09-04,2026-09-04T13:30:46.415931+00:00,2026-09-04T13:30:46.415931+00:00
ffc_ppr_10team,1004,7836,Aaron Rodgers,QB,PIT,9,248,173.1,18.9,10.11,18.03,19,7681,"August 28, 2026 to September 4, 2026",2026,10,ppr,0,2026-09-04,2026-09-04T13:30:46.415931+00:00,2026-09-04T13:30:46.415931+00:00
ffc_ppr_10team,6184,16626,Adonai Mitchell,WR,NYJ,13,208,161.2,16.0,9.09,15.10,44,7681,"August 28, 2026 to September 4, 2026",2026,10,ppr,0,2026-09-04,2026-09-04T13:30:46.415931+00:00,2026-09-04T13:30:46.415931+00:00
ffc_ppr_10team,5641,15768,Alec Pierce,WR,IND,13,71,69.9,6.8,4.12,8.07,778,7681,"August 28, 2026 to September 4, 2026",2026,10,ppr,0,2026-09-04,2026-09-04T13:30:46.415931+00:00,2026-09-04T13:30:46.415931+00:00
ffc_ppr_10team,2439,13132,Alvin Kamara,RB,NO,8,172,153.2,17.7,5.09,15.12,241,7681,"August 28, 2026 to September 4, 2026",2026,10,ppr,0,2026-09-04,2026-09-04T13:30:46.415931+00:00,2026-09-04T13:30:46.415931+00:00
ffc_ppr_10team,5182,15287,Amon-Ra St. Brown,WR,DET,6,7,6.6,1.4,1.01,1.12,1298,7681,"August 28, 2026 to September 4, 2026",2026,10,ppr,0,2026-09-04,2026-09-04T13:30:46.415931+00:00,2026-09-04T13:30:46.415931+00:00
ffc_ppr_10team,6500,17042,Ashton Jeanty,RB,LV,13,21,20.8,3.9,1.05,3.07,863,7681,"August 28, 2026 to September 4, 2026",2026,10,ppr,0,2026-09-04,2026-09-04T13:30:46.415931+00:00,2026-09-04T13:30:46.415931+00:00
ffc_ppr_10team,2886,13590,Baker Mayfield,QB,TB,10,133,129.5,10.5,5.04,13.06,397,7681,"August 28, 2026 to September 4, 2026",2026,10,ppr,0,2026-09-04,2026-09-04T13:30:46.415931+00:00,2026-09-04T13:30:46.415931+00:00
ffc_ppr_10team,6513,17052,Bhayshul Tuten,RB,JAX,7,52,54.0,5.7,3.07,6.12,1144,7681,"August 28, 2026 to September 4, 2026",2026,10,ppr,0,2026-09-04,2026-09-04T13:30:46.415931+00:00,2026-09-04T13:30:46.415931+00:00
ffc_ppr_10team,5670,16161,Bijan Robinson,RB,ATL,11,2,2.4,0.7,1.01,1.06,1083,7681,"August 28, 2026 to September 4, 2026",2026,10,ppr,0,2026-09-04,2026-09-04T13:30:46.415931+00:00,2026-09-04T13:30:46.415931+00:00
ffc_ppr_10team,5965,16593,Blake Corum,RB,LAR,11,127,122.4,15.4,6.03,13.07,1509,7681,"August 28, 2026 to September 4, 2026",2026,10,ppr,0,2026-09-04,2026-09-04T13:30:46.415931+00:00,2026-09-04T13:30:46.415931+00:00
ffc_ppr_10team,6046,16444,Blake Grupe,PK,NYJ,13,184,157.2,29.5,7.11,17.07,19,7681,"August 28, 2026 to September 4, 2026",2026,10,ppr,0,2026-09-04,2026-09-04T13:30:46.415931+00:00,2026-09-04T13:30:46.415931+00:00
ffc_ppr_10team,6253,16582,Bo Nix,QB,DEN,10,116,111.9,13.3,5.08,12.08,723,7681,"August 28, 2026 to September 4, 2026",2026,10,ppr,0,2026-09-04,2026-09-04T13:30:46.415931+00:00,2026-09-04T13:30:46.415931+00:00
ffc_ppr_10team,6176,16596,Braelon Allen,RB,NYJ,13,173,153.6,25.5,8.06,17.07,31,7681,"August 28, 2026 to September 4, 2026",2026,10,ppr,0,2026-09-04,2026-09-04T13:30:46.415931+00:00,2026-09-04T13:30:46.415931+00:00
ffc_ppr_10team,6162,16414,Brandon Aubrey,PK,DAL,14,132,129.3,22.1,3.01,16.04,2083,7681,"August 28, 2026 to September 4, 2026",2026,10,ppr,0,2026-09-04,2026-09-04T13:30:46.415931+00:00,2026-09-04T13:30:46.415931+00:00
ffc_ppr_10team,5503,15708,Breece Hall,RB,NYJ,13,33,32.1,3.9,2.05,4.08,714,7681,"August 28, 2026 to September 4, 2026",2026,10,ppr,0,2026-09-04,2026-09-04T13:30:46.415931+00:00,2026-09-04T13:30:46.415931+00:00
ffc_ppr_10team,5985,16269,Brenton Strange,TE,JAX,7,219,163.3,16.5,10.12,16.07,48,7681,"August 28, 2026 to September 4, 2026",2026,10,ppr,0,2026-09-04,2026-09-04T13:30:46.415931+00:00,2026-09-04T13:30:46.415931+00:00
ffc_ppr_10team,5605,15716,Brian Robinson,RB,ATL,11,213,162.8,17.8,10.03,18.05,52,7681,"August 28, 2026 to September 4, 2026",2026,10,ppr,0,2026-09-04,2026-09-04T13:30:46.415931+00:00,2026-09-04T13:30:46.415931+00:00
ffc_ppr_10team,6175,16618,Brian Thomas Jr.,WR,JAX,7,73,73.1,7.1,5.01,8.12,1061,7681,"August 28, 2026 to September 4, 2026",2026,10,ppr,0,2026-09-04,2026-09-04T13:30:46.415931+00:00,2026-09-04T13:30:46.415931+00:00
ffc_ppr_10team,6178,16641,Brock Bowers,TE,LV,13,35,34.4,7.2,1.08,5.02,2414,7681,"August 28, 2026 to September 4, 2026",2026,10,ppr,0,2026-09-04,2026-09-04T13:30:46.415931+00:00,2026-09-04T13:30:46.415931+00:00
ffc_ppr_10team,5648,15698,Brock Purdy,QB,SF,8,86,85.8,12.2,4.09,10.07,199,7681,"August 28, 2026 to September 4, 2026",2026,10,ppr,0,2026-09-04,2026-09-04T13:30:46.415931+00:00,2026-09-04T13:30:46.415931+00:00
ffc_ppr_10team,5678,16148,Bryce Young,QB,CAR,5,231,166.6,9.3,13.10,16.03,26,7681,"August 28, 2026 to September 4, 2026",2026,10,ppr,0,2026-09-04,2026-09-04T13:30:46.415931+00:00,2026-09-04T13:30:46.415931+00:00
ffc_ppr_10team,6190,16598,Bucky Irving,RB,TB,10,46,46.3,5.4,2.10,6.04,604,7681,"August 28, 2026 to September 4, 2026",2026,10,ppr,0,2026-09-04,2026-09-04T13:30:46.415931+00:00,2026-09-04T13:30:46.415931+00:00
ffc_ppr_10team,5676,16150,C.J. Stroud,QB,HOU,8,191,158.3,12.7,9.01,15.12,162,7681,"August 28, 2026 to September 4, 2026",2026,10,ppr,0,2026-09-04,2026-09-04T13:30:46.415931+00:00,2026-09-04T13:30:46.415931+00:00
ffc_ppr_10team,2335,11945,Cairo Santos,PK,CHI,10,240,169.4,17.7,8.04,18.02,51,7681,"August 28, 2026 to September 4, 2026",2026,10,ppr,0,2026-09-04,2026-09-04T13:30:46.415931+00:00,2026-09-04T13:30:46.415931+00:00
ffc_ppr_10team,6790,17599,Caleb Douglas,WR,MIA,6,225,164.5,24.8,9.12,18.04,78,7681,"August 28, 2026 to September 4, 2026",2026,10,ppr,0,2026-09-04,2026-09-04T13:30:46.415931+00:00,2026-09-04T13:30:46.415931+00:00
ffc_ppr_10team,6173,16579,Caleb Williams,QB,CHI,10,90,87.2,12.3,1.04,10.11,1300,7681,"August 28, 2026 to September 4, 2026",2026,10,ppr,0,2026-09-04,2026-09-04T13:30:46.415931+00:00,2026-09-04T13:30:46.415931+00:00
ffc_ppr_10team,2866,13629,Calvin Ridley,WR,TEN,9,167,152.5,12.1,11.04,15.05,83,7681,"August 28, 2026 to September 4, 2026",2026,10,ppr,0,2026-09-04,2026-09-04T13:30:46.415931+00:00,2026-09-04T13:30:46.415931+00:00
ffc_ppr_10team,6188,16680,Cam Little,PK,JAX,7,168,152.7,17.7,9.05,18.06,378,7681,"August 28, 2026 to September 4, 2026",2026,10,ppr,0,2026-09-04,2026-09-04T13:30:46.415931+00:00,2026-09-04T13:30:46.415931+00:00
ffc_ppr_10team,6509,17045,Cam Skattebo,RB,NYG,8,41,39.8,5.1,1.09,5.06,528,7681,"August 28, 2026 to September 4, 2026",2026,10,ppr,0,2026-09-04,2026-09-04T13:30:46.415931+00:00,2026-09-04T13:30:46.415931+00:00
ffc_ppr_10team,6457,17030,Cam Ward,QB,TEN,9,246,171.2,23.2,7.06,18.02,33,7681,"August 28, 2026 to September 4, 2026",2026,10,ppr,0,2026-09-04,2026-09-04T13:30:46.415931+00:00,2026-09-04T13:30:46.415931+00:00
ffc_ppr_10team,5538,15979,Cameron Dicker,PK,LAC,7,155,145.8,20.3,9.05,16.09,262,7681,"August 28, 2026 to September 4, 2026",2026,10,ppr,0,2026-09-04,2026-09-04T13:30:46.415931+00:00,2026-09-04T13:30:46.415931+00:00
ffc_ppr_10team,6768,17497,Carnell Tate,WR,TEN,9,82,79.7,8.3,5.03,9.04,1389,7681,"August 28, 2026 to September 4, 2026",2026,10,ppr,0,2026-09-04,2026-09-04T13:30:46.415931+00:00,2026-09-04T13:30:46.415931+00:00
ffc_ppr_10team,4869,14832,CeeDee Lamb,WR,DAL,14,10,10.3,1.7,1.05,2.04,985,7681,"August 28, 2026 to September 4, 2026",2026,10,ppr,0,2026-09-04,2026-09-04T13:30:46.415931+00:00,2026-09-04T13:30:46.415931+00:00
ffc_ppr_10team,5706,16181,Chase Brown,RB,CIN,6,13,13.0,2.4,1.03,2.09,1703,7681,"August 28, 2026 to September 4, 2026",2026,10,ppr,0,2026-09-04,2026-09-04T13:30:46.415931+00:00,2026-09-04T13:30:46.415931+00:00
ffc_ppr_10team,4865,14717,Chase McLaughlin,PK,TB,10,171,153.0,19.4,1.07,17.02,180,7681,"August 28, 2026 to September 4, 2026",2026,10,ppr,0,2026-09-04,2026-09-04T13:30:46.415931+00:00,2026-09-04T13:30:46.415931+00:00
ffc_ppr_10team,6794,17506,Chris Bell,WR,MIA,6,228,165.9,12.0,12.02,16.10,42,7681,"August 28, 2026 to September 4, 2026",2026,10,ppr,0,2026-09-04,2026-09-04T13:30:46.415931+00:00,2026-09-04T13:30:46.415931+00:00
ffc_ppr_10team,2340,11936,Chris Boswell,PK,PIT,9,166,152.2,14.1,12.07,17.12,45,7681,"August 28, 2026 to September 4, 2026",2026,10,ppr,0,2026-09-04,2026-09-04T13:30:46.415931+00:00,2026-09-04T13:30:46.415931+00:00
ffc_ppr_10team,2465,13163,Chris Godwin Jr.,WR,TB,10,81,78.5,8.3,4.07,9.06,1571,7681,"August 28, 2026 to September 4, 2026",2026,10,ppr,0,2026-09-04,2026-09-04T13:30:46.415931+00:00,2026-09-04T13:30:46.415931+00:00
ffc_ppr_10team,5544,15754,Chris Olave,WR,NO,8,19,19.4,2.8,1.11,3.04,560,7681,"August 28, 2026 to September 4, 2026",2026,10,ppr,0,2026-09-04,2026-09-04T13:30:46.415931+00:00,2026-09-04T13:30:46.415931+00:00
ffc_ppr_10team,5717,16174,Chris Rodriguez Jr.,RB,JAX,7,182,156.6,17.6,8.03,17.03,205,7681,"August 28, 2026 to September 4, 2026",2026,10,ppr,0,2026-09-04,2026-09-04T13:30:46.415931+00:00,2026-09-04T13:30:46.415931+00:00
