adp_source,ffc_player_id,mfl_id,player_name,position,team,bye,rank,average_pick,std_dev,high_pick,low_pick,times_drafted,total_drafts_in_sample,sample_window,period,teams,format,is_retrospective_aggregate,as_of_date,retrieved_at,ingested_at
ffc_non_ppr_10team,3247,14104,A.J. Brown,WR,NE,11,16,17.6,2.7,1.11,2.11,33,628,"July 22, 2026 to July 29, 2026",2026,10,standard,0,2026-07-29,2026-07-29T16:45:32.281966+00:00,2026-07-29T16:45:32.281966+00:00
ffc_non_ppr_10team,2507,13319,Aaron Jones Sr.,RB,MIN,6,114,110.4,13.7,7.04,12.01,24,628,"July 22, 2026 to July 29, 2026",2026,10,standard,0,2026-07-29,2026-07-29T16:45:32.281966+00:00,2026-07-29T16:45:32.281966+00:00
ffc_non_ppr_10team,5641,15768,Alec Pierce,WR,IND,13,53,52.8,8.8,3.06,6.08,17,628,"July 22, 2026 to July 29, 2026",2026,10,standard,0,2026-07-29,2026-07-29T16:45:32.281966+00:00,2026-07-29T16:45:32.281966+00:00
ffc_non_ppr_10team,2439,13132,Alvin Kamara,RB,NO,8,119,115.8,44.3,4.02,12.09,5,628,"July 22, 2026 to July 29, 2026",2026,10,standard,0,2026-07-29,2026-07-29T16:45:32.281966+00:00,2026-07-29T16:45:32.281966+00:00
ffc_non_ppr_10team,5182,15287,Amon-Ra St. Brown,WR,DET,6,11,10.6,2.2,1.07,2.04,62,628,"July 22, 2026 to July 29, 2026",2026,10,standard,0,2026-07-29,2026-07-29T16:45:32.281966+00:00,2026-07-29T16:45:32.281966+00:00
ffc_non_ppr_10team,6789,17512,Antonio Williams,WR,WAS,7,165,154.4,22.9,11.05,15.09,5,628,"July 22, 2026 to July 29, 2026",2026,10,standard,0,2026-07-29,2026-07-29T16:45:32.281966+00:00,2026-07-29T16:45:32.281966+00:00
ffc_non_ppr_10team,6500,17042,Ashton Jeanty,RB,LV,13,13,13.0,3.2,1.06,2.09,58,628,"July 22, 2026 to July 29, 2026",2026,10,standard,0,2026-07-29,2026-07-29T16:45:32.281966+00:00,2026-07-29T16:45:32.281966+00:00
ffc_non_ppr_10team,2886,13590,Baker Mayfield,QB,TB,10,143,137.7,12.9,8.09,13.09,21,628,"July 22, 2026 to July 29, 2026",2026,10,standard,0,2026-07-29,2026-07-29T16:45:32.281966+00:00,2026-07-29T16:45:32.281966+00:00
ffc_non_ppr_10team,6513,17052,Bhayshul Tuten,RB,JAX,7,54,54.7,6.6,4.05,6.07,86,628,"July 22, 2026 to July 29, 2026",2026,10,standard,0,2026-07-29,2026-07-29T16:45:32.281966+00:00,2026-07-29T16:45:32.281966+00:00
ffc_non_ppr_10team,5670,16161,Bijan Robinson,RB,ATL,11,2,1.9,0.8,1.01,1.03,44,628,"July 22, 2026 to July 29, 2026",2026,10,standard,0,2026-07-29,2026-07-29T16:45:32.281966+00:00,2026-07-29T16:45:32.281966+00:00
ffc_non_ppr_10team,5965,16593,Blake Corum,RB,LAR,11,103,102.0,14.2,7.01,11.10,49,628,"July 22, 2026 to July 29, 2026",2026,10,standard,0,2026-07-29,2026-07-29T16:45:32.281966+00:00,2026-07-29T16:45:32.281966+00:00
ffc_non_ppr_10team,6253,16582,Bo Nix,QB,DEN,10,128,125.6,8.1,9.06,12.09,31,628,"July 22, 2026 to July 29, 2026",2026,10,standard,0,2026-07-29,2026-07-29T16:45:32.281966+00:00,2026-07-29T16:45:32.281966+00:00
ffc_non_ppr_10team,6162,16414,Brandon Aubrey,PK,DAL,14,129,126.4,20.9,7.02,14.01,145,628,"July 22, 2026 to July 29, 2026",2026,10,standard,0,2026-07-29,2026-07-29T16:45:32.281966+00:00,2026-07-29T16:45:32.281966+00:00
ffc_non_ppr_10team,5503,15708,Breece Hall,RB,NYJ,13,30,30.6,3.3,2.10,4.01,48,628,"July 22, 2026 to July 29, 2026",2026,10,standard,0,2026-07-29,2026-07-29T16:45:32.281966+00:00,2026-07-29T16:45:32.281966+00:00
ffc_non_ppr_10team,5985,16269,Brenton Strange,TE,JAX,7,159,148.3,28.5,9.10,15.07,6,628,"July 22, 2026 to July 29, 2026",2026,10,standard,0,2026-07-29,2026-07-29T16:45:32.281966+00:00,2026-07-29T16:45:32.281966+00:00
ffc_non_ppr_10team,5605,15716,Brian Robinson Jr.,RB,ATL,11,153,145.9,17.5,11.08,15.12,7,628,"July 22, 2026 to July 29, 2026",2026,10,standard,0,2026-07-29,2026-07-29T16:45:32.281966+00:00,2026-07-29T16:45:32.281966+00:00
ffc_non_ppr_10team,6175,16618,Brian Thomas Jr.,WR,JAX,7,69,68.8,8.4,4.07,7.09,70,628,"July 22, 2026 to July 29, 2026",2026,10,standard,0,2026-07-29,2026-07-29T16:45:32.281966+00:00,2026-07-29T16:45:32.281966+00:00
ffc_non_ppr_10team,6178,16641,Brock Bowers,TE,LV,13,50,50.2,13.0,1.11,7.01,117,628,"July 22, 2026 to July 29, 2026",2026,10,standard,0,2026-07-29,2026-07-29T16:45:32.281966+00:00,2026-07-29T16:45:32.281966+00:00
ffc_non_ppr_10team,5648,15698,Brock Purdy,QB,SF,8,91,88.7,20.8,5.12,11.05,25,628,"July 22, 2026 to July 29, 2026",2026,10,standard,0,2026-07-29,2026-07-29T16:45:32.281966+00:00,2026-07-29T16:45:32.281966+00:00
ffc_non_ppr_10team,6190,16598,Bucky Irving,RB,TB,10,45,45.7,6.1,2.12,5.07,34,628,"July 22, 2026 to July 29, 2026",2026,10,standard,0,2026-07-29,2026-07-29T16:45:32.281966+00:00,2026-07-29T16:45:32.281966+00:00
ffc_non_ppr_10team,5676,16150,C.J. Stroud,QB,HOU,8,182,163.1,11.5,12.11,15.10,8,628,"July 22, 2026 to July 29, 2026",2026,10,standard,0,2026-07-29,2026-07-29T16:45:32.281966+00:00,2026-07-29T16:45:32.281966+00:00
ffc_non_ppr_10team,2335,11945,Cairo Santos,PK,CHI,10,168,154.8,14.5,12.08,15.04,10,628,"July 22, 2026 to July 29, 2026",2026,10,standard,0,2026-07-29,2026-07-29T16:45:32.281966+00:00,2026-07-29T16:45:32.281966+00:00
ffc_non_ppr_10team,6173,16579,Caleb Williams,QB,CHI,10,102,98.5,14.5,5.10,11.08,65,628,"July 22, 2026 to July 29, 2026",2026,10,standard,0,2026-07-29,2026-07-29T16:45:32.281966+00:00,2026-07-29T16:45:32.281966+00:00
ffc_non_ppr_10team,2866,13629,Calvin Ridley,WR,TEN,9,140,134.4,12.3,9.09,13.06,21,628,"July 22, 2026 to July 29, 2026",2026,10,standard,0,2026-07-29,2026-07-29T16:45:32.281966+00:00,2026-07-29T16:45:32.281966+00:00
ffc_non_ppr_10team,6188,16680,Cam Little,PK,JAX,7,174,156.5,19.2,10.11,15.12,34,628,"July 22, 2026 to July 29, 2026",2026,10,standard,0,2026-07-29,2026-07-29T16:45:32.281966+00:00,2026-07-29T16:45:32.281966+00:00
ffc_non_ppr_10team,6509,17045,Cam Skattebo,RB,NYG,8,36,37.1,5.2,2.09,4.09,70,628,"July 22, 2026 to July 29, 2026",2026,10,standard,0,2026-07-29,2026-07-29T16:45:32.281966+00:00,2026-07-29T16:45:32.281966+00:00
ffc_non_ppr_10team,5538,15979,Cameron Dicker,PK,LAC,7,152,145.5,12.4,12.01,14.04,6,628,"July 22, 2026 to July 29, 2026",2026,10,standard,0,2026-07-29,2026-07-29T16:45:32.281966+00:00,2026-07-29T16:45:32.281966+00:00
ffc_non_ppr_10team,6768,17497,Carnell Tate,WR,TEN,9,68,67.1,9.3,5.05,7.08,29,628,"July 22, 2026 to July 29, 2026",2026,10,standard,0,2026-07-29,2026-07-29T16:45:32.281966+00:00,2026-07-29T16:45:32.281966+00:00
ffc_non_ppr_10team,4869,14832,CeeDee Lamb,WR,DAL,14,14,16.4,2.8,1.08,2.11,61,628,"July 22, 2026 to July 29, 2026",2026,10,standard,0,2026-07-29,2026-07-29T16:45:32.281966+00:00,2026-07-29T16:45:32.281966+00:00
ffc_non_ppr_10team,5706,16181,Chase Brown,RB,CIN,6,23,24.1,3.4,2.05,3.07,94,628,"July 22, 2026 to July 29, 2026",2026,10,standard,0,2026-07-29,2026-07-29T16:45:32.281966+00:00,2026-07-29T16:45:32.281966+00:00
ffc_non_ppr_10team,4865,14717,Chase McLaughlin,PK,TB,10,177,157.7,18.3,10.09,15.11,15,628,"July 22, 2026 to July 29, 2026",2026,10,standard,0,2026-07-29,2026-07-29T16:45:32.281966+00:00,2026-07-29T16:45:32.281966+00:00
ffc_non_ppr_10team,2465,13163,Chris Godwin Jr.,WR,TB,10,94,91.1,8.7,6.03,9.09,43,628,"July 22, 2026 to July 29, 2026",2026,10,standard,0,2026-07-29,2026-07-29T16:45:32.281966+00:00,2026-07-29T16:45:32.281966+00:00
ffc_non_ppr_10team,5544,15754,Chris Olave,WR,NO,8,25,26.3,2.0,2.10,3.05,21,628,"July 22, 2026 to July 29, 2026",2026,10,standard,0,2026-07-29,2026-07-29T16:45:32.281966+00:00,2026-07-29T16:45:32.281966+00:00
