adp_source,ffc_player_id,mfl_id,player_name,position,team,bye,rank,average_pick,std_dev,high_pick,low_pick,times_drafted,total_drafts_in_sample,sample_window,period,teams,format,is_retrospective_aggregate,as_of_date,retrieved_at,ingested_at
ffc_ppr_10team,3247,14104,A.J. Brown,WR,NE,11,18,17.3,2.8,1.02,3.01,779,6466,"August 8, 2026 to August 15, 2026",2026,10,ppr,0,2026-08-15,2026-08-15T09:56:00.351315+00:00,2026-08-15T09:56:00.351315+00:00
ffc_ppr_10team,6290,16723,AJ Barner,TE,SEA,11,220,163.2,11.4,13.07,15.11,6,6466,"August 8, 2026 to August 15, 2026",2026,10,ppr,0,2026-08-15,2026-08-15T09:56:00.351315+00:00,2026-08-15T09:56:00.351315+00:00
ffc_ppr_10team,4886,14805,AJ Dillon,RB,CAR,5,239,170.3,9.3,13.10,16.02,7,6466,"August 8, 2026 to August 15, 2026",2026,10,ppr,0,2026-08-15,2026-08-15T09:56:00.351315+00:00,2026-08-15T09:56:00.351315+00:00
ffc_ppr_10team,2507,13319,Aaron Jones Sr.,RB,MIN,6,99,96.0,12.8,6.05,11.05,357,6466,"August 8, 2026 to August 15, 2026",2026,10,ppr,0,2026-08-15,2026-08-15T09:56:00.351315+00:00,2026-08-15T09:56:00.351315+00:00
ffc_ppr_10team,1004,7836,Aaron Rodgers,QB,PIT,9,251,174.6,22.0,11.08,18.02,16,6466,"August 8, 2026 to August 15, 2026",2026,10,ppr,0,2026-08-15,2026-08-15T09:56:00.351315+00:00,2026-08-15T09:56:00.351315+00:00
ffc_ppr_10team,6184,16626,Adonai Mitchell,WR,NYJ,13,201,159.9,18.7,6.09,15.12,42,6466,"August 8, 2026 to August 15, 2026",2026,10,ppr,0,2026-08-15,2026-08-15T09:56:00.351315+00:00,2026-08-15T09:56:00.351315+00:00
ffc_ppr_10team,5641,15768,Alec Pierce,WR,IND,13,58,57.6,6.7,4.06,7.03,265,6466,"August 8, 2026 to August 15, 2026",2026,10,ppr,0,2026-08-15,2026-08-15T09:56:00.351315+00:00,2026-08-15T09:56:00.351315+00:00
ffc_ppr_10team,2439,13132,Alvin Kamara,RB,NO,8,148,140.2,18.5,7.09,15.11,369,6466,"August 8, 2026 to August 15, 2026",2026,10,ppr,0,2026-08-15,2026-08-15T09:56:00.351315+00:00,2026-08-15T09:56:00.351315+00:00
ffc_ppr_10team,5182,15287,Amon-Ra St. Brown,WR,DET,6,7,6.7,1.4,1.02,1.12,919,6466,"August 8, 2026 to August 15, 2026",2026,10,ppr,0,2026-08-15,2026-08-15T09:56:00.351315+00:00,2026-08-15T09:56:00.351315+00:00
ffc_ppr_10team,6789,17512,Antonio Williams,WR,WAS,7,210,161.5,13.5,12.05,15.11,25,6466,"August 8, 2026 to August 15, 2026",2026,10,ppr,0,2026-08-15,2026-08-15T09:56:00.351315+00:00,2026-08-15T09:56:00.351315+00:00
ffc_ppr_10team,6500,17042,Ashton Jeanty,RB,LV,13,16,14.4,3.1,1.05,2.11,936,6466,"August 8, 2026 to August 15, 2026",2026,10,ppr,0,2026-08-15,2026-08-15T09:56:00.351315+00:00,2026-08-15T09:56:00.351315+00:00
ffc_ppr_10team,2886,13590,Baker Mayfield,QB,TB,10,132,129.4,9.1,8.09,13.06,360,6466,"August 8, 2026 to August 15, 2026",2026,10,ppr,0,2026-08-15,2026-08-15T09:56:00.351315+00:00,2026-08-15T09:56:00.351315+00:00
