adp_source,ffc_player_id,mfl_id,player_name,position,team,bye,rank,average_pick,std_dev,high_pick,low_pick,times_drafted,total_drafts_in_sample,sample_window,period,teams,format,is_retrospective_aggregate,as_of_date,retrieved_at,ingested_at
ffc_ppr_10team,3247,14104,A.J. Brown,WR,NE,11,17,17.3,2.9,1.02,3.01,922,6809,"August 11, 2026 to August 18, 2026",2026,10,ppr,0,2026-08-18,2026-08-18T10:04:23.480634+00:00,2026-08-18T10:04:23.480634+00:00
ffc_ppr_10team,6290,16723,AJ Barner,TE,SEA,11,206,161.6,8.4,13.07,15.11,12,6809,"August 11, 2026 to August 18, 2026",2026,10,ppr,0,2026-08-18,2026-08-18T10:04:23.480634+00:00,2026-08-18T10:04:23.480634+00:00
ffc_ppr_10team,2507,13319,Aaron Jones Sr.,RB,MIN,6,104,100.1,12.5,6.08,11.10,422,6809,"August 11, 2026 to August 18, 2026",2026,10,ppr,0,2026-08-18,2026-08-18T10:04:23.480634+00:00,2026-08-18T10:04:23.480634+00:00
ffc_ppr_10team,1004,7836,Aaron Rodgers,QB,PIT,9,228,165.7,30.6,7.03,18.02,19,6809,"August 11, 2026 to August 18, 2026",2026,10,ppr,0,2026-08-18,2026-08-18T10:04:23.480634+00:00,2026-08-18T10:04:23.480634+00:00
ffc_ppr_10team,6184,16626,Adonai Mitchell,WR,NYJ,13,214,162.4,16.3,6.09,15.12,67,6809,"August 11, 2026 to August 18, 2026",2026,10,ppr,0,2026-08-18,2026-08-18T10:04:23.480634+00:00,2026-08-18T10:04:23.480634+00:00
ffc_ppr_10team,5641,15768,Alec Pierce,WR,IND,13,59,58.7,6.8,4.04,7.09,338,6809,"August 11, 2026 to August 18, 2026",2026,10,ppr,0,2026-08-18,2026-08-18T10:04:23.480634+00:00,2026-08-18T10:04:23.480634+00:00
ffc_ppr_10team,2439,13132,Alvin Kamara,RB,NO,8,159,144.7,18.4,6.11,15.12,329,6809,"August 11, 2026 to August 18, 2026",2026,10,ppr,0,2026-08-18,2026-08-18T10:04:23.480634+00:00,2026-08-18T10:04:23.480634+00:00
ffc_ppr_10team,5182,15287,Amon-Ra St. Brown,WR,DET,6,6,6.4,1.3,1.02,1.11,933,6809,"August 11, 2026 to August 18, 2026",2026,10,ppr,0,2026-08-18,2026-08-18T10:04:23.480634+00:00,2026-08-18T10:04:23.480634+00:00
ffc_ppr_10team,6789,17512,Antonio Williams,WR,WAS,7,243,170.2,8.8,14.02,15.12,8,6809,"August 11, 2026 to August 18, 2026",2026,10,ppr,0,2026-08-18,2026-08-18T10:04:23.480634+00:00,2026-08-18T10:04:23.480634+00:00
ffc_ppr_10team,6500,17042,Ashton Jeanty,RB,LV,13,16,15.1,3.0,1.04,2.11,1134,6809,"August 11, 2026 to August 18, 2026",2026,10,ppr,0,2026-08-18,2026-08-18T10:04:23.480634+00:00,2026-08-18T10:04:23.480634+00:00
ffc_ppr_10team,2886,13590,Baker Mayfield,QB,TB,10,135,129.6,10.1,8.01,13.06,362,6809,"August 11, 2026 to August 18, 2026",2026,10,ppr,0,2026-08-18,2026-08-18T10:04:23.480634+00:00,2026-08-18T10:04:23.480634+00:00
ffc_ppr_10team,6513,17052,Bhayshul Tuten,RB,JAX,7,54,54.4,5.9,4.01,6.09,885,6809,"August 11, 2026 to August 18, 2026",2026,10,ppr,0,2026-08-18,2026-08-18T10:04:23.480634+00:00,2026-08-18T10:04:23.480634+00:00
ffc_ppr_10team,5670,16161,Bijan Robinson,RB,ATL,11,1,1.7,0.7,1.01,1.04,1167,6809,"August 11, 2026 to August 18, 2026",2026,10,ppr,0,2026-08-18,2026-08-18T10:04:23.480634+00:00,2026-08-18T10:04:23.480634+00:00
ffc_ppr_10team,5965,16593,Blake Corum,RB,LAR,11,127,122.6,17.4,4.08,13.11,1191,6809,"August 11, 2026 to August 18, 2026",2026,10,ppr,0,2026-08-18,2026-08-18T10:04:23.480634+00:00,2026-08-18T10:04:23.480634+00:00
ffc_ppr_10team,6046,16444,Blake Grupe,PK,IND,13,253,172.6,16.1,12.12,18.06,32,6809,"August 11, 2026 to August 18, 2026",2026,10,ppr,0,2026-08-18,2026-08-18T10:04:23.480634+00:00,2026-08-18T10:04:23.480634+00:00
