adp_source,ffc_player_id,mfl_id,player_name,position,team,bye,rank,average_pick,std_dev,high_pick,low_pick,times_drafted,total_drafts_in_sample,sample_window,period,teams,format,is_retrospective_aggregate,as_of_date,retrieved_at,ingested_at
ffc_non_ppr_10team,3247,14104,A.J. Brown,WR,NE,11,22,20.5,3.2,1.11,3.06,269,1905,"August 21, 2026 to August 28, 2026",2026,10,standard,0,2026-08-28,2026-08-28T21:48:36.028456+00:00,2026-08-28T21:48:36.028456+00:00
ffc_non_ppr_10team,2507,13319,Aaron Jones Sr.,RB,MIN,6,119,113.9,15.4,7.01,12.05,90,1905,"August 21, 2026 to August 28, 2026",2026,10,standard,0,2026-08-28,2026-08-28T21:48:36.028456+00:00,2026-08-28T21:48:36.028456+00:00
ffc_non_ppr_10team,6184,16626,Adonai Mitchell,WR,NYJ,13,202,162.1,9.3,12.08,15.12,31,1905,"August 21, 2026 to August 28, 2026",2026,10,standard,0,2026-08-28,2026-08-28T21:48:36.028456+00:00,2026-08-28T21:48:36.028456+00:00
ffc_non_ppr_10team,5641,15768,Alec Pierce,WR,IND,13,57,55.4,5.4,4.09,6.08,65,1905,"August 21, 2026 to August 28, 2026",2026,10,standard,0,2026-08-28,2026-08-28T21:48:36.028456+00:00,2026-08-28T21:48:36.028456+00:00
ffc_non_ppr_10team,2439,13132,Alvin Kamara,RB,NO,8,173,152.1,17.3,10.08,15.11,39,1905,"August 21, 2026 to August 28, 2026",2026,10,standard,0,2026-08-28,2026-08-28T21:48:36.028456+00:00,2026-08-28T21:48:36.028456+00:00
ffc_non_ppr_10team,5182,15287,Amon-Ra St. Brown,WR,DET,6,10,8.6,1.9,1.03,2.01,212,1905,"August 21, 2026 to August 28, 2026",2026,10,standard,0,2026-08-28,2026-08-28T21:48:36.028456+00:00,2026-08-28T21:48:36.028456+00:00
ffc_non_ppr_10team,6500,17042,Ashton Jeanty,RB,LV,13,23,22.1,8.3,1.01,4.05,211,1905,"August 21, 2026 to August 28, 2026",2026,10,standard,0,2026-08-28,2026-08-28T21:48:36.028456+00:00,2026-08-28T21:48:36.028456+00:00
ffc_non_ppr_10team,2886,13590,Baker Mayfield,QB,TB,10,142,134.9,12.1,8.07,13.08,73,1905,"August 21, 2026 to August 28, 2026",2026,10,standard,0,2026-08-28,2026-08-28T21:48:36.028456+00:00,2026-08-28T21:48:36.028456+00:00
ffc_non_ppr_10team,6513,17052,Bhayshul Tuten,RB,JAX,7,47,47.6,6.0,3.07,6.03,161,1905,"August 21, 2026 to August 28, 2026",2026,10,standard,0,2026-08-28,2026-08-28T21:48:36.028456+00:00,2026-08-28T21:48:36.028456+00:00
ffc_non_ppr_10team,5670,16161,Bijan Robinson,RB,ATL,11,2,2.3,0.7,1.01,1.04,121,1905,"August 21, 2026 to August 28, 2026",2026,10,standard,0,2026-08-28,2026-08-28T21:48:36.028456+00:00,2026-08-28T21:48:36.028456+00:00
