adp_source,ffc_player_id,mfl_id,player_name,position,team,bye,rank,average_pick,std_dev,high_pick,low_pick,times_drafted,total_drafts_in_sample,sample_window,period,teams,format,is_retrospective_aggregate,as_of_date,retrieved_at,ingested_at
ffc_non_ppr_10team,3247,14104,A.J. Brown,WR,NE,11,22,21.5,3.1,1.05,3.06,203,1585,"August 15, 2026 to August 22, 2026",2026,10,standard,0,2026-08-22,2026-08-22T09:57:02.583890+00:00,2026-08-22T09:57:02.583890+00:00
ffc_non_ppr_10team,2507,13319,Aaron Jones Sr.,RB,MIN,6,114,108.2,14.6,7.06,12.12,70,1585,"August 15, 2026 to August 22, 2026",2026,10,standard,0,2026-08-22,2026-08-22T09:57:02.583890+00:00,2026-08-22T09:57:02.583890+00:00
ffc_non_ppr_10team,6184,16626,Adonai Mitchell,WR,NYJ,13,205,164.4,10.7,11.09,15.12,29,1585,"August 15, 2026 to August 22, 2026",2026,10,standard,0,2026-08-22,2026-08-22T09:57:02.583890+00:00,2026-08-22T09:57:02.583890+00:00
ffc_non_ppr_10team,5641,15768,Alec Pierce,WR,IND,13,52,50.4,6.3,4.07,6.07,30,1585,"August 15, 2026 to August 22, 2026",2026,10,standard,0,2026-08-22,2026-08-22T09:57:02.583890+00:00,2026-08-22T09:57:02.583890+00:00
ffc_non_ppr_10team,2439,13132,Alvin Kamara,RB,NO,8,169,147.7,19.9,9.05,15.11,40,1585,"August 15, 2026 to August 22, 2026",2026,10,standard,0,2026-08-22,2026-08-22T09:57:02.583890+00:00,2026-08-22T09:57:02.583890+00:00
ffc_non_ppr_10team,5182,15287,Amon-Ra St. Brown,WR,DET,6,9,8.4,2.1,1.03,2.01,162,1585,"August 15, 2026 to August 22, 2026",2026,10,standard,0,2026-08-22,2026-08-22T09:57:02.583890+00:00,2026-08-22T09:57:02.583890+00:00
ffc_non_ppr_10team,6789,17512,Antonio Williams,WR,WAS,7,213,168.3,8.9,13.11,15.10,6,1585,"August 15, 2026 to August 22, 2026",2026,10,standard,0,2026-08-22,2026-08-22T09:57:02.583890+00:00,2026-08-22T09:57:02.583890+00:00
ffc_non_ppr_10team,6500,17042,Ashton Jeanty,RB,LV,13,16,15.6,2.7,1.04,2.10,208,1585,"August 15, 2026 to August 22, 2026",2026,10,standard,0,2026-08-22,2026-08-22T09:57:02.583890+00:00,2026-08-22T09:57:02.583890+00:00
ffc_non_ppr_10team,2886,13590,Baker Mayfield,QB,TB,10,146,135.9,14.1,8.01,13.08,62,1585,"August 15, 2026 to August 22, 2026",2026,10,standard,0,2026-08-22,2026-08-22T09:57:02.583890+00:00,2026-08-22T09:57:02.583890+00:00
ffc_non_ppr_10team,6513,17052,Bhayshul Tuten,RB,JAX,7,49,48.6,5.4,3.02,6.03,133,1585,"August 15, 2026 to August 22, 2026",2026,10,standard,0,2026-08-22,2026-08-22T09:57:02.583890+00:00,2026-08-22T09:57:02.583890+00:00
