adp_source,ffc_player_id,mfl_id,player_name,position,team,bye,rank,average_pick,std_dev,high_pick,low_pick,times_drafted,total_drafts_in_sample,sample_window,period,teams,format,is_retrospective_aggregate,as_of_date,retrieved_at,ingested_at
ffc_ppr_10team,3247,14104,A.J. Brown,WR,NE,11,16,16.6,2.7,1.09,2.12,625,4588,"September 2, 2026 to September 9, 2026",2026,10,ppr,0,2026-09-09,2026-09-09T13:41:37.636597+00:00,2026-09-09T13:41:37.636597+00:00
ffc_ppr_10team,2507,13319,Aaron Jones Sr.,RB,MIN,6,106,101.6,12.2,6.12,11.09,99,4588,"September 2, 2026 to September 9, 2026",2026,10,ppr,0,2026-09-09,2026-09-09T13:41:37.636597+00:00,2026-09-09T13:41:37.636597+00:00
ffc_ppr_10team,1004,7836,Aaron Rodgers,QB,PIT,9,245,183.1,12.8,14.06,17.10,7,4588,"September 2, 2026 to September 9, 2026",2026,10,ppr,0,2026-09-09,2026-09-09T13:41:37.636597+00:00,2026-09-09T13:41:37.636597+00:00
ffc_ppr_10team,6184,16626,Adonai Mitchell,WR,NYJ,13,218,165.4,12.6,11.05,15.11,29,4588,"September 2, 2026 to September 9, 2026",2026,10,ppr,0,2026-09-09,2026-09-09T13:41:37.636597+00:00,2026-09-09T13:41:37.636597+00:00
ffc_ppr_10team,5641,15768,Alec Pierce,WR,IND,13,70,69.7,6.8,4.12,8.03,352,4588,"September 2, 2026 to September 9, 2026",2026,10,ppr,0,2026-09-09,2026-09-09T13:41:37.636597+00:00,2026-09-09T13:41:37.636597+00:00
ffc_ppr_10team,2439,13132,Alvin Kamara,RB,NO,8,162,148.7,19.3,8.12,15.12,96,4588,"September 2, 2026 to September 9, 2026",2026,10,ppr,0,2026-09-09,2026-09-09T13:41:37.636597+00:00,2026-09-09T13:41:37.636597+00:00
ffc_ppr_10team,5182,15287,Amon-Ra St. Brown,WR,DET,6,7,7.0,1.5,1.01,1.11,629,4588,"September 2, 2026 to September 9, 2026",2026,10,ppr,0,2026-09-09,2026-09-09T13:41:37.636597+00:00,2026-09-09T13:41:37.636597+00:00
ffc_ppr_10team,6500,17042,Ashton Jeanty,RB,LV,13,22,21.0,4.1,1.05,3.06,382,4588,"September 2, 2026 to September 9, 2026",2026,10,ppr,0,2026-09-09,2026-09-09T13:41:37.636597+00:00,2026-09-09T13:41:37.636597+00:00
ffc_ppr_10team,2886,13590,Baker Mayfield,QB,TB,10,136,130.9,10.1,8.01,13.06,186,4588,"September 2, 2026 to September 9, 2026",2026,10,ppr,0,2026-09-09,2026-09-09T13:41:37.636597+00:00,2026-09-09T13:41:37.636597+00:00
ffc_ppr_10team,6513,17052,Bhayshul Tuten,RB,JAX,7,53,53.1,6.1,3.08,6.11,488,4588,"September 2, 2026 to September 9, 2026",2026,10,ppr,0,2026-09-09,2026-09-09T13:41:37.636597+00:00,2026-09-09T13:41:37.636597+00:00
ffc_ppr_10team,5670,16161,Bijan Robinson,RB,ATL,11,2,2.3,0.6,1.01,1.05,465,4588,"September 2, 2026 to September 9, 2026",2026,10,ppr,0,2026-09-09,2026-09-09T13:41:37.636597+00:00,2026-09-09T13:41:37.636597+00:00
ffc_ppr_10team,5965,16593,Blake Corum,RB,LAR,11,126,122.4,15.1,6.03,13.06,676,4588,"September 2, 2026 to September 9, 2026",2026,10,ppr,0,2026-09-09,2026-09-09T13:41:37.636597+00:00,2026-09-09T13:41:37.636597+00:00
ffc_ppr_10team,6253,16582,Bo Nix,QB,DEN,10,115,109.6,14.3,5.08,12.08,295,4588,"September 2, 2026 to September 9, 2026",2026,10,ppr,0,2026-09-09,2026-09-09T13:41:37.636597+00:00,2026-09-09T13:41:37.636597+00:00
ffc_ppr_10team,6176,16596,Braelon Allen,RB,NYJ,13,209,162.4,27.2,8.06,17.02,13,4588,"September 2, 2026 to September 9, 2026",2026,10,ppr,0,2026-09-09,2026-09-09T13:41:37.636597+00:00,2026-09-09T13:41:37.636597+00:00
ffc_ppr_10team,6162,16414,Brandon Aubrey,PK,DAL,14,128,125.8,24.6,1.05,16.04,985,4588,"September 2, 2026 to September 9, 2026",2026,10,ppr,0,2026-09-09,2026-09-09T13:41:37.636597+00:00,2026-09-09T13:41:37.636597+00:00
ffc_ppr_10team,5503,15708,Breece Hall,RB,NYJ,13,30,30.5,3.1,2.06,4.02,296,4588,"September 2, 2026 to September 9, 2026",2026,10,ppr,0,2026-09-09,2026-09-09T13:41:37.636597+00:00,2026-09-09T13:41:37.636597+00:00
ffc_ppr_10team,5985,16269,Brenton Strange,TE,JAX,7,210,162.8,16.8,11.10,15.10,11,4588,"September 2, 2026 to September 9, 2026",2026,10,ppr,0,2026-09-09,2026-09-09T13:41:37.636597+00:00,2026-09-09T13:41:37.636597+00:00
ffc_ppr_10team,5605,15716,Brian Robinson,RB,ATL,11,206,161.9,17.7,11.02,17.04,33,4588,"September 2, 2026 to September 9, 2026",2026,10,ppr,0,2026-09-09,2026-09-09T13:41:37.636597+00:00,2026-09-09T13:41:37.636597+00:00
ffc_ppr_10team,6175,16618,Brian Thomas Jr.,WR,JAX,7,73,74.9,7.8,2.11,8.12,498,4588,"September 2, 2026 to September 9, 2026",2026,10,ppr,0,2026-09-09,2026-09-09T13:41:37.636597+00:00,2026-09-09T13:41:37.636597+00:00
ffc_ppr_10team,6178,16641,Brock Bowers,TE,LV,13,36,34.5,6.9,1.08,4.12,1016,4588,"September 2, 2026 to September 9, 2026",2026,10,ppr,0,2026-09-09,2026-09-09T13:41:37.636597+00:00,2026-09-09T13:41:37.636597+00:00
ffc_ppr_10team,5648,15698,Brock Purdy,QB,SF,8,85,84.0,12.1,4.10,10.07,119,4588,"September 2, 2026 to September 9, 2026",2026,10,ppr,0,2026-09-09,2026-09-09T13:41:37.636597+00:00,2026-09-09T13:41:37.636597+00:00
ffc_ppr_10team,5678,16148,Bryce Young,QB,CAR,5,229,168.2,28.8,8.07,18.02,11,4588,"September 2, 2026 to September 9, 2026",2026,10,ppr,0,2026-09-09,2026-09-09T13:41:37.636597+00:00,2026-09-09T13:41:37.636597+00:00
ffc_ppr_10team,6190,16598,Bucky Irving,RB,TB,10,46,46.2,4.4,3.09,5.09,259,4588,"September 2, 2026 to September 9, 2026",2026,10,ppr,0,2026-09-09,2026-09-09T13:41:37.636597+00:00,2026-09-09T13:41:37.636597+00:00
ffc_ppr_10team,5676,16150,C.J. Stroud,QB,HOU,8,182,155.7,14.4,9.01,15.10,73,4588,"September 2, 2026 to September 9, 2026",2026,10,ppr,0,2026-09-09,2026-09-09T13:41:37.636597+00:00,2026-09-09T13:41:37.636597+00:00
ffc_ppr_10team,2335,11945,Cairo Santos,PK,CHI,10,201,160.7,18.3,10.03,16.12,29,4588,"September 2, 2026 to September 9, 2026",2026,10,ppr,0,2026-09-09,2026-09-09T13:41:37.636597+00:00,2026-09-09T13:41:37.636597+00:00
ffc_ppr_10team,6790,17599,Caleb Douglas,WR,MIA,6,216,164.1,17.8,10.12,17.12,48,4588,"September 2, 2026 to September 9, 2026",2026,10,ppr,0,2026-09-09,2026-09-09T13:41:37.636597+00:00,2026-09-09T13:41:37.636597+00:00
ffc_ppr_10team,6173,16579,Caleb Williams,QB,CHI,10,87,86.0,11.2,5.08,10.09,642,4588,"September 2, 2026 to September 9, 2026",2026,10,ppr,0,2026-09-09,2026-09-09T13:41:37.636597+00:00,2026-09-09T13:41:37.636597+00:00
ffc_ppr_10team,2866,13629,Calvin Ridley,WR,TEN,9,170,152.1,12.7,10.05,15.06,45,4588,"September 2, 2026 to September 9, 2026",2026,10,ppr,0,2026-09-09,2026-09-09T13:41:37.636597+00:00,2026-09-09T13:41:37.636597+00:00
ffc_ppr_10team,6188,16680,Cam Little,PK,JAX,7,180,155.5,19.4,10.06,18.06,178,4588,"September 2, 2026 to September 9, 2026",2026,10,ppr,0,2026-09-09,2026-09-09T13:41:37.636597+00:00,2026-09-09T13:41:37.636597+00:00
ffc_ppr_10team,6509,17045,Cam Skattebo,RB,NYG,8,39,36.6,4.1,2.11,4.11,202,4588,"September 2, 2026 to September 9, 2026",2026,10,ppr,0,2026-09-09,2026-09-09T13:41:37.636597+00:00,2026-09-09T13:41:37.636597+00:00
ffc_ppr_10team,6457,17030,Cam Ward,QB,TEN,9,237,173.1,16.0,13.05,17.10,15,4588,"September 2, 2026 to September 9, 2026",2026,10,ppr,0,2026-09-09,2026-09-09T13:41:37.636597+00:00,2026-09-09T13:41:37.636597+00:00
ffc_ppr_10team,5538,15979,Cameron Dicker,PK,LAC,7,151,140.9,24.2,2.08,16.07,84,4588,"September 2, 2026 to September 9, 2026",2026,10,ppr,0,2026-09-09,2026-09-09T13:41:37.636597+00:00,2026-09-09T13:41:37.636597+00:00
ffc_ppr_10team,6768,17497,Carnell Tate,WR,TEN,9,82,79.9,8.5,3.10,9.03,553,4588,"September 2, 2026 to September 9, 2026",2026,10,ppr,0,2026-09-09,2026-09-09T13:41:37.636597+00:00,2026-09-09T13:41:37.636597+00:00
ffc_ppr_10team,4869,14832,CeeDee Lamb,WR,DAL,14,10,10.4,1.7,1.04,2.04,407,4588,"September 2, 2026 to September 9, 2026",2026,10,ppr,0,2026-09-09,2026-09-09T13:41:37.636597+00:00,2026-09-09T13:41:37.636597+00:00
