adp_source,ffc_player_id,mfl_id,player_name,position,team,bye,rank,average_pick,std_dev,high_pick,low_pick,times_drafted,total_drafts_in_sample,sample_window,period,teams,format,is_retrospective_aggregate,as_of_date,retrieved_at,ingested_at
ffc_ppr_10team,3247,14104,A.J. Brown,WR,NE,11,18,18.0,3.2,1.01,3.05,1593,7830,"August 19, 2026 to August 26, 2026",2026,10,ppr,0,2026-08-26,2026-08-26T11:01:04.218920+00:00,2026-08-26T11:01:04.218920+00:00
ffc_ppr_10team,6290,16723,AJ Barner,TE,SEA,11,189,156.7,28.1,9.11,17.12,12,7830,"August 19, 2026 to August 26, 2026",2026,10,ppr,0,2026-08-26,2026-08-26T11:01:04.218920+00:00,2026-08-26T11:01:04.218920+00:00
ffc_ppr_10team,2507,13319,Aaron Jones Sr.,RB,MIN,6,107,103.1,11.7,6.02,12.09,467,7830,"August 19, 2026 to August 26, 2026",2026,10,ppr,0,2026-08-26,2026-08-26T11:01:04.218920+00:00,2026-08-26T11:01:04.218920+00:00
ffc_ppr_10team,1004,7836,Aaron Rodgers,QB,PIT,9,233,166.1,32.6,4.01,18.05,24,7830,"August 19, 2026 to August 26, 2026",2026,10,ppr,0,2026-08-26,2026-08-26T11:01:04.218920+00:00,2026-08-26T11:01:04.218920+00:00
ffc_ppr_10team,6184,16626,Adonai Mitchell,WR,NYJ,13,224,163.7,14.5,10.02,16.01,70,7830,"August 19, 2026 to August 26, 2026",2026,10,ppr,0,2026-08-26,2026-08-26T11:01:04.218920+00:00,2026-08-26T11:01:04.218920+00:00
ffc_ppr_10team,5641,15768,Alec Pierce,WR,IND,13,70,67.8,7.8,4.12,8.01,519,7830,"August 19, 2026 to August 26, 2026",2026,10,ppr,0,2026-08-26,2026-08-26T11:01:04.218920+00:00,2026-08-26T11:01:04.218920+00:00
ffc_ppr_10team,2439,13132,Alvin Kamara,RB,NO,8,158,146.1,22.5,5.12,15.12,316,7830,"August 19, 2026 to August 26, 2026",2026,10,ppr,0,2026-08-26,2026-08-26T11:01:04.218920+00:00,2026-08-26T11:01:04.218920+00:00
ffc_ppr_10team,5182,15287,Amon-Ra St. Brown,WR,DET,6,6,6.4,1.3,1.01,1.12,1193,7830,"August 19, 2026 to August 26, 2026",2026,10,ppr,0,2026-08-26,2026-08-26T11:01:04.218920+00:00,2026-08-26T11:01:04.218920+00:00
ffc_ppr_10team,6500,17042,Ashton Jeanty,RB,LV,13,16,16.7,5.4,1.03,3.11,1300,7830,"August 19, 2026 to August 26, 2026",2026,10,ppr,0,2026-08-26,2026-08-26T11:01:04.218920+00:00,2026-08-26T11:01:04.218920+00:00
ffc_ppr_10team,2886,13590,Baker Mayfield,QB,TB,10,133,129.6,10.9,6.07,13.06,443,7830,"August 19, 2026 to August 26, 2026",2026,10,ppr,0,2026-08-26,2026-08-26T11:01:04.218920+00:00,2026-08-26T11:01:04.218920+00:00
