adp_source,ffc_player_id,mfl_id,player_name,position,team,bye,rank,average_pick,std_dev,high_pick,low_pick,times_drafted,total_drafts_in_sample,sample_window,period,teams,format,is_retrospective_aggregate,as_of_date,retrieved_at,ingested_at
ffc_half_ppr_12team,,14104,A.J. Brown,WR,NE,,28,3.4,2.07,3.12,130,,1107,"September 3, 2022 to September 4, 2022",2022,12,half-ppr,0,2022-09-04,2026-07-29T23:22:26.063068+00:00,2026-07-29T23:22:26.063068+00:00
ffc_half_ppr_12team,,14805,AJ Dillon,RB,CAR,,46,5.5,2.07,6.10,188,,1107,"September 3, 2022 to September 4, 2022",2022,12,half-ppr,0,2022-09-04,2026-07-29T23:22:26.063068+00:00,2026-07-29T23:22:26.063068+00:00
ffc_half_ppr_12team,,13319,Aaron Jones Sr.,RB,MIN,,16,2.7,1.09,3.01,175,,1107,"September 3, 2022 to September 4, 2022",2022,12,half-ppr,0,2022-09-04,2026-07-29T23:22:26.063068+00:00,2026-07-29T23:22:26.063068+00:00
ffc_half_ppr_12team,,7836,Aaron Rodgers,QB,PIT,,92,9.8,7.01,10.12,153,,1107,"September 3, 2022 to September 4, 2022",2022,12,half-ppr,0,2022-09-04,2026-07-29T23:22:26.063068+00:00,2026-07-29T23:22:26.063068+00:00
ffc_half_ppr_12team,,11938,Adam Thielen,WR,FA,,71,7.9,2.12,8.02,102,,1107,"September 3, 2022 to September 4, 2022",2022,12,half-ppr,0,2022-09-04,2026-07-29T23:22:26.063068+00:00,2026-07-29T23:22:26.063068+00:00
ffc_half_ppr_12team,,14223,Alexander Mattison,RB,FA,,94,9.3,7.02,11.11,51,,1107,"September 3, 2022 to September 4, 2022",2022,12,half-ppr,0,2022-09-04,2026-07-29T23:22:26.063068+00:00,2026-07-29T23:22:26.063068+00:00
ffc_half_ppr_12team,,13632,Allen Lazard,WR,FA,,93,7.2,6.07,10.09,178,,1107,"September 3, 2022 to September 4, 2022",2022,12,half-ppr,0,2022-09-04,2026-07-29T23:22:26.063068+00:00,2026-07-29T23:22:26.063068+00:00
ffc_half_ppr_12team,,11678,Allen Robinson II,WR,FA,,60,5.8,4.02,7.01,219,,1107,"September 3, 2022 to September 4, 2022",2022,12,half-ppr,0,2022-09-04,2026-07-29T23:22:26.063068+00:00,2026-07-29T23:22:26.063068+00:00
ffc_half_ppr_12team,,13132,Alvin Kamara,RB,NO,,11,2.1,1.04,2.05,187,,1107,"September 3, 2022 to September 4, 2022",2022,12,half-ppr,0,2022-09-04,2026-07-29T23:22:26.063068+00:00,2026-07-29T23:22:26.063068+00:00
ffc_half_ppr_12team,,15287,Amon-Ra St. Brown,WR,DET,,75,6.8,5.02,8.05,183,,1107,"September 3, 2022 to September 4, 2022",2022,12,half-ppr,0,2022-09-04,2026-07-29T23:22:26.063068+00:00,2026-07-29T23:22:26.063068+00:00
ffc_half_ppr_12team,,14852,Antonio Gibson,RB,FA,,99,8.9,7.05,11.01,183,,1107,"September 3, 2022 to September 4, 2022",2022,12,half-ppr,0,2022-09-04,2026-07-29T23:22:26.063068+00:00,2026-07-29T23:22:26.063068+00:00
ffc_half_ppr_12team,,11674,Brandin Cooks,WR,FA,,58,5.0,4.11,6.10,126,,1107,"September 3, 2022 to September 4, 2022",2022,12,half-ppr,0,2022-09-04,2026-07-29T23:22:26.063068+00:00,2026-07-29T23:22:26.063068+00:00
ffc_half_ppr_12team,,14840,Brandon Aiyuk,WR,SF,,91,6.7,7.07,10.04,83,,1107,"September 3, 2022 to September 4, 2022",2022,12,half-ppr,0,2022-09-04,2026-07-29T23:22:26.063068+00:00,2026-07-29T23:22:26.063068+00:00
ffc_half_ppr_12team,,15708,Breece Hall,RB,NYJ,,44,5.0,3.06,5.05,125,,1107,"September 3, 2022 to September 4, 2022",2022,12,half-ppr,0,2022-09-04,2026-07-29T23:22:26.063068+00:00,2026-07-29T23:22:26.063068+00:00
ffc_half_ppr_12team,,14799,Cam Akers,RB,FA,,31,3.3,2.09,4.05,100,,1107,"September 3, 2022 to September 4, 2022",2022,12,half-ppr,0,2022-09-04,2026-07-29T23:22:26.063068+00:00,2026-07-29T23:22:26.063068+00:00
ffc_half_ppr_12team,,14832,CeeDee Lamb,WR,DAL,,19,2.9,2.01,3.04,148,,1107,"September 3, 2022 to September 4, 2022",2022,12,half-ppr,0,2022-09-04,2026-07-29T23:22:26.063068+00:00,2026-07-29T23:22:26.063068+00:00
ffc_half_ppr_12team,,13726,Chase Edmonds,RB,FA,,68,6.9,5.01,11.02,231,,1107,"September 3, 2022 to September 4, 2022",2022,12,half-ppr,0,2022-09-04,2026-07-29T23:22:26.063068+00:00,2026-07-29T23:22:26.063068+00:00
ffc_half_ppr_12team,,13163,Chris Godwin Jr.,WR,TB,,55,6.0,3.12,6.03,116,,1107,"September 3, 2022 to September 4, 2022",2022,12,half-ppr,0,2022-09-04,2026-07-29T23:22:26.063068+00:00,2026-07-29T23:22:26.063068+00:00
ffc_half_ppr_12team,,15754,Chris Olave,WR,NO,,106,7.1,9.01,12.01,97,,1107,"September 3, 2022 to September 4, 2022",2022,12,half-ppr,0,2022-09-04,2026-07-29T23:22:26.063068+00:00,2026-07-29T23:22:26.063068+00:00
ffc_half_ppr_12team,,13633,Christian Kirk,WR,SF,,97,6.6,7.05,10.10,127,,1107,"September 3, 2022 to September 4, 2022",2022,12,half-ppr,0,2022-09-04,2026-07-29T23:22:26.063068+00:00,2026-07-29T23:22:26.063068+00:00
ffc_half_ppr_12team,,13130,Christian McCaffrey,RB,SF,,2,0.8,1.01,1.04,107,,1107,"September 3, 2022 to September 4, 2022",2022,12,half-ppr,0,2022-09-04,2026-07-29T23:22:26.063068+00:00,2026-07-29T23:22:26.063068+00:00
ffc_half_ppr_12team,,14803,Clyde Edwards-Helaire,RB,FA,,53,6.2,2.09,7.02,101,,1107,"September 3, 2022 to September 4, 2022",2022,12,half-ppr,0,2022-09-04,2026-07-29T23:22:26.063068+00:00,2026-07-29T23:22:26.063068+00:00
ffc_half_ppr_12team,,14867,Cole Kmet,TE,CHI,,108,11.7,8.02,13.07,103,,1107,"September 3, 2022 to September 4, 2022",2022,12,half-ppr,0,2022-09-04,2026-07-29T23:22:26.063068+00:00,2026-07-29T23:22:26.063068+00:00
ffc_half_ppr_12team,,13164,Cooper Kupp,WR,SEA,,6,1.8,1.02,1.11,174,,1107,"September 3, 2022 to September 4, 2022",2022,12,half-ppr,0,2022-09-04,2026-07-29T23:22:26.063068+00:00,2026-07-29T23:22:26.063068+00:00
ffc_half_ppr_12team,,11225,Cordarrelle Patterson,RB,FA,,86,6.4,6.11,9.09,70,,1107,"September 3, 2022 to September 4, 2022",2022,12,half-ppr,0,2022-09-04,2026-07-29T23:22:26.063068+00:00,2026-07-29T23:22:26.063068+00:00
ffc_half_ppr_12team,,13630,Courtland Sutton,WR,DEN,,50,5.3,3.05,5.12,301,,1107,"September 3, 2022 to September 4, 2022",2022,12,half-ppr,0,2022-09-04,2026-07-29T23:22:26.063068+00:00,2026-07-29T23:22:26.063068+00:00
ffc_half_ppr_12team,,14797,D'Andre Swift,RB,CHI,,10,1.9,1.05,2.04,90,,1107,"September 3, 2022 to September 4, 2022",2022,12,half-ppr,0,2022-09-04,2026-07-29T23:22:26.063068+00:00,2026-07-29T23:22:26.063068+00:00
ffc_half_ppr_12team,,13635,DJ Moore,WR,BUF,,41,4.1,3.05,5.04,217,,1107,"September 3, 2022 to September 4, 2022",2022,12,half-ppr,0,2022-09-04,2026-07-29T23:22:26.063068+00:00,2026-07-29T23:22:26.063068+00:00
ffc_half_ppr_12team,,14102,DK Metcalf,WR,PIT,,47,5.1,3.1,6.02,56,,1107,"September 3, 2022 to September 4, 2022",2022,12,half-ppr,0,2022-09-04,2026-07-29T23:22:26.063068+00:00,2026-07-29T23:22:26.063068+00:00
ffc_half_ppr_12team,,12620,Dak Prescott,QB,DAL,,79,7.4,5.11,10.01,67,,1107,"September 3, 2022 to September 4, 2022",2022,12,half-ppr,0,2022-09-04,2026-07-29T23:22:26.063068+00:00,2026-07-29T23:22:26.063068+00:00
ffc_half_ppr_12team,,13674,Dallas Goedert,TE,PHI,,78,6.5,5.1,8.12,89,,1107,"September 3, 2022 to September 4, 2022",2022,12,half-ppr,0,2022-09-04,2026-07-29T23:22:26.063068+00:00,2026-07-29T23:22:26.063068+00:00
ffc_half_ppr_12team,,13772,Dalton Schultz,TE,HOU,,62,8.0,4.05,7.08,118,,1107,"September 3, 2022 to September 4, 2022",2022,12,half-ppr,0,2022-09-04,2026-07-29T23:22:26.063068+00:00,2026-07-29T23:22:26.063068+00:00
ffc_half_ppr_12team,,13128,Dalvin Cook,RB,FA,,5,1.6,1.03,2.04,156,,1107,"September 3, 2022 to September 4, 2022",2022,12,half-ppr,0,2022-09-04,2026-07-29T23:22:26.063068+00:00,2026-07-29T23:22:26.063068+00:00
ffc_half_ppr_12team,,15717,Dameon Pierce,RB,PHI,,77,10.7,3.07,9.02,390,,1107,"September 3, 2022 to September 4, 2022",2022,12,half-ppr,0,2022-09-04,2026-07-29T23:22:26.063068+00:00,2026-07-29T23:22:26.063068+00:00
ffc_half_ppr_12team,,14075,Damien Harris,RB,FA,,54,4.7,3.07,6.03,72,,1107,"September 3, 2022 to September 4, 2022",2022,12,half-ppr,0,2022-09-04,2026-07-29T23:22:26.063068+00:00,2026-07-29T23:22:26.063068+00:00
ffc_half_ppr_12team,,14974,Darnell Mooney,WR,NYG,,73,5.0,6.05,8.02,80,,1107,"September 3, 2022 to September 4, 2022",2022,12,half-ppr,0,2022-09-04,2026-07-29T23:22:26.063068+00:00,2026-07-29T23:22:26.063068+00:00
ffc_half_ppr_12team,,14087,Darrell Henderson Jr.,RB,FA,,117,19.6,8.01,15.12,148,,1107,"September 3, 2022 to September 4, 2022",2022,12,half-ppr,0,2022-09-04,2026-07-29T23:22:26.063068+00:00,2026-07-29T23:22:26.063068+00:00
ffc_half_ppr_12team,,12263,Darren Waller,TE,FA,,52,5.5,3.11,7.03,104,,1107,"September 3, 2022 to September 4, 2022",2022,12,half-ppr,0,2022-09-04,2026-07-29T23:22:26.063068+00:00,2026-07-29T23:22:26.063068+00:00
ffc_half_ppr_12team,,11675,Davante Adams,WR,LAR,,12,2.6,1.06,2.08,147,,1107,"September 3, 2022 to September 4, 2022",2022,12,half-ppr,0,2022-09-04,2026-07-29T23:22:26.063068+00:00,2026-07-29T23:22:26.063068+00:00
ffc_half_ppr_12team,,14071,David Montgomery,RB,HOU,,39,6.1,2.08,4.12,112,,1107,"September 3, 2022 to September 4, 2022",2022,12,half-ppr,0,2022-09-04,2026-07-29T23:22:26.063068+00:00,2026-07-29T23:22:26.063068+00:00
ffc_half_ppr_12team,,14143,Dawson Knox,TE,BUF,,123,26.9,8.01,17.12,61,,1107,"September 3, 2022 to September 4, 2022",2022,12,half-ppr,0,2022-09-04,2026-07-29T23:22:26.063068+00:00,2026-07-29T23:22:26.063068+00:00
ffc_half_ppr_12team,,11232,DeAndre Hopkins,WR,FA,,57,6.9,4.08,9.09,84,,1107,"September 3, 2022 to September 4, 2022",2022,12,half-ppr,0,2022-09-04,2026-07-29T23:22:26.063068+00:00,2026-07-29T23:22:26.063068+00:00
ffc_half_ppr_12team,,15282,DeVonta Smith,WR,PHI,,85,5.7,7.01,9.05,66,,1107,"September 3, 2022 to September 4, 2022",2022,12,half-ppr,0,2022-09-04,2026-07-29T23:22:26.063068+00:00,2026-07-29T23:22:26.063068+00:00
ffc_half_ppr_12team,,14136,Deebo Samuel Sr.,WR,FA,,21,2.7,1.1,3.04,94,,1107,"September 3, 2022 to September 4, 2022",2022,12,half-ppr,0,2022-09-04,2026-07-29T23:22:26.063068+00:00,2026-07-29T23:22:26.063068+00:00
ffc_half_ppr_12team,,11644,Derek Carr,QB,FA,,100,10.6,6.1,12.01,112,,1107,"September 3, 2022 to September 4, 2022",2022,12,half-ppr,0,2022-09-04,2026-07-29T23:22:26.063068+00:00,2026-07-29T23:22:26.063068+00:00
ffc_half_ppr_12team,,12626,Derrick Henry,RB,BAL,,3,1.0,1.01,1.06,149,,1107,"September 3, 2022 to September 4, 2022",2022,12,half-ppr,0,2022-09-04,2026-07-29T23:22:26.063068+00:00,2026-07-29T23:22:26.063068+00:00
ffc_half_ppr_12team,,14080,Devin Singletary,RB,NYG,,74,6.3,5.05,8.02,62,,1107,"September 3, 2022 to September 4, 2022",2022,12,half-ppr,0,2022-09-04,2026-07-29T23:22:26.063068+00:00,2026-07-29T23:22:26.063068+00:00
ffc_half_ppr_12team,,14208,Diontae Johnson,WR,FA,,51,4.1,4.06,6.01,108,,1107,"September 3, 2022 to September 4, 2022",2022,12,half-ppr,0,2022-09-04,2026-07-29T23:22:26.063068+00:00,2026-07-29T23:22:26.063068+00:00
ffc_half_ppr_12team,,15751,Drake London,WR,ATL,,107,10.3,6.05,13.02,85,,1107,"September 3, 2022 to September 4, 2022",2022,12,half-ppr,0,2022-09-04,2026-07-29T23:22:26.063068+00:00,2026-07-29T23:22:26.063068+00:00
ffc_half_ppr_12team,,15263,Elijah Mitchell,RB,PHI,,42,5.0,2.05,5.03,111,,1107,"September 3, 2022 to September 4, 2022",2022,12,half-ppr,0,2022-09-04,2026-07-29T23:22:26.063068+00:00,2026-07-29T23:22:26.063068+00:00
ffc_half_ppr_12team,,15288,Elijah Moore,WR,PHI,,87,7.8,6.03,9.12,84,,1107,"September 3, 2022 to September 4, 2022",2022,12,half-ppr,0,2022-09-04,2026-07-29T23:22:26.063068+00:00,2026-07-29T23:22:26.063068+00:00
ffc_half_ppr_12team,,12625,Ezekiel Elliott,RB,FA,,27,4.0,2.06,5.08,139,,1107,"September 3, 2022 to September 4, 2022",2022,12,half-ppr,0,2022-09-04,2026-07-29T23:22:26.063068+00:00,2026-07-29T23:22:26.063068+00:00
ffc_half_ppr_12team,,13299,George Kittle,TE,SF,,45,4.8,3.04,5.06,92,,1107,"September 3, 2022 to September 4, 2022",2022,12,half-ppr,0,2022-09-04,2026-07-29T23:22:26.063068+00:00,2026-07-29T23:22:26.063068+00:00
ffc_half_ppr_12team,,15762,George Pickens,WR,DAL,,111,11.1,8.06,13.04,116,,1107,"September 3, 2022 to September 4, 2022",2022,12,half-ppr,0,2022-09-04,2026-07-29T23:22:26.063068+00:00,2026-07-29T23:22:26.063068+00:00
ffc_half_ppr_12team,,13354,Harrison Butker,PK,KC,,120,16.7,9.12,16.07,55,,1107,"September 3, 2022 to September 4, 2022",2022,12,half-ppr,0,2022-09-04,2026-07-29T23:22:26.063068+00:00,2026-07-29T23:22:26.063068+00:00
ffc_half_ppr_12team,,15749,Isiah Pacheco,RB,DET,,104,12.4,5.06,12.06,64,,1107,"September 3, 2022 to September 4, 2022",2022,12,half-ppr,0,2022-09-04,2026-07-29T23:22:26.063068+00:00,2026-07-29T23:22:26.063068+00:00
ffc_half_ppr_12team,,14800,J.K. Dobbins,RB,DEN,,36,11.8,2.09,11.03,65,,1107,"September 3, 2022 to September 4, 2022",2022,12,half-ppr,0,2022-09-04,2026-07-29T23:22:26.063068+00:00,2026-07-29T23:22:26.063068+00:00
ffc_half_ppr_12team,,15281,Ja'Marr Chase,WR,CIN,,8,1.8,1.02,2.01,160,,1107,"September 3, 2022 to September 4, 2022",2022,12,half-ppr,0,2022-09-04,2026-07-29T23:22:26.063068+00:00,2026-07-29T23:22:26.063068+00:00
ffc_half_ppr_12team,,14783,Jalen Hurts,QB,PHI,,59,6.5,3.12,7.06,133,,1107,"September 3, 2022 to September 4, 2022",2022,12,half-ppr,0,2022-09-04,2026-07-29T23:22:26.063068+00:00,2026-07-29T23:22:26.063068+00:00
