adp_source,ffc_player_id,mfl_id,player_name,position,team,bye,rank,average_pick,std_dev,high_pick,low_pick,times_drafted,total_drafts_in_sample,sample_window,period,teams,format,is_retrospective_aggregate,as_of_date,retrieved_at,ingested_at
ffc_half_ppr_12team,,14104,A.J. Brown,WR,NE,,11,1.7,1.07,2.04,108,,906,"August 31, 2024 to September 1, 2024",2024,12,half-ppr,0,2024-09-01,2026-07-29T23:22:40.473939+00:00,2026-07-29T23:22:40.473939+00:00
ffc_half_ppr_12team,,13319,Aaron Jones Sr.,RB,MIN,,44,5.6,2.11,5.05,81,,906,"August 31, 2024 to September 1, 2024",2024,12,half-ppr,0,2024-09-01,2026-07-29T23:22:40.473939+00:00,2026-07-29T23:22:40.473939+00:00
ffc_half_ppr_12team,,7836,Aaron Rodgers,QB,PIT,,120,10.9,9.02,13.05,39,,906,"August 31, 2024 to September 1, 2024",2024,12,half-ppr,0,2024-09-01,2026-07-29T23:22:40.473939+00:00,2026-07-29T23:22:40.473939+00:00
ffc_half_ppr_12team,,11938,Adam Thielen,WR,FA,,144,10.9,9.12,13.09,18,,906,"August 31, 2024 to September 1, 2024",2024,12,half-ppr,0,2024-09-01,2026-07-29T23:22:40.473939+00:00,2026-07-29T23:22:40.473939+00:00
ffc_half_ppr_12team,,16626,Adonai Mitchell,WR,NYJ,,161,18.6,11.07,17.09,20,,906,"August 31, 2024 to September 1, 2024",2024,12,half-ppr,0,2024-09-01,2026-07-29T23:22:40.473939+00:00,2026-07-29T23:22:40.473939+00:00
ffc_half_ppr_12team,,13132,Alvin Kamara,RB,NO,,49,6.3,2.1,5.11,162,,906,"August 31, 2024 to September 1, 2024",2024,12,half-ppr,0,2024-09-01,2026-07-29T23:22:40.473939+00:00,2026-07-29T23:22:40.473939+00:00
ffc_half_ppr_12team,,12175,Amari Cooper,WR,FA,,52,4.2,4.05,5.12,53,,906,"August 31, 2024 to September 1, 2024",2024,12,half-ppr,0,2024-09-01,2026-07-29T23:22:40.473939+00:00,2026-07-29T23:22:40.473939+00:00
ffc_half_ppr_12team,,15287,Amon-Ra St. Brown,WR,DET,,7,1.3,1.01,1.10,133,,906,"August 31, 2024 to September 1, 2024",2024,12,half-ppr,0,2024-09-01,2026-07-29T23:22:40.473939+00:00,2026-07-29T23:22:40.473939+00:00
ffc_half_ppr_12team,,16152,Anthony Richardson Sr.,QB,IND,,69,6.9,4.09,7.04,95,,906,"August 31, 2024 to September 1, 2024",2024,12,half-ppr,0,2024-09-01,2026-07-29T23:22:40.473939+00:00,2026-07-29T23:22:40.473939+00:00
ffc_half_ppr_12team,,14852,Antonio Gibson,RB,FA,,153,13.8,12.01,15.06,15,,906,"August 31, 2024 to September 1, 2024",2024,12,half-ppr,0,2024-09-01,2026-07-29T23:22:40.473939+00:00,2026-07-29T23:22:40.473939+00:00
ffc_half_ppr_12team,,13404,Austin Ekeler,RB,FA,,91,9.0,6.02,9.03,37,,906,"August 31, 2024 to September 1, 2024",2024,12,half-ppr,0,2024-09-01,2026-07-29T23:22:40.473939+00:00,2026-07-29T23:22:40.473939+00:00
ffc_half_ppr_12team,,16161,Bijan Robinson,RB,ATL,,2,0.8,1.01,1.03,37,,906,"August 31, 2024 to September 1, 2024",2024,12,half-ppr,0,2024-09-01,2026-07-29T23:22:40.473939+00:00,2026-07-29T23:22:40.473939+00:00
ffc_half_ppr_12team,,16593,Blake Corum,RB,LAR,,109,6.5,7.05,10.10,58,,906,"August 31, 2024 to September 1, 2024",2024,12,half-ppr,0,2024-09-01,2026-07-29T23:22:40.473939+00:00,2026-07-29T23:22:40.473939+00:00
ffc_half_ppr_12team,,11674,Brandin Cooks,WR,FA,,122,5.6,9.09,11.06,24,,906,"August 31, 2024 to September 1, 2024",2024,12,half-ppr,0,2024-09-01,2026-07-29T23:22:40.473939+00:00,2026-07-29T23:22:40.473939+00:00
ffc_half_ppr_12team,,14840,Brandon Aiyuk,WR,SF,,42,4.9,2.11,5.05,151,,906,"August 31, 2024 to September 1, 2024",2024,12,half-ppr,0,2024-09-01,2026-07-29T23:22:40.473939+00:00,2026-07-29T23:22:40.473939+00:00
ffc_half_ppr_12team,,16414,Brandon Aubrey,PK,DAL,,142,16.7,8.09,15.08,68,,906,"August 31, 2024 to September 1, 2024",2024,12,half-ppr,0,2024-09-01,2026-07-29T23:22:40.473939+00:00,2026-07-29T23:22:40.473939+00:00
ffc_half_ppr_12team,,15708,Breece Hall,RB,NYJ,,5,1.6,1.01,1.08,142,,906,"August 31, 2024 to September 1, 2024",2024,12,half-ppr,0,2024-09-01,2026-07-29T23:22:40.473939+00:00,2026-07-29T23:22:40.473939+00:00
ffc_half_ppr_12team,,15716,Brian Robinson Jr.,RB,ATL,,95,6.3,6.05,9.09,132,,906,"August 31, 2024 to September 1, 2024",2024,12,half-ppr,0,2024-09-01,2026-07-29T23:22:40.473939+00:00,2026-07-29T23:22:40.473939+00:00
ffc_half_ppr_12team,,16618,Brian Thomas Jr.,WR,JAX,,149,16.0,8.02,15.08,116,,906,"August 31, 2024 to September 1, 2024",2024,12,half-ppr,0,2024-09-01,2026-07-29T23:22:40.473939+00:00,2026-07-29T23:22:40.473939+00:00
ffc_half_ppr_12team,,16641,Brock Bowers,TE,LV,,111,6.0,8.07,10.11,43,,906,"August 31, 2024 to September 1, 2024",2024,12,half-ppr,0,2024-09-01,2026-07-29T23:22:40.473939+00:00,2026-07-29T23:22:40.473939+00:00
ffc_half_ppr_12team,,15698,Brock Purdy,QB,SF,,64,15.8,1.09,7.04,18,,906,"August 31, 2024 to September 1, 2024",2024,12,half-ppr,0,2024-09-01,2026-07-29T23:22:40.473939+00:00,2026-07-29T23:22:40.473939+00:00
