adp_source,ffc_player_id,mfl_id,player_name,position,team,bye,rank,average_pick,std_dev,high_pick,low_pick,times_drafted,total_drafts_in_sample,sample_window,period,teams,format,is_retrospective_aggregate,as_of_date,retrieved_at,ingested_at
ffc_non_ppr_12team,,14104,A.J. Brown,WR,NE,,28,2.9,2.05,3.12,235,,2112,"August 31, 2022 to September 4, 2022",2022,12,standard,0,2022-09-04,2026-07-29T23:23:43.132444+00:00,2026-07-29T23:23:43.132444+00:00
ffc_non_ppr_12team,,14805,AJ Dillon,RB,CAR,,47,5.9,3.02,6.03,395,,2112,"August 31, 2022 to September 4, 2022",2022,12,standard,0,2022-09-04,2026-07-29T23:23:43.132444+00:00,2026-07-29T23:23:43.132444+00:00
ffc_non_ppr_12team,,13319,Aaron Jones Sr.,RB,MIN,,15,2.7,1.02,2.10,233,,2112,"August 31, 2022 to September 4, 2022",2022,12,standard,0,2022-09-04,2026-07-29T23:23:43.132444+00:00,2026-07-29T23:23:43.132444+00:00
ffc_non_ppr_12team,,7836,Aaron Rodgers,QB,PIT,,67,8.8,3.04,7.12,95,,2112,"August 31, 2022 to September 4, 2022",2022,12,standard,0,2022-09-04,2026-07-29T23:23:43.132444+00:00,2026-07-29T23:23:43.132444+00:00
ffc_non_ppr_12team,,11938,Adam Thielen,WR,FA,,60,6.4,3.11,7.01,186,,2112,"August 31, 2022 to September 4, 2022",2022,12,standard,0,2022-09-04,2026-07-29T23:23:43.132444+00:00,2026-07-29T23:23:43.132444+00:00
ffc_non_ppr_12team,,14873,Albert Okwuegbunam,TE,LV,,167,19.2,7.1,15.12,74,,2112,"August 31, 2022 to September 4, 2022",2022,12,standard,0,2022-09-04,2026-07-29T23:23:43.132444+00:00,2026-07-29T23:23:43.132444+00:00
ffc_non_ppr_12team,,14223,Alexander Mattison,RB,FA,,118,8.7,7.11,11.07,189,,2112,"August 31, 2022 to September 4, 2022",2022,12,standard,0,2022-09-04,2026-07-29T23:23:43.132444+00:00,2026-07-29T23:23:43.132444+00:00
ffc_non_ppr_12team,,13632,Allen Lazard,WR,FA,,106,8.9,6.07,11.07,449,,2112,"August 31, 2022 to September 4, 2022",2022,12,standard,0,2022-09-04,2026-07-29T23:23:43.132444+00:00,2026-07-29T23:23:43.132444+00:00
ffc_non_ppr_12team,,11678,Allen Robinson II,WR,FA,,65,6.8,4.01,7.04,452,,2112,"August 31, 2022 to September 4, 2022",2022,12,standard,0,2022-09-04,2026-07-29T23:23:43.132444+00:00,2026-07-29T23:23:43.132444+00:00
ffc_non_ppr_12team,,13132,Alvin Kamara,RB,NO,,14,2.7,1.04,2.09,426,,2112,"August 31, 2022 to September 4, 2022",2022,12,standard,0,2022-09-04,2026-07-29T23:23:43.132444+00:00,2026-07-29T23:23:43.132444+00:00
ffc_non_ppr_12team,,12175,Amari Cooper,WR,FA,,73,5.0,5.09,8.01,109,,2112,"August 31, 2022 to September 4, 2022",2022,12,standard,0,2022-09-04,2026-07-29T23:23:43.132444+00:00,2026-07-29T23:23:43.132444+00:00
ffc_non_ppr_12team,,15287,Amon-Ra St. Brown,WR,DET,,86,9.0,5.01,9.07,402,,2112,"August 31, 2022 to September 4, 2022",2022,12,standard,0,2022-09-04,2026-07-29T23:23:43.132444+00:00,2026-07-29T23:23:43.132444+00:00
ffc_non_ppr_12team,,14852,Antonio Gibson,RB,FA,,42,4.9,2.09,4.12,78,,2112,"August 31, 2022 to September 4, 2022",2022,12,standard,0,2022-09-04,2026-07-29T23:23:43.132444+00:00,2026-07-29T23:23:43.132444+00:00
