adp_source,ffc_player_id,mfl_id,player_name,position,team,bye,rank,average_pick,std_dev,high_pick,low_pick,times_drafted,total_drafts_in_sample,sample_window,period,teams,format,is_retrospective_aggregate,as_of_date,retrieved_at,ingested_at
ffc_ppr_10team,3247,14104,A.J. Brown,WR,NE,11,17,16.7,2.7,1.08,2.12,414,3899,"July 24, 2026 to July 31, 2026",2026,10,ppr,0,2026-07-31,2026-07-31T16:14:57.275801+00:00,2026-07-31T16:14:57.275801+00:00
ffc_ppr_10team,2507,13319,Aaron Jones Sr.,RB,MIN,6,99,97.8,13.1,6.09,11.04,199,3899,"July 24, 2026 to July 31, 2026",2026,10,ppr,0,2026-07-31,2026-07-31T16:14:57.275801+00:00,2026-07-31T16:14:57.275801+00:00
ffc_ppr_10team,1004,7836,Aaron Rodgers,QB,PIT,9,247,188.6,17.1,14.07,18.03,5,3899,"July 24, 2026 to July 31, 2026",2026,10,ppr,0,2026-07-31,2026-07-31T16:14:57.275801+00:00,2026-07-31T16:14:57.275801+00:00
ffc_ppr_10team,6184,16626,Adonai Mitchell,WR,NYJ,13,171,151.5,16.1,10.11,15.10,18,3899,"July 24, 2026 to July 31, 2026",2026,10,ppr,0,2026-07-31,2026-07-31T16:14:57.275801+00:00,2026-07-31T16:14:57.275801+00:00
ffc_ppr_10team,5641,15768,Alec Pierce,WR,IND,13,68,67.5,9.6,4.06,8.05,277,3899,"July 24, 2026 to July 31, 2026",2026,10,ppr,0,2026-07-31,2026-07-31T16:14:57.275801+00:00,2026-07-31T16:14:57.275801+00:00
ffc_ppr_10team,2439,13132,Alvin Kamara,RB,NO,8,163,148.8,22.5,7.01,17.04,173,3899,"July 24, 2026 to July 31, 2026",2026,10,ppr,0,2026-07-31,2026-07-31T16:14:57.275801+00:00,2026-07-31T16:14:57.275801+00:00
ffc_ppr_10team,5182,15287,Amon-Ra St. Brown,WR,DET,6,8,7.6,1.4,1.02,1.11,483,3899,"July 24, 2026 to July 31, 2026",2026,10,ppr,0,2026-07-31,2026-07-31T16:14:57.275801+00:00,2026-07-31T16:14:57.275801+00:00
ffc_ppr_10team,6789,17512,Antonio Williams,WR,WAS,7,179,155.2,10.1,11.09,15.11,64,3899,"July 24, 2026 to July 31, 2026",2026,10,ppr,0,2026-07-31,2026-07-31T16:14:57.275801+00:00,2026-07-31T16:14:57.275801+00:00
ffc_ppr_10team,6500,17042,Ashton Jeanty,RB,LV,13,12,12.8,3.0,1.05,2.08,445,3899,"July 24, 2026 to July 31, 2026",2026,10,ppr,0,2026-07-31,2026-07-31T16:14:57.275801+00:00,2026-07-31T16:14:57.275801+00:00
ffc_ppr_10team,2886,13590,Baker Mayfield,QB,TB,10,135,130.5,10.9,9.02,13.05,143,3899,"July 24, 2026 to July 31, 2026",2026,10,ppr,0,2026-07-31,2026-07-31T16:14:57.275801+00:00,2026-07-31T16:14:57.275801+00:00
ffc_ppr_10team,6513,17052,Bhayshul Tuten,RB,JAX,7,59,58.5,8.1,3.10,7.07,596,3899,"July 24, 2026 to July 31, 2026",2026,10,ppr,0,2026-07-31,2026-07-31T16:14:57.275801+00:00,2026-07-31T16:14:57.275801+00:00
ffc_ppr_10team,5670,16161,Bijan Robinson,RB,ATL,11,2,2.0,0.8,1.01,1.04,407,3899,"July 24, 2026 to July 31, 2026",2026,10,ppr,0,2026-07-31,2026-07-31T16:14:57.275801+00:00,2026-07-31T16:14:57.275801+00:00
ffc_ppr_10team,5965,16593,Blake Corum,RB,LAR,11,119,116.7,14.7,6.11,13.04,687,3899,"July 24, 2026 to July 31, 2026",2026,10,ppr,0,2026-07-31,2026-07-31T16:14:57.275801+00:00,2026-07-31T16:14:57.275801+00:00
ffc_ppr_10team,6253,16582,Bo Nix,QB,DEN,10,122,119.8,10.9,6.03,12.07,260,3899,"July 24, 2026 to July 31, 2026",2026,10,ppr,0,2026-07-31,2026-07-31T16:14:57.275801+00:00,2026-07-31T16:14:57.275801+00:00
ffc_ppr_10team,6176,16596,Braelon Allen,RB,NYJ,13,226,169.6,28.6,10.12,18.03,9,3899,"July 24, 2026 to July 31, 2026",2026,10,ppr,0,2026-07-31,2026-07-31T16:14:57.275801+00:00,2026-07-31T16:14:57.275801+00:00
ffc_ppr_10team,6162,16414,Brandon Aubrey,PK,DAL,14,134,130.5,23.7,5.01,16.04,864,3899,"July 24, 2026 to July 31, 2026",2026,10,ppr,0,2026-07-31,2026-07-31T16:14:57.275801+00:00,2026-07-31T16:14:57.275801+00:00
ffc_ppr_10team,5503,15708,Breece Hall,RB,NYJ,13,29,27.8,3.0,2.07,4.01,225,3899,"July 24, 2026 to July 31, 2026",2026,10,ppr,0,2026-07-31,2026-07-31T16:14:57.275801+00:00,2026-07-31T16:14:57.275801+00:00
ffc_ppr_10team,5985,16269,Brenton Strange,TE,JAX,7,165,148.9,18.7,9.08,17.07,78,3899,"July 24, 2026 to July 31, 2026",2026,10,ppr,0,2026-07-31,2026-07-31T16:14:57.275801+00:00,2026-07-31T16:14:57.275801+00:00
ffc_ppr_10team,5605,15716,Brian Robinson Jr.,RB,ATL,11,181,155.6,15.3,11.02,15.06,27,3899,"July 24, 2026 to July 31, 2026",2026,10,ppr,0,2026-07-31,2026-07-31T16:14:57.275801+00:00,2026-07-31T16:14:57.275801+00:00
ffc_ppr_10team,6175,16618,Brian Thomas Jr.,WR,JAX,7,83,82.4,8.3,5.05,9.08,640,3899,"July 24, 2026 to July 31, 2026",2026,10,ppr,0,2026-07-31,2026-07-31T16:14:57.275801+00:00,2026-07-31T16:14:57.275801+00:00
ffc_ppr_10team,6178,16641,Brock Bowers,TE,LV,13,39,37.8,8.2,1.06,5.08,980,3899,"July 24, 2026 to July 31, 2026",2026,10,ppr,0,2026-07-31,2026-07-31T16:14:57.275801+00:00,2026-07-31T16:14:57.275801+00:00
ffc_ppr_10team,5648,15698,Brock Purdy,QB,SF,8,80,79.9,12.2,5.08,10.03,85,3899,"July 24, 2026 to July 31, 2026",2026,10,ppr,0,2026-07-31,2026-07-31T16:14:57.275801+00:00,2026-07-31T16:14:57.275801+00:00
ffc_ppr_10team,5678,16148,Bryce Young,QB,CAR,5,230,170.4,12.3,13.06,16.12,14,3899,"July 24, 2026 to July 31, 2026",2026,10,ppr,0,2026-07-31,2026-07-31T16:14:57.275801+00:00,2026-07-31T16:14:57.275801+00:00
ffc_ppr_10team,6190,16598,Bucky Irving,RB,TB,10,44,43.3,4.5,2.09,5.07,258,3899,"July 24, 2026 to July 31, 2026",2026,10,ppr,0,2026-07-31,2026-07-31T16:14:57.275801+00:00,2026-07-31T16:14:57.275801+00:00
ffc_ppr_10team,5676,16150,C.J. Stroud,QB,HOU,8,177,153.1,12.6,11.04,15.12,84,3899,"July 24, 2026 to July 31, 2026",2026,10,ppr,0,2026-07-31,2026-07-31T16:14:57.275801+00:00,2026-07-31T16:14:57.275801+00:00
ffc_ppr_10team,2335,11945,Cairo Santos,PK,CHI,10,182,155.9,18.4,8.12,16.10,27,3899,"July 24, 2026 to July 31, 2026",2026,10,ppr,0,2026-07-31,2026-07-31T16:14:57.275801+00:00,2026-07-31T16:14:57.275801+00:00
ffc_ppr_10team,6173,16579,Caleb Williams,QB,CHI,10,104,99.5,14.8,5.08,12.05,542,3899,"July 24, 2026 to July 31, 2026",2026,10,ppr,0,2026-07-31,2026-07-31T16:14:57.275801+00:00,2026-07-31T16:14:57.275801+00:00
ffc_ppr_10team,2866,13629,Calvin Ridley,WR,TEN,9,153,142.9,16.9,10.02,15.07,84,3899,"July 24, 2026 to July 31, 2026",2026,10,ppr,0,2026-07-31,2026-07-31T16:14:57.275801+00:00,2026-07-31T16:14:57.275801+00:00
ffc_ppr_10team,6188,16680,Cam Little,PK,JAX,7,183,157.3,20.4,8.07,18.06,150,3899,"July 24, 2026 to July 31, 2026",2026,10,ppr,0,2026-07-31,2026-07-31T16:14:57.275801+00:00,2026-07-31T16:14:57.275801+00:00
ffc_ppr_10team,6509,17045,Cam Skattebo,RB,NYG,8,36,35.3,5.5,2.03,4.12,309,3899,"July 24, 2026 to July 31, 2026",2026,10,ppr,0,2026-07-31,2026-07-31T16:14:57.275801+00:00,2026-07-31T16:14:57.275801+00:00
ffc_ppr_10team,6457,17030,Cam Ward,QB,TEN,9,234,172.2,16.7,12.09,18.05,39,3899,"July 24, 2026 to July 31, 2026",2026,10,ppr,0,2026-07-31,2026-07-31T16:14:57.275801+00:00,2026-07-31T16:14:57.275801+00:00
ffc_ppr_10team,5538,15979,Cameron Dicker,PK,LAC,7,160,145.9,16.6,7.08,16.06,95,3899,"July 24, 2026 to July 31, 2026",2026,10,ppr,0,2026-07-31,2026-07-31T16:14:57.275801+00:00,2026-07-31T16:14:57.275801+00:00
ffc_ppr_10team,6768,17497,Carnell Tate,WR,TEN,9,73,71.4,10.7,4.06,8.09,391,3899,"July 24, 2026 to July 31, 2026",2026,10,ppr,0,2026-07-31,2026-07-31T16:14:57.275801+00:00,2026-07-31T16:14:57.275801+00:00
ffc_ppr_10team,4869,14832,CeeDee Lamb,WR,DAL,14,11,11.7,2.3,1.01,2.07,553,3899,"July 24, 2026 to July 31, 2026",2026,10,ppr,0,2026-07-31,2026-07-31T16:14:57.275801+00:00,2026-07-31T16:14:57.275801+00:00
ffc_ppr_10team,5706,16181,Chase Brown,RB,CIN,6,15,15.0,3.6,1.06,3.03,531,3899,"July 24, 2026 to July 31, 2026",2026,10,ppr,0,2026-07-31,2026-07-31T16:14:57.275801+00:00,2026-07-31T16:14:57.275801+00:00
ffc_ppr_10team,4865,14717,Chase McLaughlin,PK,TB,10,187,158.0,17.2,12.03,16.12,48,3899,"July 24, 2026 to July 31, 2026",2026,10,ppr,0,2026-07-31,2026-07-31T16:14:57.275801+00:00,2026-07-31T16:14:57.275801+00:00
ffc_ppr_10team,2340,11936,Chris Boswell,PK,PIT,9,189,158.5,24.7,10.03,17.07,23,3899,"July 24, 2026 to July 31, 2026",2026,10,ppr,0,2026-07-31,2026-07-31T16:14:57.275801+00:00,2026-07-31T16:14:57.275801+00:00
ffc_ppr_10team,2465,13163,Chris Godwin Jr.,WR,TB,10,87,85.3,7.9,5.10,9.11,338,3899,"July 24, 2026 to July 31, 2026",2026,10,ppr,0,2026-07-31,2026-07-31T16:14:57.275801+00:00,2026-07-31T16:14:57.275801+00:00
ffc_ppr_10team,5544,15754,Chris Olave,WR,NO,8,22,23.1,3.6,2.04,3.09,213,3899,"July 24, 2026 to July 31, 2026",2026,10,ppr,0,2026-07-31,2026-07-31T16:14:57.275801+00:00,2026-07-31T16:14:57.275801+00:00
ffc_ppr_10team,5717,16174,Chris Rodriguez Jr.,RB,JAX,7,172,151.5,20.5,10.04,18.06,67,3899,"July 24, 2026 to July 31, 2026",2026,10,ppr,0,2026-07-31,2026-07-31T16:14:57.275801+00:00,2026-07-31T16:14:57.275801+00:00
ffc_ppr_10team,2870,13633,Christian Kirk,WR,SF,8,193,160.2,15.8,11.10,15.12,10,3899,"July 24, 2026 to July 31, 2026",2026,10,ppr,0,2026-07-31,2026-07-31T16:14:57.275801+00:00,2026-07-31T16:14:57.275801+00:00
