adp_source,ffc_player_id,mfl_id,player_name,position,team,bye,rank,average_pick,std_dev,high_pick,low_pick,times_drafted,total_drafts_in_sample,sample_window,period,teams,format,is_retrospective_aggregate,as_of_date,retrieved_at,ingested_at
ffc_non_ppr_10team,3247,14104,A.J. Brown,WR,NE,11,20,19.8,3.0,1.05,3.02,156,1466,"August 11, 2026 to August 18, 2026",2026,10,standard,0,2026-08-18,2026-08-18T10:04:11.610172+00:00,2026-08-18T10:04:11.610172+00:00
ffc_non_ppr_10team,2507,13319,Aaron Jones Sr.,RB,MIN,6,107,102.5,15.0,6.06,12.12,85,1466,"August 11, 2026 to August 18, 2026",2026,10,standard,0,2026-08-18,2026-08-18T10:04:11.610172+00:00,2026-08-18T10:04:11.610172+00:00
ffc_non_ppr_10team,6184,16626,Adonai Mitchell,WR,NYJ,13,195,161.3,14.5,11.05,15.10,18,1466,"August 11, 2026 to August 18, 2026",2026,10,standard,0,2026-08-18,2026-08-18T10:04:11.610172+00:00,2026-08-18T10:04:11.610172+00:00
ffc_non_ppr_10team,5641,15768,Alec Pierce,WR,IND,13,46,47.0,4.1,4.06,5.09,35,1466,"August 11, 2026 to August 18, 2026",2026,10,standard,0,2026-08-18,2026-08-18T10:04:11.610172+00:00,2026-08-18T10:04:11.610172+00:00
ffc_non_ppr_10team,2439,13132,Alvin Kamara,RB,NO,8,172,150.1,15.9,10.01,15.10,34,1466,"August 11, 2026 to August 18, 2026",2026,10,standard,0,2026-08-18,2026-08-18T10:04:11.610172+00:00,2026-08-18T10:04:11.610172+00:00
ffc_non_ppr_10team,5182,15287,Amon-Ra St. Brown,WR,DET,6,9,8.5,1.8,1.03,1.12,152,1466,"August 11, 2026 to August 18, 2026",2026,10,standard,0,2026-08-18,2026-08-18T10:04:11.610172+00:00,2026-08-18T10:04:11.610172+00:00
ffc_non_ppr_10team,6789,17512,Antonio Williams,WR,WAS,7,166,149.0,21.2,11.07,15.10,5,1466,"August 11, 2026 to August 18, 2026",2026,10,standard,0,2026-08-18,2026-08-18T10:04:11.610172+00:00,2026-08-18T10:04:11.610172+00:00
ffc_non_ppr_10team,6500,17042,Ashton Jeanty,RB,LV,13,16,16.1,3.2,1.06,2.10,194,1466,"August 11, 2026 to August 18, 2026",2026,10,standard,0,2026-08-18,2026-08-18T10:04:11.610172+00:00,2026-08-18T10:04:11.610172+00:00
ffc_non_ppr_10team,2886,13590,Baker Mayfield,QB,TB,10,145,137.5,8.6,10.09,13.07,59,1466,"August 11, 2026 to August 18, 2026",2026,10,standard,0,2026-08-18,2026-08-18T10:04:11.610172+00:00,2026-08-18T10:04:11.610172+00:00
ffc_non_ppr_10team,6513,17052,Bhayshul Tuten,RB,JAX,7,51,50.2,5.7,4.01,6.04,108,1466,"August 11, 2026 to August 18, 2026",2026,10,standard,0,2026-08-18,2026-08-18T10:04:11.610172+00:00,2026-08-18T10:04:11.610172+00:00
