adp_source,ffc_player_id,mfl_id,player_name,position,team,bye,rank,average_pick,std_dev,high_pick,low_pick,times_drafted,total_drafts_in_sample,sample_window,period,teams,format,is_retrospective_aggregate,as_of_date,retrieved_at,ingested_at
ffc_ppr_10team,3247,14104,A.J. Brown,WR,NE,11,17,17.0,2.9,1.07,2.12,479,4121,"July 26, 2026 to August 2, 2026",2026,10,ppr,0,2026-08-02,2026-08-02T12:42:41.757769+00:00,2026-08-02T12:42:41.757769+00:00
ffc_ppr_10team,2507,13319,Aaron Jones Sr.,RB,MIN,6,96,94.3,12.3,6.09,11.04,207,4121,"July 26, 2026 to August 2, 2026",2026,10,ppr,0,2026-08-02,2026-08-02T12:42:41.757769+00:00,2026-08-02T12:42:41.757769+00:00
ffc_ppr_10team,6184,16626,Adonai Mitchell,WR,NYJ,13,173,154.4,16.3,11.04,15.10,16,4121,"July 26, 2026 to August 2, 2026",2026,10,ppr,0,2026-08-02,2026-08-02T12:42:41.757769+00:00,2026-08-02T12:42:41.757769+00:00
ffc_ppr_10team,5641,15768,Alec Pierce,WR,IND,13,61,63.1,9.7,4.06,8.02,230,4121,"July 26, 2026 to August 2, 2026",2026,10,ppr,0,2026-08-02,2026-08-02T12:42:41.757769+00:00,2026-08-02T12:42:41.757769+00:00
ffc_ppr_10team,2439,13132,Alvin Kamara,RB,NO,8,150,140.6,24.4,7.01,17.04,171,4121,"July 26, 2026 to August 2, 2026",2026,10,ppr,0,2026-08-02,2026-08-02T12:42:41.757769+00:00,2026-08-02T12:42:41.757769+00:00
ffc_ppr_10team,5182,15287,Amon-Ra St. Brown,WR,DET,6,8,7.5,1.3,1.02,1.11,524,4121,"July 26, 2026 to August 2, 2026",2026,10,ppr,0,2026-08-02,2026-08-02T12:42:41.757769+00:00,2026-08-02T12:42:41.757769+00:00
ffc_ppr_10team,6789,17512,Antonio Williams,WR,WAS,7,184,157.2,10.0,11.09,15.11,60,4121,"July 26, 2026 to August 2, 2026",2026,10,ppr,0,2026-08-02,2026-08-02T12:42:41.757769+00:00,2026-08-02T12:42:41.757769+00:00
ffc_ppr_10team,6500,17042,Ashton Jeanty,RB,LV,13,12,13.2,3.2,1.04,2.09,509,4121,"July 26, 2026 to August 2, 2026",2026,10,ppr,0,2026-08-02,2026-08-02T12:42:41.757769+00:00,2026-08-02T12:42:41.757769+00:00
ffc_ppr_10team,2886,13590,Baker Mayfield,QB,TB,10,131,129.2,11.4,7.10,13.05,165,4121,"July 26, 2026 to August 2, 2026",2026,10,ppr,0,2026-08-02,2026-08-02T12:42:41.757769+00:00,2026-08-02T12:42:41.757769+00:00
ffc_ppr_10team,6513,17052,Bhayshul Tuten,RB,JAX,7,55,55.7,8.1,3.10,7.07,539,4121,"July 26, 2026 to August 2, 2026",2026,10,ppr,0,2026-08-02,2026-08-02T12:42:41.757769+00:00,2026-08-02T12:42:41.757769+00:00
ffc_ppr_10team,5670,16161,Bijan Robinson,RB,ATL,11,2,2.0,0.8,1.01,1.04,447,4121,"July 26, 2026 to August 2, 2026",2026,10,ppr,0,2026-08-02,2026-08-02T12:42:41.757769+00:00,2026-08-02T12:42:41.757769+00:00
ffc_ppr_10team,5965,16593,Blake Corum,RB,LAR,11,120,117.9,15.2,7.01,13.07,758,4121,"July 26, 2026 to August 2, 2026",2026,10,ppr,0,2026-08-02,2026-08-02T12:42:41.757769+00:00,2026-08-02T12:42:41.757769+00:00
ffc_ppr_10team,6253,16582,Bo Nix,QB,DEN,10,123,121.2,9.9,7.10,12.12,250,4121,"July 26, 2026 to August 2, 2026",2026,10,ppr,0,2026-08-02,2026-08-02T12:42:41.757769+00:00,2026-08-02T12:42:41.757769+00:00
ffc_ppr_10team,6176,16596,Braelon Allen,RB,NYJ,13,235,170.8,23.1,12.07,17.04,6,4121,"July 26, 2026 to August 2, 2026",2026,10,ppr,0,2026-08-02,2026-08-02T12:42:41.757769+00:00,2026-08-02T12:42:41.757769+00:00
ffc_ppr_10team,4891,14840,Brandon Aiyuk,WR,SF,8,170,154.0,22.8,11.04,15.09,5,4121,"July 26, 2026 to August 2, 2026",2026,10,ppr,0,2026-08-02,2026-08-02T12:42:41.757769+00:00,2026-08-02T12:42:41.757769+00:00
ffc_ppr_10team,6162,16414,Brandon Aubrey,PK,DAL,14,132,129.7,23.9,4.05,16.04,925,4121,"July 26, 2026 to August 2, 2026",2026,10,ppr,0,2026-08-02,2026-08-02T12:42:41.757769+00:00,2026-08-02T12:42:41.757769+00:00
ffc_ppr_10team,5503,15708,Breece Hall,RB,NYJ,13,30,27.8,2.9,2.07,3.12,219,4121,"July 26, 2026 to August 2, 2026",2026,10,ppr,0,2026-08-02,2026-08-02T12:42:41.757769+00:00,2026-08-02T12:42:41.757769+00:00
ffc_ppr_10team,5985,16269,Brenton Strange,TE,JAX,7,165,150.2,18.7,10.02,17.07,60,4121,"July 26, 2026 to August 2, 2026",2026,10,ppr,0,2026-08-02,2026-08-02T12:42:41.757769+00:00,2026-08-02T12:42:41.757769+00:00
