adp_source,ffc_player_id,mfl_id,player_name,position,team,bye,rank,average_pick,std_dev,high_pick,low_pick,times_drafted,total_drafts_in_sample,sample_window,period,teams,format,is_retrospective_aggregate,as_of_date,retrieved_at,ingested_at
ffc_half_ppr_10team,3247,14104,A.J. Brown,WR,NE,11,17,17.3,2.7,1.12,3.02,58,1187,"July 24, 2026 to July 29, 2026",2026,10,half-ppr,0,2026-07-29,2026-07-29T16:44:18.630434+00:00,2026-07-29T16:44:18.630434+00:00
ffc_half_ppr_10team,2507,13319,Aaron Jones Sr.,RB,MIN,6,107,102.1,13.3,6.05,11.10,41,1187,"July 24, 2026 to July 29, 2026",2026,10,half-ppr,0,2026-07-29,2026-07-29T16:44:18.630434+00:00,2026-07-29T16:44:18.630434+00:00
ffc_half_ppr_10team,6184,16626,Adonai Mitchell,WR,NYJ,13,163,147.6,16.2,11.08,15.12,10,1187,"July 24, 2026 to July 29, 2026",2026,10,half-ppr,0,2026-07-29,2026-07-29T16:44:18.630434+00:00,2026-07-29T16:44:18.630434+00:00
ffc_half_ppr_10team,5641,15768,Alec Pierce,WR,IND,13,64,61.8,8.6,4.04,7.12,49,1187,"July 24, 2026 to July 29, 2026",2026,10,half-ppr,0,2026-07-29,2026-07-29T16:44:18.630434+00:00,2026-07-29T16:44:18.630434+00:00
ffc_half_ppr_10team,2439,13132,Alvin Kamara,RB,NO,8,169,151.7,26.2,6.04,17.05,28,1187,"July 24, 2026 to July 29, 2026",2026,10,half-ppr,0,2026-07-29,2026-07-29T16:44:18.630434+00:00,2026-07-29T16:44:18.630434+00:00
ffc_half_ppr_10team,5182,15287,Amon-Ra St. Brown,WR,DET,6,8,8.2,1.4,1.05,2.01,106,1187,"July 24, 2026 to July 29, 2026",2026,10,half-ppr,0,2026-07-29,2026-07-29T16:44:18.630434+00:00,2026-07-29T16:44:18.630434+00:00
ffc_half_ppr_10team,6789,17512,Antonio Williams,WR,WAS,7,184,159.7,12.7,12.10,15.05,7,1187,"July 24, 2026 to July 29, 2026",2026,10,half-ppr,0,2026-07-29,2026-07-29T16:44:18.630434+00:00,2026-07-29T16:44:18.630434+00:00
ffc_half_ppr_10team,6500,17042,Ashton Jeanty,RB,LV,13,14,13.3,3.9,1.01,2.09,78,1187,"July 24, 2026 to July 29, 2026",2026,10,half-ppr,0,2026-07-29,2026-07-29T16:44:18.630434+00:00,2026-07-29T16:44:18.630434+00:00
ffc_half_ppr_10team,2886,13590,Baker Mayfield,QB,TB,10,141,135.1,7.8,10.06,13.03,34,1187,"July 24, 2026 to July 29, 2026",2026,10,half-ppr,0,2026-07-29,2026-07-29T16:44:18.630434+00:00,2026-07-29T16:44:18.630434+00:00
ffc_half_ppr_10team,6513,17052,Bhayshul Tuten,RB,JAX,7,59,58.1,6.3,4.06,6.10,122,1187,"July 24, 2026 to July 29, 2026",2026,10,half-ppr,0,2026-07-29,2026-07-29T16:44:18.630434+00:00,2026-07-29T16:44:18.630434+00:00
ffc_half_ppr_10team,5670,16161,Bijan Robinson,RB,ATL,11,2,2.1,0.7,1.01,1.03,75,1187,"July 24, 2026 to July 29, 2026",2026,10,half-ppr,0,2026-07-29,2026-07-29T16:44:18.630434+00:00,2026-07-29T16:44:18.630434+00:00
ffc_half_ppr_10team,5965,16593,Blake Corum,RB,LAR,11,109,108.1,14.5,5.11,12.12,154,1187,"July 24, 2026 to July 29, 2026",2026,10,half-ppr,0,2026-07-29,2026-07-29T16:44:18.630434+00:00,2026-07-29T16:44:18.630434+00:00
ffc_half_ppr_10team,6253,16582,Bo Nix,QB,DEN,10,121,116.5,12.3,8.03,12.06,65,1187,"July 24, 2026 to July 29, 2026",2026,10,half-ppr,0,2026-07-29,2026-07-29T16:44:18.630434+00:00,2026-07-29T16:44:18.630434+00:00
ffc_half_ppr_10team,6162,16414,Brandon Aubrey,PK,DAL,14,137,133.6,22.0,6.04,15.04,199,1187,"July 24, 2026 to July 29, 2026",2026,10,half-ppr,0,2026-07-29,2026-07-29T16:44:18.630434+00:00,2026-07-29T16:44:18.630434+00:00
ffc_half_ppr_10team,5503,15708,Breece Hall,RB,NYJ,13,28,28.9,2.9,2.08,3.11,83,1187,"July 24, 2026 to July 29, 2026",2026,10,half-ppr,0,2026-07-29,2026-07-29T16:44:18.630434+00:00,2026-07-29T16:44:18.630434+00:00
ffc_half_ppr_10team,5985,16269,Brenton Strange,TE,JAX,7,164,147.8,17.9,10.06,15.10,26,1187,"July 24, 2026 to July 29, 2026",2026,10,half-ppr,0,2026-07-29,2026-07-29T16:44:18.630434+00:00,2026-07-29T16:44:18.630434+00:00
ffc_half_ppr_10team,5605,15716,Brian Robinson Jr.,RB,ATL,11,166,149.7,24.4,10.11,15.09,11,1187,"July 24, 2026 to July 29, 2026",2026,10,half-ppr,0,2026-07-29,2026-07-29T16:44:18.630434+00:00,2026-07-29T16:44:18.630434+00:00
ffc_half_ppr_10team,6175,16618,Brian Thomas Jr.,WR,JAX,7,77,77.8,7.5,5.06,8.09,135,1187,"July 24, 2026 to July 29, 2026",2026,10,half-ppr,0,2026-07-29,2026-07-29T16:44:18.630434+00:00,2026-07-29T16:44:18.630434+00:00
ffc_half_ppr_10team,6178,16641,Brock Bowers,TE,LV,13,46,43.9,10.1,1.08,6.06,205,1187,"July 24, 2026 to July 29, 2026",2026,10,half-ppr,0,2026-07-29,2026-07-29T16:44:18.630434+00:00,2026-07-29T16:44:18.630434+00:00
ffc_half_ppr_10team,5648,15698,Brock Purdy,QB,SF,8,81,82.0,13.8,6.10,10.10,14,1187,"July 24, 2026 to July 29, 2026",2026,10,half-ppr,0,2026-07-29,2026-07-29T16:44:18.630434+00:00,2026-07-29T16:44:18.630434+00:00
ffc_half_ppr_10team,6190,16598,Bucky Irving,RB,TB,10,47,44.4,4.4,3.07,5.06,53,1187,"July 24, 2026 to July 29, 2026",2026,10,half-ppr,0,2026-07-29,2026-07-29T16:44:18.630434+00:00,2026-07-29T16:44:18.630434+00:00
ffc_half_ppr_10team,5676,16150,C.J. Stroud,QB,HOU,8,167,150.4,9.9,12.03,14.06,9,1187,"July 24, 2026 to July 29, 2026",2026,10,half-ppr,0,2026-07-29,2026-07-29T16:44:18.630434+00:00,2026-07-29T16:44:18.630434+00:00
ffc_half_ppr_10team,2335,11945,Cairo Santos,PK,CHI,10,176,155.4,21.0,12.04,16.08,5,1187,"July 24, 2026 to July 29, 2026",2026,10,half-ppr,0,2026-07-29,2026-07-29T16:44:18.630434+00:00,2026-07-29T16:44:18.630434+00:00
ffc_half_ppr_10team,6173,16579,Caleb Williams,QB,CHI,10,95,93.2,15.3,5.07,11.04,127,1187,"July 24, 2026 to July 29, 2026",2026,10,half-ppr,0,2026-07-29,2026-07-29T16:44:18.630434+00:00,2026-07-29T16:44:18.630434+00:00
ffc_half_ppr_10team,2866,13629,Calvin Ridley,WR,TEN,9,148,138.9,19.8,10.10,15.05,7,1187,"July 24, 2026 to July 29, 2026",2026,10,half-ppr,0,2026-07-29,2026-07-29T16:44:18.630434+00:00,2026-07-29T16:44:18.630434+00:00
ffc_half_ppr_10team,6188,16680,Cam Little,PK,JAX,7,178,156.1,15.5,9.12,15.12,41,1187,"July 24, 2026 to July 29, 2026",2026,10,half-ppr,0,2026-07-29,2026-07-29T16:44:18.630434+00:00,2026-07-29T16:44:18.630434+00:00
ffc_half_ppr_10team,6509,17045,Cam Skattebo,RB,NYG,8,36,34.3,4.5,2.12,4.10,82,1187,"July 24, 2026 to July 29, 2026",2026,10,half-ppr,0,2026-07-29,2026-07-29T16:44:18.630434+00:00,2026-07-29T16:44:18.630434+00:00
ffc_half_ppr_10team,5538,15979,Cameron Dicker,PK,LAC,7,154,141.5,19.4,10.02,14.04,11,1187,"July 24, 2026 to July 29, 2026",2026,10,half-ppr,0,2026-07-29,2026-07-29T16:44:18.630434+00:00,2026-07-29T16:44:18.630434+00:00
ffc_half_ppr_10team,6768,17497,Carnell Tate,WR,TEN,9,66,65.2,8.9,4.05,8.06,59,1187,"July 24, 2026 to July 29, 2026",2026,10,half-ppr,0,2026-07-29,2026-07-29T16:44:18.630434+00:00,2026-07-29T16:44:18.630434+00:00
ffc_half_ppr_10team,4869,14832,CeeDee Lamb,WR,DAL,14,13,13.2,2.8,1.09,2.08,132,1187,"July 24, 2026 to July 29, 2026",2026,10,half-ppr,0,2026-07-29,2026-07-29T16:44:18.630434+00:00,2026-07-29T16:44:18.630434+00:00
ffc_half_ppr_10team,5706,16181,Chase Brown,RB,CIN,6,19,19.4,2.8,1.11,3.02,130,1187,"July 24, 2026 to July 29, 2026",2026,10,half-ppr,0,2026-07-29,2026-07-29T16:44:18.630434+00:00,2026-07-29T16:44:18.630434+00:00
