adp_source,ffc_player_id,mfl_id,player_name,position,team,bye,rank,average_pick,std_dev,high_pick,low_pick,times_drafted,total_drafts_in_sample,sample_window,period,teams,format,is_retrospective_aggregate,as_of_date,retrieved_at,ingested_at
ffc_non_ppr_12team,,10261,A.J. Green,WR,FA,,1,3.0,1.08,3.02,407,,992,"September 2, 2013 to September 4, 2013",2013,12,standard,0,2013-09-04,2026-07-29T23:22:50.029959+00:00,2026-07-29T23:22:50.029959+00:00
ffc_non_ppr_12team,,7836,Aaron Rodgers,QB,PIT,,4,6.4,1.01,4.08,375,,992,"September 2, 2013 to September 4, 2013",2013,12,standard,0,2013-09-04,2026-07-29T23:22:50.029959+00:00,2026-07-29T23:22:50.029959+00:00
ffc_non_ppr_12team,,9921,Andre Roberts,WR,FA,,36,11.8,12.05,15.12,44,,992,"September 2, 2013 to September 4, 2013",2013,12,standard,0,2013-09-04,2026-07-29T23:22:50.029959+00:00,2026-07-29T23:22:50.029959+00:00
ffc_non_ppr_12team,,10313,Andy Dalton,QB,PHI,,23,9.9,7.01,12.09,191,,992,"September 2, 2013 to September 4, 2013",2013,12,standard,0,2013-09-04,2026-07-29T23:22:50.029959+00:00,2026-07-29T23:22:50.029959+00:00
ffc_non_ppr_12team,,11225,Cordarrelle Patterson,RB,FA,,26,11.9,5.06,14.09,139,,992,"September 2, 2013 to September 4, 2013",2013,12,standard,0,2013-09-04,2026-07-29T23:22:50.029959+00:00,2026-07-29T23:22:50.029959+00:00
ffc_non_ppr_12team,,11232,DeAndre Hopkins,WR,FA,,19,9.9,5.1,11.12,201,,992,"September 2, 2013 to September 4, 2013",2013,12,standard,0,2013-09-04,2026-07-29T23:22:50.029959+00:00,2026-07-29T23:22:50.029959+00:00
ffc_non_ppr_12team,,9075,DeSean Jackson,WR,FA,,9,6.5,3.1,7.05,325,,992,"September 2, 2013 to September 4, 2013",2013,12,standard,0,2013-09-04,2026-07-29T23:22:50.029959+00:00,2026-07-29T23:22:50.029959+00:00
ffc_non_ppr_12team,,11193,Giovani Bernard,RB,FA,,6,5.5,2.06,5.11,381,,992,"September 2, 2013 to September 4, 2013",2013,12,standard,0,2013-09-04,2026-07-29T23:22:50.029959+00:00,2026-07-29T23:22:50.029959+00:00
ffc_non_ppr_12team,,10868,Greg Zuerlein,PK,FA,,39,7.6,12.04,15.12,90,,992,"September 2, 2013 to September 4, 2013",2013,12,standard,0,2013-09-04,2026-07-29T23:22:50.029959+00:00,2026-07-29T23:22:50.029959+00:00
ffc_non_ppr_12team,,9925,Jimmy Graham,TE,FA,,3,6.3,1.02,10.01,396,,992,"September 2, 2013 to September 4, 2013",2013,12,standard,0,2013-09-04,2026-07-29T23:22:50.029959+00:00,2026-07-29T23:22:50.029959+00:00
ffc_non_ppr_12team,,9064,Joe Flacco,QB,CIN,,28,18.6,4.12,15.11,137,,992,"September 2, 2013 to September 4, 2013",2013,12,standard,0,2013-09-04,2026-07-29T23:22:50.029959+00:00,2026-07-29T23:22:50.029959+00:00
ffc_non_ppr_12team,,10960,Josh Gordon,WR,FA,,15,8.5,6.03,10.03,319,,992,"September 2, 2013 to September 4, 2013",2013,12,standard,0,2013-09-04,2026-07-29T23:22:50.029959+00:00,2026-07-29T23:22:50.029959+00:00
ffc_non_ppr_12team,,10271,Julio Jones,WR,FA,,2,3.1,1.1,3.07,436,,992,"September 2, 2013 to September 4, 2013",2013,12,standard,0,2013-09-04,2026-07-29T23:22:50.029959+00:00,2026-07-29T23:22:50.029959+00:00
ffc_non_ppr_12team,,10976,Justin Tucker,PK,FA,,42,7.7,12.04,15.12,105,,992,"September 2, 2013 to September 4, 2013",2013,12,standard,0,2013-09-04,2026-07-29T23:22:50.029959+00:00,2026-07-29T23:22:50.029959+00:00
ffc_non_ppr_12team,,10312,Kyle Rudolph,TE,FA,,21,16.8,4.07,14.06,256,,992,"September 2, 2013 to September 4, 2013",2013,12,standard,0,2013-09-04,2026-07-29T23:22:50.029959+00:00,2026-07-29T23:22:50.029959+00:00
ffc_non_ppr_12team,,10276,Mark Ingram II,RB,FA,,13,8.9,5.08,9.06,238,,992,"September 2, 2013 to September 4, 2013",2013,12,standard,0,2013-09-04,2026-07-29T23:22:50.029959+00:00,2026-07-29T23:22:50.029959+00:00
ffc_non_ppr_12team,,8742,Mason Crosby,PK,FA,,41,19.6,5.01,15.12,49,,992,"September 2, 2013 to September 4, 2013",2013,12,standard,0,2013-09-04,2026-07-29T23:22:50.029959+00:00,2026-07-29T23:22:50.029959+00:00
ffc_non_ppr_12team,,8930,Matt Prater,PK,FA,,31,17.5,5.04,14.11,112,,992,"September 2, 2013 to September 4, 2013",2013,12,standard,0,2013-09-04,2026-07-29T23:22:50.029959+00:00,2026-07-29T23:22:50.029959+00:00
ffc_non_ppr_12team,,9099,Matt Ryan,QB,FA,,8,7.9,2.02,7.07,303,,992,"September 2, 2013 to September 4, 2013",2013,12,standard,0,2013-09-04,2026-07-29T23:22:50.029959+00:00,2026-07-29T23:22:50.029959+00:00
ffc_non_ppr_12team,,9431,Matthew Stafford,QB,LAR,,11,8.6,3.02,9.03,358,,992,"September 2, 2013 to September 4, 2013",2013,12,standard,0,2013-09-04,2026-07-29T23:22:50.029959+00:00,2026-07-29T23:22:50.029959+00:00
ffc_non_ppr_12team,,10723,Mohamed Sanu,WR,FA,,32,14.7,10.1,15.11,124,,992,"September 2, 2013 to September 4, 2013",2013,12,standard,0,2013-09-04,2026-07-29T23:22:50.029959+00:00,2026-07-29T23:22:50.029959+00:00
ffc_non_ppr_12team,,7394,Philip Rivers,QB,FA,,35,13.4,11.07,15.12,63,,992,"September 2, 2013 to September 4, 2013",2013,12,standard,0,2013-09-04,2026-07-29T23:22:50.029959+00:00,2026-07-29T23:22:50.029959+00:00
ffc_non_ppr_12team,,10308,Randall Cobb,WR,FA,,5,4.0,1.02,4.08,351,,992,"September 2, 2013 to September 4, 2013",2013,12,standard,0,2013-09-04,2026-07-29T23:22:50.029959+00:00,2026-07-29T23:22:50.029959+00:00
ffc_non_ppr_12team,,10862,Randy Bullock,PK,FA,,40,17.8,1.02,15.12,106,,992,"September 2, 2013 to September 4, 2013",2013,12,standard,0,2013-09-04,2026-07-29T23:22:50.029959+00:00,2026-07-29T23:22:50.029959+00:00
ffc_non_ppr_12team,,8153,Robbie Gould,PK,FA,,43,8.6,11.08,15.12,50,,992,"September 2, 2013 to September 4, 2013",2013,12,standard,0,2013-09-04,2026-07-29T23:22:50.029959+00:00,2026-07-29T23:22:50.029959+00:00
ffc_non_ppr_12team,,10703,Russell Wilson,QB,FA,,14,10.4,4.12,10.02,349,,992,"September 2, 2013 to September 4, 2013",2013,12,standard,0,2013-09-04,2026-07-29T23:22:50.029959+00:00,2026-07-29T23:22:50.029959+00:00
