adp_source,ffc_player_id,mfl_id,player_name,position,team,bye,rank,average_pick,std_dev,high_pick,low_pick,times_drafted,total_drafts_in_sample,sample_window,period,teams,format,is_retrospective_aggregate,as_of_date,retrieved_at,ingested_at
ffc_non_ppr_12team,,14104,A.J. Brown,WR,NE,,37,4.3,2.02,4.11,450,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,10261,A.J. Green,WR,FA,,67,5.8,4.06,7.12,580,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,14805,AJ Dillon,RB,CAR,,124,13.7,7.02,14.12,301,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,13319,Aaron Jones Sr.,RB,MIN,,17,3.0,1.07,4.05,875,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,7836,Aaron Rodgers,QB,PIT,,72,8.7,3.11,9.02,277,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,11938,Adam Thielen,WR,FA,,29,3.6,2.01,4.11,560,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,14223,Alexander Mattison,RB,FA,,88,6.9,7.01,9.11,279,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,13632,Allen Lazard,WR,FA,,161,13.3,8.02,15.12,344,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,11678,Allen Robinson II,WR,FA,,39,4.9,2.1,5.10,673,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,13132,Alvin Kamara,RB,NO,,4,1.2,1.01,1.09,583,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,12175,Amari Cooper,WR,FA,,32,3.7,2.07,4.09,578,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,14804,Anthony McFarland Jr.,RB,FA,,169,14.6,11.09,15.11,26,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,13639,Anthony Miller,WR,FA,,130,11.6,8.11,15.02,266,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,14852,Antonio Gibson,RB,FA,,98,10.7,6.08,12.07,514,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,13404,Austin Ekeler,RB,FA,,20,2.9,1.09,3.02,921,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,12677,Austin Hooper,TE,ATL,,103,16.2,6.09,13.05,355,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,13590,Baker Mayfield,QB,TB,,115,11.1,7.06,13.02,269,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,14072,Benny Snell Jr.,RB,FA,,149,17.4,10.01,17.07,80,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,13814,Boston Scott,RB,FA,,139,17.6,7.07,15.12,436,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,11674,Brandin Cooks,WR,FA,,70,6.2,5.08,8.10,518,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,14840,Brandon Aiyuk,WR,SF,,160,13.4,10.01,15.10,167,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,11947,Brandon McManus,PK,FA,,190,15.7,8.12,15.12,27,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,12197,Breshad Perriman,WR,FA,,174,11.6,12.02,15.12,66,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,14844,Bryan Edwards,WR,FA,,145,27.0,7.1,15.11,19,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,13629,Calvin Ridley,WR,TEN,,36,4.6,2.1,5.04,523,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,14799,Cam Akers,RB,FA,,63,7.5,3.12,7.10,917,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,12610,Carson Wentz,QB,MIN,,92,9.6,5.01,11.06,448,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,14832,CeeDee Lamb,WR,DAL,,91,8.0,6.01,10.05,463,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,13726,Chase Edmonds,RB,FA,,104,9.3,6.05,12.06,503,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,11936,Chris Boswell,PK,PIT,,195,4.7,14.03,16.07,43,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,13163,Chris Godwin Jr.,WR,TB,,24,3.3,1.07,3.09,584,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,13679,Chris Herndon,TE,FA,,154,16.4,9.03,16.05,144,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,13633,Christian Kirk,WR,SF,,101,7.6,6.12,11.06,372,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,13130,Christian McCaffrey,RB,SF,,1,0.6,1.01,1.04,777,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,14803,Clyde Edwards-Helaire,RB,FA,,8,3.1,1.01,2.08,880,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,13164,Cooper Kupp,WR,SEA,,33,4.7,2.09,4.11,477,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,13630,Courtland Sutton,WR,DEN,,66,7.0,1.05,8.02,845,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,13157,Curtis Samuel,WR,FA,,172,15.0,11.01,16.03,64,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,14797,D'Andre Swift,RB,CHI,,58,6.7,4.01,7.05,592,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,13668,DJ Chark,WR,FA,,53,4.6,3.12,6.10,704,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,13635,DJ Moore,WR,BUF,,47,6.0,3.04,6.04,771,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,14102,DK Metcalf,WR,PIT,,41,4.2,3.01,5.10,444,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,12620,Dak Prescott,QB,DAL,,51,7.7,2.06,6.08,464,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,13674,Dallas Goedert,TE,PHI,,156,17.4,6.09,16.10,101,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,13128,Dalvin Cook,RB,FA,,6,1.3,1.01,1.10,648,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,14075,Damien Harris,RB,FA,,109,11.9,5.04,12.11,458,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,11886,Damien Williams,RB,FA,,107,16.5,7.06,12.11,107,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,14059,Daniel Jones,QB,IND,,99,8.7,7.02,11.07,246,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,14122,Darius Slayton,WR,NYG,,96,7.6,7.04,10.11,287,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,13623,Darrel Williams,RB,FA,,155,25.8,9.02,19.07,27,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,14087,Darrell Henderson Jr.,RB,FA,,95,8.6,3.11,10.12,228,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,12263,Darren Waller,TE,FA,,64,7.1,4.05,7.09,418,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,14808,Darrynton Evans,RB,FA,,182,10.8,11.12,15.12,39,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,11675,Davante Adams,WR,LAR,,14,2.7,1.05,2.09,648,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,12171,David Johnson,RB,FA,,28,4.6,1.12,4.06,776,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,14071,David Montgomery,RB,HOU,,40,4.8,2.12,5.09,319,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,11232,DeAndre Hopkins,WR,FA,,21,3.4,1.08,3.05,772,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,9075,DeSean Jackson,WR,FA,,117,10.7,7.11,13.01,238,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,12176,DeVante Parker,WR,FA,,69,6.3,5.02,8.08,593,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,14136,Deebo Samuel Sr.,WR,FA,,75,6.5,5.01,9.01,409,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,11644,Derek Carr,QB,FA,,173,7.6,12.11,15.08,17,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,12626,Derrick Henry,RB,BAL,,5,1.2,1.01,1.10,622,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,13113,Deshaun Watson,QB,CLE,,62,7.4,2.02,7.06,616,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,14080,Devin Singletary,RB,NYG,,44,5.0,2.1,6.09,476,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,14208,Diontae Johnson,WR,FA,,94,7.9,6.04,10.07,486,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,14057,Drew Lock,QB,SEA,,152,15.6,8.02,15.12,112,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,12157,Duke Johnson,RB,FA,,159,16.9,8.07,15.12,211,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,13189,Evan Engram,TE,DEN,,74,6.8,4.01,9.11,285,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,12625,Ezekiel Elliott,RB,FA,,3,1.2,1.01,1.08,447,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,14067,Gardner Minshew II,QB,ARI,,158,24.2,1.01,16.04,73,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,13299,George Kittle,TE,SF,,26,3.7,1.12,3.12,658,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,10868,Greg Zuerlein,PK,FA,,140,8.4,10.07,14.08,162,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,13354,Harrison Butker,PK,KC,,136,11.0,8.07,14.03,635,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,13680,Hayden Hurst,TE,FA,,114,16.1,7.01,14.12,1032,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,12676,Hunter Henry,TE,NE,,80,10.1,5.09,11.06,185,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,14123,Hunter Renfrow,WR,FA,,185,13.0,11.1,15.12,23,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,14800,J.K. Dobbins,RB,DEN,,68,6.8,4.01,8.05,574,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,13303,Jake Elliott,PK,PHI,,188,11.2,6.12,15.12,95,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,14839,Jalen Reagor,WR,MIA,,127,12.7,7.09,15.06,368,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,13139,Jamaal Williams,RB,FA,,177,14.5,10.02,15.12,74,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,13146,James Conner,RB,ARI,,23,3.5,1.12,3.09,742,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,12184,Jamison Crowder,WR,FA,,134,14.9,8.06,15.08,317,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,12611,Jared Goff,QB,DET,,126,10.8,8.05,14.01,301,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,11680,Jarvis Landry,WR,FA,,78,6.9,5.1,9.07,586,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
ffc_non_ppr_12team,,12437,Jason Myers,PK,SEA,,194,4.2,14.09,15.12,54,,2667,"August 25, 2020 to September 1, 2020",2020,12,standard,0,2020-09-01,2026-07-29T23:23:21.055505+00:00,2026-07-29T23:23:21.055505+00:00
