adp_source,ffc_player_id,mfl_id,player_name,position,team,bye,rank,average_pick,std_dev,high_pick,low_pick,times_drafted,total_drafts_in_sample,sample_window,period,teams,format,is_retrospective_aggregate,as_of_date,retrieved_at,ingested_at
ffc_half_ppr_10team,3247,14104,A.J. Brown,WR,NE,11,19,18.8,2.8,1.11,3.04,140,1624,"July 31, 2026 to August 5, 2026",2026,10,half-ppr,0,2026-08-05,2026-08-05T16:13:40.869699+00:00,2026-08-05T16:13:40.869699+00:00
ffc_half_ppr_10team,2507,13319,Aaron Jones Sr.,RB,MIN,6,94,89.9,9.9,6.11,9.12,45,1624,"July 31, 2026 to August 5, 2026",2026,10,half-ppr,0,2026-08-05,2026-08-05T16:13:40.869699+00:00,2026-08-05T16:13:40.869699+00:00
ffc_half_ppr_10team,6184,16626,Adonai Mitchell,WR,NYJ,13,184,160.5,8.8,13.07,15.12,13,1624,"July 31, 2026 to August 5, 2026",2026,10,half-ppr,0,2026-08-05,2026-08-05T16:13:40.869699+00:00,2026-08-05T16:13:40.869699+00:00
ffc_half_ppr_10team,5641,15768,Alec Pierce,WR,IND,13,51,48.1,4.7,4.03,5.09,31,1624,"July 31, 2026 to August 5, 2026",2026,10,half-ppr,0,2026-08-05,2026-08-05T16:13:40.869699+00:00,2026-08-05T16:13:40.869699+00:00
ffc_half_ppr_10team,2439,13132,Alvin Kamara,RB,NO,8,154,141.8,19.7,8.12,15.05,37,1624,"July 31, 2026 to August 5, 2026",2026,10,half-ppr,0,2026-08-05,2026-08-05T16:13:40.869699+00:00,2026-08-05T16:13:40.869699+00:00
ffc_half_ppr_10team,5182,15287,Amon-Ra St. Brown,WR,DET,6,8,7.8,1.6,1.05,2.01,177,1624,"July 31, 2026 to August 5, 2026",2026,10,half-ppr,0,2026-08-05,2026-08-05T16:13:40.869699+00:00,2026-08-05T16:13:40.869699+00:00
ffc_half_ppr_10team,6789,17512,Antonio Williams,WR,WAS,7,165,145.8,12.5,9.11,15.01,25,1624,"July 31, 2026 to August 5, 2026",2026,10,half-ppr,0,2026-08-05,2026-08-05T16:13:40.869699+00:00,2026-08-05T16:13:40.869699+00:00
ffc_half_ppr_10team,6500,17042,Ashton Jeanty,RB,LV,13,16,15.2,2.9,1.03,2.09,162,1624,"July 31, 2026 to August 5, 2026",2026,10,half-ppr,0,2026-08-05,2026-08-05T16:13:40.869699+00:00,2026-08-05T16:13:40.869699+00:00
ffc_half_ppr_10team,2886,13590,Baker Mayfield,QB,TB,10,140,134.3,7.5,10.11,13.04,75,1624,"July 31, 2026 to August 5, 2026",2026,10,half-ppr,0,2026-08-05,2026-08-05T16:13:40.869699+00:00,2026-08-05T16:13:40.869699+00:00
ffc_half_ppr_10team,6513,17052,Bhayshul Tuten,RB,JAX,7,53,49.5,6.1,3.09,5.12,109,1624,"July 31, 2026 to August 5, 2026",2026,10,half-ppr,0,2026-08-05,2026-08-05T16:13:40.869699+00:00,2026-08-05T16:13:40.869699+00:00
ffc_half_ppr_10team,5670,16161,Bijan Robinson,RB,ATL,11,2,2.1,0.7,1.01,1.04,115,1624,"July 31, 2026 to August 5, 2026",2026,10,half-ppr,0,2026-08-05,2026-08-05T16:13:40.869699+00:00,2026-08-05T16:13:40.869699+00:00
ffc_half_ppr_10team,5965,16593,Blake Corum,RB,LAR,11,121,115.2,14.7,6.03,13.04,246,1624,"July 31, 2026 to August 5, 2026",2026,10,half-ppr,0,2026-08-05,2026-08-05T16:13:40.869699+00:00,2026-08-05T16:13:40.869699+00:00
ffc_half_ppr_10team,6253,16582,Bo Nix,QB,DEN,10,125,118.9,18.4,3.04,12.10,100,1624,"July 31, 2026 to August 5, 2026",2026,10,half-ppr,0,2026-08-05,2026-08-05T16:13:40.869699+00:00,2026-08-05T16:13:40.869699+00:00
ffc_half_ppr_10team,6162,16414,Brandon Aubrey,PK,DAL,14,130,126.1,20.0,3.08,16.03,276,1624,"July 31, 2026 to August 5, 2026",2026,10,half-ppr,0,2026-08-05,2026-08-05T16:13:40.869699+00:00,2026-08-05T16:13:40.869699+00:00
ffc_half_ppr_10team,5503,15708,Breece Hall,RB,NYJ,13,27,25.8,2.7,2.08,3.07,59,1624,"July 31, 2026 to August 5, 2026",2026,10,half-ppr,0,2026-08-05,2026-08-05T16:13:40.869699+00:00,2026-08-05T16:13:40.869699+00:00
ffc_half_ppr_10team,5985,16269,Brenton Strange,TE,JAX,7,182,159.4,18.1,11.05,15.12,18,1624,"July 31, 2026 to August 5, 2026",2026,10,half-ppr,0,2026-08-05,2026-08-05T16:13:40.869699+00:00,2026-08-05T16:13:40.869699+00:00
ffc_half_ppr_10team,5605,15716,Brian Robinson Jr.,RB,ATL,11,157,142.5,15.5,10.12,14.02,8,1624,"July 31, 2026 to August 5, 2026",2026,10,half-ppr,0,2026-08-05,2026-08-05T16:13:40.869699+00:00,2026-08-05T16:13:40.869699+00:00
ffc_half_ppr_10team,6175,16618,Brian Thomas Jr.,WR,JAX,7,79,77.0,8.2,4.12,8.12,226,1624,"July 31, 2026 to August 5, 2026",2026,10,half-ppr,0,2026-08-05,2026-08-05T16:13:40.869699+00:00,2026-08-05T16:13:40.869699+00:00
ffc_half_ppr_10team,6178,16641,Brock Bowers,TE,LV,13,47,45.7,9.6,2.07,6.06,321,1624,"July 31, 2026 to August 5, 2026",2026,10,half-ppr,0,2026-08-05,2026-08-05T16:13:40.869699+00:00,2026-08-05T16:13:40.869699+00:00
ffc_half_ppr_10team,5648,15698,Brock Purdy,QB,SF,8,82,79.3,9.4,6.06,9.05,12,1624,"July 31, 2026 to August 5, 2026",2026,10,half-ppr,0,2026-08-05,2026-08-05T16:13:40.869699+00:00,2026-08-05T16:13:40.869699+00:00
ffc_half_ppr_10team,6190,16598,Bucky Irving,RB,TB,10,41,40.3,4.0,3.04,5.02,85,1624,"July 31, 2026 to August 5, 2026",2026,10,half-ppr,0,2026-08-05,2026-08-05T16:13:40.869699+00:00,2026-08-05T16:13:40.869699+00:00
ffc_half_ppr_10team,2335,11945,Cairo Santos,PK,CHI,10,170,149.0,14.2,12.02,15.10,15,1624,"July 31, 2026 to August 5, 2026",2026,10,half-ppr,0,2026-08-05,2026-08-05T16:13:40.869699+00:00,2026-08-05T16:13:40.869699+00:00
ffc_half_ppr_10team,6173,16579,Caleb Williams,QB,CHI,10,110,105.2,14.3,6.04,11.10,169,1624,"July 31, 2026 to August 5, 2026",2026,10,half-ppr,0,2026-08-05,2026-08-05T16:13:40.869699+00:00,2026-08-05T16:13:40.869699+00:00
ffc_half_ppr_10team,2866,13629,Calvin Ridley,WR,TEN,9,124,118.5,8.1,9.10,12.09,19,1624,"July 31, 2026 to August 5, 2026",2026,10,half-ppr,0,2026-08-05,2026-08-05T16:13:40.869699+00:00,2026-08-05T16:13:40.869699+00:00
ffc_half_ppr_10team,6188,16680,Cam Little,PK,JAX,7,197,168.0,17.6,10.07,17.11,35,1624,"July 31, 2026 to August 5, 2026",2026,10,half-ppr,0,2026-08-05,2026-08-05T16:13:40.869699+00:00,2026-08-05T16:13:40.869699+00:00
ffc_half_ppr_10team,6509,17045,Cam Skattebo,RB,NYG,8,32,32.1,3.0,2.10,4.02,70,1624,"July 31, 2026 to August 5, 2026",2026,10,half-ppr,0,2026-08-05,2026-08-05T16:13:40.869699+00:00,2026-08-05T16:13:40.869699+00:00
ffc_half_ppr_10team,5538,15979,Cameron Dicker,PK,LAC,7,160,145.2,11.6,11.12,14.04,17,1624,"July 31, 2026 to August 5, 2026",2026,10,half-ppr,0,2026-08-05,2026-08-05T16:13:40.869699+00:00,2026-08-05T16:13:40.869699+00:00
ffc_half_ppr_10team,6768,17497,Carnell Tate,WR,TEN,9,76,74.0,7.1,5.09,8.04,115,1624,"July 31, 2026 to August 5, 2026",2026,10,half-ppr,0,2026-08-05,2026-08-05T16:13:40.869699+00:00,2026-08-05T16:13:40.869699+00:00
ffc_half_ppr_10team,4869,14832,CeeDee Lamb,WR,DAL,14,14,13.4,2.3,1.07,2.09,146,1624,"July 31, 2026 to August 5, 2026",2026,10,half-ppr,0,2026-08-05,2026-08-05T16:13:40.869699+00:00,2026-08-05T16:13:40.869699+00:00
ffc_half_ppr_10team,5706,16181,Chase Brown,RB,CIN,6,17,16.7,2.5,1.08,2.10,188,1624,"July 31, 2026 to August 5, 2026",2026,10,half-ppr,0,2026-08-05,2026-08-05T16:13:40.869699+00:00,2026-08-05T16:13:40.869699+00:00
ffc_half_ppr_10team,4865,14717,Chase McLaughlin,PK,TB,10,178,155.5,13.9,12.07,15.09,16,1624,"July 31, 2026 to August 5, 2026",2026,10,half-ppr,0,2026-08-05,2026-08-05T16:13:40.869699+00:00,2026-08-05T16:13:40.869699+00:00
ffc_half_ppr_10team,2340,11936,Chris Boswell,PK,PIT,9,193,166.3,22.7,10.10,15.12,7,1624,"July 31, 2026 to August 5, 2026",2026,10,half-ppr,0,2026-08-05,2026-08-05T16:13:40.869699+00:00,2026-08-05T16:13:40.869699+00:00
ffc_half_ppr_10team,2465,13163,Chris Godwin Jr.,WR,TB,10,91,88.3,9.9,4.05,10.04,100,1624,"July 31, 2026 to August 5, 2026",2026,10,half-ppr,0,2026-08-05,2026-08-05T16:13:40.869699+00:00,2026-08-05T16:13:40.869699+00:00
ffc_half_ppr_10team,5544,15754,Chris Olave,WR,NO,8,23,22.9,2.6,2.06,3.05,46,1624,"July 31, 2026 to August 5, 2026",2026,10,half-ppr,0,2026-08-05,2026-08-05T16:13:40.869699+00:00,2026-08-05T16:13:40.869699+00:00
ffc_half_ppr_10team,5717,16174,Chris Rodriguez Jr.,RB,JAX,7,200,171.3,16.4,12.11,17.08,16,1624,"July 31, 2026 to August 5, 2026",2026,10,half-ppr,0,2026-08-05,2026-08-05T16:13:40.869699+00:00,2026-08-05T16:13:40.869699+00:00
ffc_half_ppr_10team,2434,13130,Christian McCaffrey,RB,SF,8,6,5.8,1.3,1.03,1.09,169,1624,"July 31, 2026 to August 5, 2026",2026,10,half-ppr,0,2026-08-05,2026-08-05T16:13:40.869699+00:00,2026-08-05T16:13:40.869699+00:00
ffc_half_ppr_10team,5360,15789,Christian Watson,WR,GB,11,64,64.4,7.6,2.12,7.10,236,1624,"July 31, 2026 to August 5, 2026",2026,10,half-ppr,0,2026-08-05,2026-08-05T16:13:40.869699+00:00,2026-08-05T16:13:40.869699+00:00
ffc_half_ppr_10team,4873,15261,Chuba Hubbard,RB,CAR,5,78,76.0,6.8,5.09,8.05,83,1624,"July 31, 2026 to August 5, 2026",2026,10,half-ppr,0,2026-08-05,2026-08-05T16:13:40.869699+00:00,2026-08-05T16:13:40.869699+00:00
ffc_half_ppr_10team,6501,17104,Colston Loveland,TE,CHI,10,66,65.9,9.0,4.04,8.03,128,1624,"July 31, 2026 to August 5, 2026",2026,10,half-ppr,0,2026-08-05,2026-08-05T16:13:40.869699+00:00,2026-08-05T16:13:40.869699+00:00
ffc_half_ppr_10team,2449,13164,Cooper Kupp,WR,SEA,11,171,150.9,18.2,9.01,15.04,17,1624,"July 31, 2026 to August 5, 2026",2026,10,half-ppr,0,2026-08-05,2026-08-05T16:13:40.869699+00:00,2026-08-05T16:13:40.869699+00:00
ffc_half_ppr_10team,2862,13630,Courtland Sutton,WR,DEN,10,59,58.5,5.9,4.06,6.11,62,1624,"July 31, 2026 to August 5, 2026",2026,10,half-ppr,0,2026-08-05,2026-08-05T16:13:40.869699+00:00,2026-08-05T16:13:40.869699+00:00
ffc_half_ppr_10team,4862,14797,D'Andre Swift,RB,CHI,10,43,42.4,5.1,3.01,5.05,74,1624,"July 31, 2026 to August 5, 2026",2026,10,half-ppr,0,2026-08-05,2026-08-05T16:13:40.869699+00:00,2026-08-05T16:13:40.869699+00:00
ffc_half_ppr_10team,2876,13635,DJ Moore,WR,BUF,7,52,49.4,5.8,3.08,6.02,119,1624,"July 31, 2026 to August 5, 2026",2026,10,half-ppr,0,2026-08-05,2026-08-05T16:13:40.869699+00:00,2026-08-05T16:13:40.869699+00:00
ffc_half_ppr_10team,3239,14102,DK Metcalf,WR,PIT,9,65,64.7,6.9,5.01,7.06,99,1624,"July 31, 2026 to August 5, 2026",2026,10,half-ppr,0,2026-08-05,2026-08-05T16:13:40.869699+00:00,2026-08-05T16:13:40.869699+00:00
ffc_half_ppr_10team,2377,12620,Dak Prescott,QB,DAL,14,68,66.5,9.4,4.05,8.11,67,1624,"July 31, 2026 to August 5, 2026",2026,10,half-ppr,0,2026-08-05,2026-08-05T16:13:40.869699+00:00,2026-08-05T16:13:40.869699+00:00
ffc_half_ppr_10team,2896,13674,Dallas Goedert,TE,PHI,10,105,101.5,14.8,8.03,13.02,17,1624,"July 31, 2026 to August 5, 2026",2026,10,half-ppr,0,2026-08-05,2026-08-05T16:13:40.869699+00:00,2026-08-05T16:13:40.869699+00:00
ffc_half_ppr_10team,5688,16213,Dalton Kincaid,TE,BUF,7,172,152.4,20.9,9.03,15.09,21,1624,"July 31, 2026 to August 5, 2026",2026,10,half-ppr,0,2026-08-05,2026-08-05T16:13:40.869699+00:00,2026-08-05T16:13:40.869699+00:00
ffc_half_ppr_10team,3264,14059,Daniel Jones,QB,IND,13,203,173.1,13.0,13.09,17.02,11,1624,"July 31, 2026 to August 5, 2026",2026,10,half-ppr,0,2026-08-05,2026-08-05T16:13:40.869699+00:00,2026-08-05T16:13:40.869699+00:00
ffc_half_ppr_10team,2125,11675,Davante Adams,WR,LAR,11,40,40.0,3.5,3.09,5.02,107,1624,"July 31, 2026 to August 5, 2026",2026,10,half-ppr,0,2026-08-05,2026-08-05T16:13:40.869699+00:00,2026-08-05T16:13:40.869699+00:00
ffc_half_ppr_10team,3238,14071,David Montgomery,RB,HOU,8,62,61.7,6.3,4.03,7.10,224,1624,"July 31, 2026 to August 5, 2026",2026,10,half-ppr,0,2026-08-05,2026-08-05T16:13:40.869699+00:00,2026-08-05T16:13:40.869699+00:00
ffc_half_ppr_10team,5683,16167,De'Von Achane,RB,MIA,6,9,9.2,1.8,1.02,2.01,72,1624,"July 31, 2026 to August 5, 2026",2026,10,half-ppr,0,2026-08-05,2026-08-05T16:13:40.869699+00:00,2026-08-05T16:13:40.869699+00:00
ffc_half_ppr_10team,6777,17514,De'Zhaun Stribling,WR,SF,8,188,162.0,14.3,12.06,15.10,13,1624,"July 31, 2026 to August 5, 2026",2026,10,half-ppr,0,2026-08-05,2026-08-05T16:13:40.869699+00:00,2026-08-05T16:13:40.869699+00:00
ffc_half_ppr_10team,4883,15282,DeVonta Smith,WR,PHI,10,33,32.4,3.7,2.11,4.10,170,1624,"July 31, 2026 to August 5, 2026",2026,10,half-ppr,0,2026-08-05,2026-08-05T16:13:40.869699+00:00,2026-08-05T16:13:40.869699+00:00
ffc_half_ppr_10team,3246,14136,Deebo Samuel Sr.,WR,SF,8,97,93.9,14.5,7.03,13.06,42,1624,"July 31, 2026 to August 5, 2026",2026,10,half-ppr,0,2026-08-05,2026-08-05T16:13:40.869699+00:00,2026-08-05T16:13:40.869699+00:00
ffc_half_ppr_10team,6778,17500,Denzel Boston,WR,CLE,11,177,155.2,18.2,9.01,15.09,26,1624,"July 31, 2026 to August 5, 2026",2026,10,half-ppr,0,2026-08-05,2026-08-05T16:13:40.869699+00:00,2026-08-05T16:13:40.869699+00:00
ffc_half_ppr_10team,2350,12626,Derrick Henry,RB,BAL,13,12,10.9,2.1,1.05,2.04,72,1624,"July 31, 2026 to August 5, 2026",2026,10,half-ppr,0,2026-08-05,2026-08-05T16:13:40.869699+00:00,2026-08-05T16:13:40.869699+00:00
ffc_half_ppr_10team,5574,15751,Drake London,WR,ATL,11,10,10.5,1.6,1.05,2.02,40,1624,"July 31, 2026 to August 5, 2026",2026,10,half-ppr,0,2026-08-05,2026-08-05T16:13:40.869699+00:00,2026-08-05T16:13:40.869699+00:00
ffc_half_ppr_10team,6187,16580,Drake Maye,QB,NE,11,49,48.0,6.7,3.10,5.10,52,1624,"July 31, 2026 to August 5, 2026",2026,10,half-ppr,0,2026-08-05,2026-08-05T16:13:40.869699+00:00,2026-08-05T16:13:40.869699+00:00
