adp_source,ffc_player_id,mfl_id,player_name,position,team,bye,rank,average_pick,std_dev,high_pick,low_pick,times_drafted,total_drafts_in_sample,sample_window,period,teams,format,is_retrospective_aggregate,as_of_date,retrieved_at,ingested_at
ffc_ppr_12team,,14104,A.J. Brown,WR,NE,,12,2.4,1.05,2.07,727,,3146,"August 30, 2023 to September 1, 2023",2023,12,ppr,0,2023-09-01,2026-07-30T04:11:47.969500+00:00,2026-07-30T04:11:47.969500+00:00
ffc_ppr_12team,,14805,AJ Dillon,RB,CAR,,94,7.3,4.06,9.12,346,,3146,"August 30, 2023 to September 1, 2023",2023,12,ppr,0,2023-09-01,2026-07-30T04:11:47.969500+00:00,2026-07-30T04:11:47.969500+00:00
ffc_ppr_12team,,13319,Aaron Jones Sr.,RB,MIN,,41,4.3,2.07,5.05,848,,3146,"August 30, 2023 to September 1, 2023",2023,12,ppr,0,2023-09-01,2026-07-30T04:11:47.969500+00:00,2026-07-30T04:11:47.969500+00:00
ffc_ppr_12team,,7836,Aaron Rodgers,QB,PIT,,107,14.2,3.08,13.02,628,,3146,"August 30, 2023 to September 1, 2023",2023,12,ppr,0,2023-09-01,2026-07-30T04:11:47.969500+00:00,2026-07-30T04:11:47.969500+00:00
ffc_ppr_12team,,11938,Adam Thielen,WR,FA,,131,10.9,8.06,13.07,421,,3146,"August 30, 2023 to September 1, 2023",2023,12,ppr,0,2023-09-01,2026-07-30T04:11:47.969500+00:00,2026-07-30T04:11:47.969500+00:00
ffc_ppr_12team,,15768,Alec Pierce,WR,IND,,193,12.9,11.04,15.11,73,,3146,"August 30, 2023 to September 1, 2023",2023,12,ppr,0,2023-09-01,2026-07-30T04:11:47.969500+00:00,2026-07-30T04:11:47.969500+00:00
ffc_ppr_12team,,14223,Alexander Mattison,RB,FA,,59,7.4,3.03,7.02,1106,,3146,"August 30, 2023 to September 1, 2023",2023,12,ppr,0,2023-09-01,2026-07-30T04:11:47.969500+00:00,2026-07-30T04:11:47.969500+00:00
ffc_ppr_12team,,13632,Allen Lazard,WR,FA,,119,10.3,6.04,13.04,307,,3146,"August 30, 2023 to September 1, 2023",2023,12,ppr,0,2023-09-01,2026-07-30T04:11:47.969500+00:00,2026-07-30T04:11:47.969500+00:00
ffc_ppr_12team,,13132,Alvin Kamara,RB,NO,,71,7.5,3.06,7.12,940,,3146,"August 30, 2023 to September 1, 2023",2023,12,ppr,0,2023-09-01,2026-07-30T04:11:47.969500+00:00,2026-07-30T04:11:47.969500+00:00
ffc_ppr_12team,,12175,Amari Cooper,WR,FA,,36,4.0,2.1,4.10,635,,3146,"August 30, 2023 to September 1, 2023",2023,12,ppr,0,2023-09-01,2026-07-30T04:11:47.969500+00:00,2026-07-30T04:11:47.969500+00:00
ffc_ppr_12team,,15287,Amon-Ra St. Brown,WR,DET,,14,2.6,1.04,2.08,793,,3146,"August 30, 2023 to September 1, 2023",2023,12,ppr,0,2023-09-01,2026-07-30T04:11:47.969500+00:00,2026-07-30T04:11:47.969500+00:00
ffc_ppr_12team,,16152,Anthony Richardson Sr.,QB,IND,,130,12.9,5.05,15.03,669,,3146,"August 30, 2023 to September 1, 2023",2023,12,ppr,0,2023-09-01,2026-07-30T04:11:47.969500+00:00,2026-07-30T04:11:47.969500+00:00
ffc_ppr_12team,,14852,Antonio Gibson,RB,FA,,91,5.3,6.07,9.11,419,,3146,"August 30, 2023 to September 1, 2023",2023,12,ppr,0,2023-09-01,2026-07-30T04:11:47.969500+00:00,2026-07-30T04:11:47.969500+00:00
ffc_ppr_12team,,13404,Austin Ekeler,RB,FA,,5,1.5,1.01,1.10,920,,3146,"August 30, 2023 to September 1, 2023",2023,12,ppr,0,2023-09-01,2026-07-30T04:11:47.969500+00:00,2026-07-30T04:11:47.969500+00:00
ffc_ppr_12team,,16161,Bijan Robinson,RB,ATL,,9,2.7,1.01,2.05,1264,,3146,"August 30, 2023 to September 1, 2023",2023,12,ppr,0,2023-09-01,2026-07-30T04:11:47.969500+00:00,2026-07-30T04:11:47.969500+00:00
ffc_ppr_12team,,11674,Brandin Cooks,WR,FA,,87,6.7,5.07,9.10,649,,3146,"August 30, 2023 to September 1, 2023",2023,12,ppr,0,2023-09-01,2026-07-30T04:11:47.969500+00:00,2026-07-30T04:11:47.969500+00:00
ffc_ppr_12team,,14840,Brandon Aiyuk,WR,SF,,61,5.7,3.01,7.06,653,,3146,"August 30, 2023 to September 1, 2023",2023,12,ppr,0,2023-09-01,2026-07-30T04:11:47.969500+00:00,2026-07-30T04:11:47.969500+00:00
ffc_ppr_12team,,11947,Brandon McManus,PK,FA,,184,14.6,10.1,15.12,85,,3146,"August 30, 2023 to September 1, 2023",2023,12,ppr,0,2023-09-01,2026-07-30T04:11:47.969500+00:00,2026-07-30T04:11:47.969500+00:00
ffc_ppr_12team,,15708,Breece Hall,RB,NYJ,,37,4.5,2.1,4.12,317,,3146,"August 30, 2023 to September 1, 2023",2023,12,ppr,0,2023-09-01,2026-07-30T04:11:47.969500+00:00,2026-07-30T04:11:47.969500+00:00
ffc_ppr_12team,,15716,Brian Robinson Jr.,RB,ATL,,96,8.0,5.08,10.10,481,,3146,"August 30, 2023 to September 1, 2023",2023,12,ppr,0,2023-09-01,2026-07-30T04:11:47.969500+00:00,2026-07-30T04:11:47.969500+00:00
ffc_ppr_12team,,15698,Brock Purdy,QB,SF,,168,33.6,4.05,18.05,119,,3146,"August 30, 2023 to September 1, 2023",2023,12,ppr,0,2023-09-01,2026-07-30T04:11:47.969500+00:00,2026-07-30T04:11:47.969500+00:00
ffc_ppr_12team,,13629,Calvin Ridley,WR,TEN,,30,4.4,2.02,4.06,1527,,3146,"August 30, 2023 to September 1, 2023",2023,12,ppr,0,2023-09-01,2026-07-30T04:11:47.969500+00:00,2026-07-30T04:11:47.969500+00:00
ffc_ppr_12team,,14799,Cam Akers,RB,FA,,65,7.3,3.06,7.06,429,,3146,"August 30, 2023 to September 1, 2023",2023,12,ppr,0,2023-09-01,2026-07-30T04:11:47.969500+00:00,2026-07-30T04:11:47.969500+00:00
ffc_ppr_12team,,14832,CeeDee Lamb,WR,DAL,,11,2.1,1.03,2.07,596,,3146,"August 30, 2023 to September 1, 2023",2023,12,ppr,0,2023-09-01,2026-07-30T04:11:47.969500+00:00,2026-07-30T04:11:47.969500+00:00
ffc_ppr_12team,,14841,Chase Claypool,WR,FA,,202,10.0,12.09,15.12,55,,3146,"August 30, 2023 to September 1, 2023",2023,12,ppr,0,2023-09-01,2026-07-30T04:11:47.969500+00:00,2026-07-30T04:11:47.969500+00:00
ffc_ppr_12team,,13163,Chris Godwin Jr.,WR,TB,,51,4.8,3.1,6.07,323,,3146,"August 30, 2023 to September 1, 2023",2023,12,ppr,0,2023-09-01,2026-07-30T04:11:47.969500+00:00,2026-07-30T04:11:47.969500+00:00
ffc_ppr_12team,,15754,Chris Olave,WR,NO,,21,2.4,2.01,3.05,813,,3146,"August 30, 2023 to September 1, 2023",2023,12,ppr,0,2023-09-01,2026-07-30T04:11:47.969500+00:00,2026-07-30T04:11:47.969500+00:00
ffc_ppr_12team,,13633,Christian Kirk,WR,SF,,63,5.8,4.03,7.05,443,,3146,"August 30, 2023 to September 1, 2023",2023,12,ppr,0,2023-09-01,2026-07-30T04:11:47.969500+00:00,2026-07-30T04:11:47.969500+00:00
ffc_ppr_12team,,13130,Christian McCaffrey,RB,SF,,2,1.0,1.01,1.07,887,,3146,"August 30, 2023 to September 1, 2023",2023,12,ppr,0,2023-09-01,2026-07-30T04:11:47.969500+00:00,2026-07-30T04:11:47.969500+00:00
ffc_ppr_12team,,15789,Christian Watson,WR,GB,,49,5.2,2.12,6.07,796,,3146,"August 30, 2023 to September 1, 2023",2023,12,ppr,0,2023-09-01,2026-07-30T04:11:47.969500+00:00,2026-07-30T04:11:47.969500+00:00
ffc_ppr_12team,,15261,Chuba Hubbard,RB,CAR,,191,13.9,9.09,15.12,60,,3146,"August 30, 2023 to September 1, 2023",2023,12,ppr,0,2023-09-01,2026-07-30T04:11:47.969500+00:00,2026-07-30T04:11:47.969500+00:00
ffc_ppr_12team,,14803,Clyde Edwards-Helaire,RB,FA,,181,14.9,10.11,15.12,96,,3146,"August 30, 2023 to September 1, 2023",2023,12,ppr,0,2023-09-01,2026-07-30T04:11:47.969500+00:00,2026-07-30T04:11:47.969500+00:00
ffc_ppr_12team,,14867,Cole Kmet,TE,CHI,,158,16.7,9.03,15.12,173,,3146,"August 30, 2023 to September 1, 2023",2023,12,ppr,0,2023-09-01,2026-07-30T04:11:47.969500+00:00,2026-07-30T04:11:47.969500+00:00
ffc_ppr_12team,,13164,Cooper Kupp,WR,SEA,,7,2.0,1.01,2.05,760,,3146,"August 30, 2023 to September 1, 2023",2023,12,ppr,0,2023-09-01,2026-07-30T04:11:47.969500+00:00,2026-07-30T04:11:47.969500+00:00
ffc_ppr_12team,,11225,Cordarrelle Patterson,RB,FA,,141,13.3,9.05,13.11,62,,3146,"August 30, 2023 to September 1, 2023",2023,12,ppr,0,2023-09-01,2026-07-30T04:11:47.969500+00:00,2026-07-30T04:11:47.969500+00:00
ffc_ppr_12team,,13630,Courtland Sutton,WR,DEN,,88,6.5,6.01,9.11,656,,3146,"August 30, 2023 to September 1, 2023",2023,12,ppr,0,2023-09-01,2026-07-30T04:11:47.969500+00:00,2026-07-30T04:11:47.969500+00:00
ffc_ppr_12team,,14797,D'Andre Swift,RB,CHI,,78,6.8,4.07,8.10,449,,3146,"August 30, 2023 to September 1, 2023",2023,12,ppr,0,2023-09-01,2026-07-30T04:11:47.969500+00:00,2026-07-30T04:11:47.969500+00:00
ffc_ppr_12team,,13134,D'Onta Foreman,RB,FA,,146,16.2,8.02,15.12,51,,3146,"August 30, 2023 to September 1, 2023",2023,12,ppr,0,2023-09-01,2026-07-30T04:11:47.969500+00:00,2026-07-30T04:11:47.969500+00:00
ffc_ppr_12team,,13668,DJ Chark,WR,FA,,152,13.4,10.02,15.06,115,,3146,"August 30, 2023 to September 1, 2023",2023,12,ppr,0,2023-09-01,2026-07-30T04:11:47.969500+00:00,2026-07-30T04:11:47.969500+00:00
ffc_ppr_12team,,13635,DJ Moore,WR,BUF,,46,4.5,3.01,6.02,1095,,3146,"August 30, 2023 to September 1, 2023",2023,12,ppr,0,2023-09-01,2026-07-30T04:11:47.969500+00:00,2026-07-30T04:11:47.969500+00:00
ffc_ppr_12team,,14102,DK Metcalf,WR,PIT,,33,4.0,2.08,4.07,715,,3146,"August 30, 2023 to September 1, 2023",2023,12,ppr,0,2023-09-01,2026-07-30T04:11:47.969500+00:00,2026-07-30T04:11:47.969500+00:00
ffc_ppr_12team,,12620,Dak Prescott,QB,DAL,,84,9.1,5.05,9.04,221,,3146,"August 30, 2023 to September 1, 2023",2023,12,ppr,0,2023-09-01,2026-07-30T04:11:47.969500+00:00,2026-07-30T04:11:47.969500+00:00
ffc_ppr_12team,,13674,Dallas Goedert,TE,PHI,,72,6.8,4.1,8.03,570,,3146,"August 30, 2023 to September 1, 2023",2023,12,ppr,0,2023-09-01,2026-07-30T04:11:47.969500+00:00,2026-07-30T04:11:47.969500+00:00
ffc_ppr_12team,,16213,Dalton Kincaid,TE,BUF,,159,21.2,7.12,18.05,463,,3146,"August 30, 2023 to September 1, 2023",2023,12,ppr,0,2023-09-01,2026-07-30T04:11:47.969500+00:00,2026-07-30T04:11:47.969500+00:00
ffc_ppr_12team,,13772,Dalton Schultz,TE,HOU,,120,12.3,7.06,13.05,244,,3146,"August 30, 2023 to September 1, 2023",2023,12,ppr,0,2023-09-01,2026-07-30T04:11:47.969500+00:00,2026-07-30T04:11:47.969500+00:00
ffc_ppr_12team,,15717,Dameon Pierce,RB,PHI,,60,8.3,3.06,7.04,1223,,3146,"August 30, 2023 to September 1, 2023",2023,12,ppr,0,2023-09-01,2026-07-30T04:11:47.969500+00:00,2026-07-30T04:11:47.969500+00:00
ffc_ppr_12team,,14075,Damien Harris,RB,FA,,115,8.5,7.06,11.08,121,,3146,"August 30, 2023 to September 1, 2023",2023,12,ppr,0,2023-09-01,2026-07-30T04:11:47.969500+00:00,2026-07-30T04:11:47.969500+00:00
ffc_ppr_12team,,13718,Daniel Carlson,PK,FA,,149,19.7,2.06,16.02,213,,3146,"August 30, 2023 to September 1, 2023",2023,12,ppr,0,2023-09-01,2026-07-30T04:11:47.969500+00:00,2026-07-30T04:11:47.969500+00:00
ffc_ppr_12team,,14059,Daniel Jones,QB,IND,,109,12.3,6.01,13.06,266,,3146,"August 30, 2023 to September 1, 2023",2023,12,ppr,0,2023-09-01,2026-07-30T04:11:47.969500+00:00,2026-07-30T04:11:47.969500+00:00
ffc_ppr_12team,,14974,Darnell Mooney,WR,NYG,,133,11.2,7.12,13.06,139,,3146,"August 30, 2023 to September 1, 2023",2023,12,ppr,0,2023-09-01,2026-07-30T04:11:47.969500+00:00,2026-07-30T04:11:47.969500+00:00
ffc_ppr_12team,,12263,Darren Waller,TE,FA,,64,8.5,3.01,7.10,1516,,3146,"August 30, 2023 to September 1, 2023",2023,12,ppr,0,2023-09-01,2026-07-30T04:11:47.969500+00:00,2026-07-30T04:11:47.969500+00:00
ffc_ppr_12team,,11675,Davante Adams,WR,LAR,,17,2.6,1.03,3.02,720,,3146,"August 30, 2023 to September 1, 2023",2023,12,ppr,0,2023-09-01,2026-07-30T04:11:47.969500+00:00,2026-07-30T04:11:47.969500+00:00
ffc_ppr_12team,,14071,David Montgomery,RB,HOU,,80,6.0,5.03,8.06,511,,3146,"August 30, 2023 to September 1, 2023",2023,12,ppr,0,2023-09-01,2026-07-30T04:11:47.969500+00:00,2026-07-30T04:11:47.969500+00:00
ffc_ppr_12team,,13192,David Njoku,TE,LAC,,108,10.5,4.09,12.11,412,,3146,"August 30, 2023 to September 1, 2023",2023,12,ppr,0,2023-09-01,2026-07-30T04:11:47.969500+00:00,2026-07-30T04:11:47.969500+00:00
ffc_ppr_12team,,14143,Dawson Knox,TE,BUF,,169,23.8,7.09,17.04,68,,3146,"August 30, 2023 to September 1, 2023",2023,12,ppr,0,2023-09-01,2026-07-30T04:11:47.969500+00:00,2026-07-30T04:11:47.969500+00:00
ffc_ppr_12team,,16167,De'Von Achane,RB,MIA,,121,8.5,8.04,13.02,165,,3146,"August 30, 2023 to September 1, 2023",2023,12,ppr,0,2023-09-01,2026-07-30T04:11:47.969500+00:00,2026-07-30T04:11:47.969500+00:00
ffc_ppr_12team,,11232,DeAndre Hopkins,WR,FA,,42,4.9,2.07,5.09,611,,3146,"August 30, 2023 to September 1, 2023",2023,12,ppr,0,2023-09-01,2026-07-30T04:11:47.969500+00:00,2026-07-30T04:11:47.969500+00:00
ffc_ppr_12team,,15282,DeVonta Smith,WR,PHI,,23,2.9,2.01,3.10,771,,3146,"August 30, 2023 to September 1, 2023",2023,12,ppr,0,2023-09-01,2026-07-30T04:11:47.969500+00:00,2026-07-30T04:11:47.969500+00:00
