adp_source,ffc_player_id,mfl_id,player_name,position,team,bye,rank,average_pick,std_dev,high_pick,low_pick,times_drafted,total_drafts_in_sample,sample_window,period,teams,format,is_retrospective_aggregate,as_of_date,retrieved_at,ingested_at
ffc_non_ppr_12team,,14104,A.J. Brown,WR,NE,,13,2.3,1.05,2.04,72,,1104,"August 30, 2023 to September 1, 2023",2023,12,standard,0,2023-09-01,2026-07-29T23:23:51.177736+00:00,2026-07-29T23:23:51.177736+00:00
ffc_non_ppr_12team,,14805,AJ Dillon,RB,CAR,,86,5.9,6.04,8.09,41,,1104,"August 30, 2023 to September 1, 2023",2023,12,standard,0,2023-09-01,2026-07-29T23:23:51.177736+00:00,2026-07-29T23:23:51.177736+00:00
ffc_non_ppr_12team,,13319,Aaron Jones Sr.,RB,MIN,,41,4.8,2.09,5.02,191,,1104,"August 30, 2023 to September 1, 2023",2023,12,standard,0,2023-09-01,2026-07-29T23:23:51.177736+00:00,2026-07-29T23:23:51.177736+00:00
ffc_non_ppr_12team,,7836,Aaron Rodgers,QB,PIT,,102,10.3,5.12,10.09,121,,1104,"August 30, 2023 to September 1, 2023",2023,12,standard,0,2023-09-01,2026-07-29T23:23:51.177736+00:00,2026-07-29T23:23:51.177736+00:00
ffc_non_ppr_12team,,11938,Adam Thielen,WR,FA,,146,17.3,7.1,15.04,78,,1104,"August 30, 2023 to September 1, 2023",2023,12,standard,0,2023-09-01,2026-07-29T23:23:51.177736+00:00,2026-07-29T23:23:51.177736+00:00
ffc_non_ppr_12team,,14223,Alexander Mattison,RB,FA,,49,3.5,3.09,5.08,172,,1104,"August 30, 2023 to September 1, 2023",2023,12,standard,0,2023-09-01,2026-07-29T23:23:51.177736+00:00,2026-07-29T23:23:51.177736+00:00
ffc_non_ppr_12team,,13632,Allen Lazard,WR,FA,,133,10.4,9.06,13.06,59,,1104,"August 30, 2023 to September 1, 2023",2023,12,standard,0,2023-09-01,2026-07-29T23:23:51.177736+00:00,2026-07-29T23:23:51.177736+00:00
ffc_non_ppr_12team,,13132,Alvin Kamara,RB,NO,,73,6.2,5.02,8.01,238,,1104,"August 30, 2023 to September 1, 2023",2023,12,standard,0,2023-09-01,2026-07-29T23:23:51.177736+00:00,2026-07-29T23:23:51.177736+00:00
ffc_non_ppr_12team,,12175,Amari Cooper,WR,FA,,32,3.0,2.11,4.01,81,,1104,"August 30, 2023 to September 1, 2023",2023,12,standard,0,2023-09-01,2026-07-29T23:23:51.177736+00:00,2026-07-29T23:23:51.177736+00:00
ffc_non_ppr_12team,,15287,Amon-Ra St. Brown,WR,DET,,21,2.6,1.12,3.01,151,,1104,"August 30, 2023 to September 1, 2023",2023,12,standard,0,2023-09-01,2026-07-29T23:23:51.177736+00:00,2026-07-29T23:23:51.177736+00:00
