adp_source,mfl_id,player_name,position,team,rank,average_pick,min_pick,max_pick,drafts_selected_in,draft_sel_pct,fcount,is_ppr,is_keeper,is_mock,cutoff,period,total_drafts_in_sample,mfl_timestamp,retrieved_at,ingested_at
mfl_proxy,0501,Buffalo Bills,DT,BUF,200,129.08,31,260,211,32.0,10,1,0,0,10,2026,656,1789129560,2026-09-11T13:32:49.820118+00:00,2026-09-11T13:32:49.820118+00:00
mfl_proxy,0504,New England Patriots,DT,NEP,167,111.99,32,206,413,62.0,10,1,0,0,10,2026,656,1789129560,2026-09-11T13:32:49.820118+00:00,2026-09-11T13:32:49.820118+00:00
mfl_proxy,0507,Cleveland Browns,DT,CLE,209,134.3,31,223,151,23.0,10,1,0,0,10,2026,656,1789129560,2026-09-11T13:32:49.820118+00:00,2026-09-11T13:32:49.820118+00:00
mfl_proxy,0509,Jacksonville Jaguars,DT,JAC,201,129.36,44,261,368,56.0,10,1,0,0,10,2026,656,1789129560,2026-09-11T13:32:49.820118+00:00,2026-09-11T13:32:49.820118+00:00
mfl_proxy,0510,Pittsburgh Steelers,DT,PIT,173,117.16,23,251,424,64.0,10,1,0,0,10,2026,656,1789129560,2026-09-11T13:32:49.820118+00:00,2026-09-11T13:32:49.820118+00:00
mfl_proxy,0511,Denver Broncos,DT,DEN,131,93.63,12,204,428,65.0,10,1,0,0,10,2026,656,1789129560,2026-09-11T13:32:49.820118+00:00,2026-09-11T13:32:49.820118+00:00
mfl_proxy,0512,Kansas City Chiefs,DT,KCC,234,142.41,76,216,128,19.0,10,1,0,0,10,2026,656,1789129560,2026-09-11T13:32:49.820118+00:00,2026-09-11T13:32:49.820118+00:00
mfl_proxy,0514,San Diego Chargers,DT,SDC,181,120.12,33,218,414,63.0,10,1,0,0,10,2026,656,1789129560,2026-09-11T13:32:49.820118+00:00,2026-09-11T13:32:49.820118+00:00
mfl_proxy,0515,Seattle Seahawks,DT,SEA,129,90.88,22,206,405,61.0,10,1,0,0,10,2026,656,1789129560,2026-09-11T13:32:49.820118+00:00,2026-09-11T13:32:49.820118+00:00
mfl_proxy,0516,Dallas Cowboys,DT,DAL,228,141.3,34,267,79,12.0,10,1,0,0,10,2026,656,1789129560,2026-09-11T13:32:49.820118+00:00,2026-09-11T13:32:49.820118+00:00
mfl_proxy,0518,Philadelphia Eagles,DT,PHI,169,113.2,25,238,444,67.0,10,1,0,0,10,2026,656,1789129560,2026-09-11T13:32:49.820118+00:00,2026-09-11T13:32:49.820118+00:00
mfl_proxy,0521,Chicago Bears,DT,CHI,222,139.34,45,294,130,19.0,10,1,0,0,10,2026,656,1789129560,2026-09-11T13:32:49.820118+00:00,2026-09-11T13:32:49.820118+00:00
mfl_proxy,0522,Detroit Lions,DT,DET,205,132.94,34,253,231,35.0,10,1,0,0,10,2026,656,1789129560,2026-09-11T13:32:49.820118+00:00,2026-09-11T13:32:49.820118+00:00
mfl_proxy,0523,Green Bay Packers,DT,GBP,242,145.54,72,230,124,18.0,10,1,0,0,10,2026,656,1789129560,2026-09-11T13:32:49.820118+00:00,2026-09-11T13:32:49.820118+00:00
mfl_proxy,0524,Minnesota Vikings,DT,MIN,171,115.92,37,216,376,57.0,10,1,0,0,10,2026,656,1789129560,2026-09-11T13:32:49.820118+00:00,2026-09-11T13:32:49.820118+00:00
mfl_proxy,0528,St. Louis Rams,DT,STL,119,86.79,6,201,460,70.0,10,1,0,0,10,2026,656,1789129560,2026-09-11T13:32:49.820118+00:00,2026-09-11T13:32:49.820118+00:00
mfl_proxy,0529,New Orleans Saints,DT,NOS,240,145.06,90,276,81,12.0,10,1,0,0,10,2026,656,1789129560,2026-09-11T13:32:49.820118+00:00,2026-09-11T13:32:49.820118+00:00
mfl_proxy,0530,San Francisco 49ers,DT,SFO,238,144.03,14,258,68,10.0,10,1,0,0,10,2026,656,1789129560,2026-09-11T13:32:49.820118+00:00,2026-09-11T13:32:49.820118+00:00
mfl_proxy,0531,Baltimore Ravens,DT,BAL,185,122.34,44,258,366,55.0,10,1,0,0,10,2026,656,1789129560,2026-09-11T13:32:49.820118+00:00,2026-09-11T13:32:49.820118+00:00
mfl_proxy,0532,Houston Texans,DT,HOU,116,85.6,12,203,384,58.0,10,1,0,0,10,2026,656,1789129560,2026-09-11T13:32:49.820118+00:00,2026-09-11T13:32:49.820118+00:00
mfl_proxy,10700,Kirk Cousins,QB,LVR,243,145.62,37,254,74,11.0,10,1,0,0,10,2026,656,1789129560,2026-09-11T13:32:49.820118+00:00,2026-09-11T13:32:49.820118+00:00
mfl_proxy,11150,Geno Smith,QB,NYJ,210,134.68,41,261,106,16.0,10,1,0,0,10,2026,656,1789129560,2026-09-11T13:32:49.820118+00:00,2026-09-11T13:32:49.820118+00:00
mfl_proxy,11222,Keenan Allen,WR,IND,233,142.3,35,273,145,22.0,10,1,0,0,10,2026,656,1789129560,2026-09-11T13:32:49.820118+00:00,2026-09-11T13:32:49.820118+00:00
mfl_proxy,11244,Travis Kelce,TE,KCC,114,85.37,12,232,488,74.0,10,1,0,0,10,2026,656,1789129560,2026-09-11T13:32:49.820118+00:00,2026-09-11T13:32:49.820118+00:00
mfl_proxy,11671,Mike Evans,WR,SFO,78,69.64,15,189,526,80.0,10,1,0,0,10,2026,656,1789129560,2026-09-11T13:32:49.820118+00:00,2026-09-11T13:32:49.820118+00:00
mfl_proxy,11675,Davante Adams,WR,LAR,48,45.15,3,135,536,81.0,10,1,0,0,10,2026,656,1789129560,2026-09-11T13:32:49.820118+00:00,2026-09-11T13:32:49.820118+00:00
mfl_proxy,11936,Chris Boswell,PK,PIT,215,136.81,24,304,208,31.0,10,1,0,0,10,2026,656,1789129560,2026-09-11T13:32:49.820118+00:00,2026-09-11T13:32:49.820118+00:00
mfl_proxy,11945,Cairo Santos,PK,CHI,235,142.87,56,275,138,21.0,10,1,0,0,10,2026,656,1789129560,2026-09-11T13:32:49.820118+00:00,2026-09-11T13:32:49.820118+00:00
