adp_source,mfl_id,player_name,position,team,rank,average_pick,min_pick,max_pick,drafts_selected_in,draft_sel_pct,fcount,is_ppr,is_keeper,is_mock,cutoff,period,total_drafts_in_sample,mfl_timestamp,retrieved_at,ingested_at
mfl_proxy,0528,St. Louis Rams,DT,STL,203,109.0,27,147,5,11.0,10,1,0,0,10,2026,43,1785315790,2026-07-29T15:38:52.563594+00:00,2026-07-29T15:38:52.563594+00:00
mfl_proxy,0532,Houston Texans,DT,HOU,172,82.8,25,152,5,11.0,10,1,0,0,10,2026,43,1785315790,2026-07-29T15:38:52.563594+00:00,2026-07-29T15:38:52.563594+00:00
mfl_proxy,11244,Travis Kelce,TE,KCC,171,82.8,32,125,5,11.0,10,1,0,0,10,2026,43,1785315790,2026-07-29T15:38:52.563594+00:00,2026-07-29T15:38:52.563594+00:00
mfl_proxy,11671,Mike Evans,WR,SFO,173,82.83,60,103,6,13.0,10,1,0,0,10,2026,43,1785315790,2026-07-29T15:38:52.563594+00:00,2026-07-29T15:38:52.563594+00:00
mfl_proxy,11675,Davante Adams,WR,LAR,132,54.14,14,72,7,16.0,10,1,0,0,10,2026,43,1785315790,2026-07-29T15:38:52.563594+00:00,2026-07-29T15:38:52.563594+00:00
mfl_proxy,12611,Jared Goff,QB,DET,135,55.83,18,98,6,13.0,10,1,0,0,10,2026,43,1785315790,2026-07-29T15:38:52.563594+00:00,2026-07-29T15:38:52.563594+00:00
mfl_proxy,12616,Jacoby Brissett,QB,ARI,215,118.2,95,140,5,11.0,10,1,0,0,10,2026,43,1785315790,2026-07-29T15:38:52.563594+00:00,2026-07-29T15:38:52.563594+00:00
mfl_proxy,12620,Dak Prescott,QB,DAL,89,41.17,19,73,6,13.0,10,1,0,0,10,2026,43,1785315790,2026-07-29T15:38:52.563594+00:00,2026-07-29T15:38:52.563594+00:00
mfl_proxy,12626,Derrick Henry,RB,BAL,35,22.5,12,43,6,13.0,10,1,0,0,10,2026,43,1785315790,2026-07-29T15:38:52.563594+00:00,2026-07-29T15:38:52.563594+00:00
mfl_proxy,12676,Hunter Henry,TE,NEP,195,105.33,52,143,6,13.0,10,1,0,0,10,2026,43,1785315790,2026-07-29T15:38:52.563594+00:00,2026-07-29T15:38:52.563594+00:00
mfl_proxy,13116,Patrick Mahomes,QB,KCC,103,46.29,27,72,7,16.0,10,1,0,0,10,2026,43,1785315790,2026-07-29T15:38:52.563594+00:00,2026-07-29T15:38:52.563594+00:00
mfl_proxy,13130,Christian McCaffrey,RB,SFO,11,11.29,5,18,7,16.0,10,1,0,0,10,2026,43,1785315790,2026-07-29T15:38:52.563594+00:00,2026-07-29T15:38:52.563594+00:00
mfl_proxy,13132,Alvin Kamara,RB,NOS,222,136.2,37,170,5,11.0,10,1,0,0,10,2026,43,1785315790,2026-07-29T15:38:52.563594+00:00,2026-07-29T15:38:52.563594+00:00
mfl_proxy,13163,Chris Godwin,WR,TBB,196,106.17,86,117,6,13.0,10,1,0,0,10,2026,43,1785315790,2026-07-29T15:38:52.563594+00:00,2026-07-29T15:38:52.563594+00:00
mfl_proxy,13299,George Kittle,TE,SFO,160,72.43,46,95,7,16.0,10,1,0,0,10,2026,43,1785315790,2026-07-29T15:38:52.563594+00:00,2026-07-29T15:38:52.563594+00:00
mfl_proxy,13319,Aaron Jones,RB,MIN,200,108.4,41,141,5,11.0,10,1,0,0,10,2026,43,1785315790,2026-07-29T15:38:52.563594+00:00,2026-07-29T15:38:52.563594+00:00
mfl_proxy,13589,Josh Allen,QB,BUF,4,3.29,1,8,7,16.0,10,1,0,0,10,2026,43,1785315790,2026-07-29T15:38:52.563594+00:00,2026-07-29T15:38:52.563594+00:00
mfl_proxy,13590,Baker Mayfield,QB,TBB,158,69.83,41,97,6,13.0,10,1,0,0,10,2026,43,1785315790,2026-07-29T15:38:52.563594+00:00,2026-07-29T15:38:52.563594+00:00
mfl_proxy,13592,Sam Darnold,QB,SEA,191,101.6,79,124,5,11.0,10,1,0,0,10,2026,43,1785315790,2026-07-29T15:38:52.563594+00:00,2026-07-29T15:38:52.563594+00:00
mfl_proxy,13593,Lamar Jackson,QB,BAL,8,9.86,2,27,7,16.0,10,1,0,0,10,2026,43,1785315790,2026-07-29T15:38:52.563594+00:00,2026-07-29T15:38:52.563594+00:00
mfl_proxy,13604,Saquon Barkley,RB,PHI,40,24.14,11,51,7,16.0,10,1,0,0,10,2026,43,1785315790,2026-07-29T15:38:52.563594+00:00,2026-07-29T15:38:52.563594+00:00
mfl_proxy,13630,Courtland Sutton,WR,DEN,181,91.5,75,112,6,13.0,10,1,0,0,10,2026,43,1785315790,2026-07-29T15:38:52.563594+00:00,2026-07-29T15:38:52.563594+00:00
mfl_proxy,13635,D.J. Moore,WR,BUF,149,62.88,16,83,8,18.0,10,1,0,0,10,2026,43,1785315790,2026-07-29T15:38:52.563594+00:00,2026-07-29T15:38:52.563594+00:00
mfl_proxy,13671,Mark Andrews,TE,BAL,194,105.29,63,131,7,16.0,10,1,0,0,10,2026,43,1785315790,2026-07-29T15:38:52.563594+00:00,2026-07-29T15:38:52.563594+00:00
mfl_proxy,13674,Dallas Goedert,TE,PHI,204,112.0,69,139,6,13.0,10,1,0,0,10,2026,43,1785315790,2026-07-29T15:38:52.563594+00:00,2026-07-29T15:38:52.563594+00:00
mfl_proxy,14056,Kyler Murray,QB,MIN,174,83.5,45,115,6,13.0,10,1,0,0,10,2026,43,1785315790,2026-07-29T15:38:52.563594+00:00,2026-07-29T15:38:52.563594+00:00
mfl_proxy,14059,Daniel Jones,QB,IND,214,117.8,93,143,5,11.0,10,1,0,0,10,2026,43,1785315790,2026-07-29T15:38:52.563594+00:00,2026-07-29T15:38:52.563594+00:00
mfl_proxy,14071,David Montgomery,RB,HOU,155,68.17,59,85,6,13.0,10,1,0,0,10,2026,43,1785315790,2026-07-29T15:38:52.563594+00:00,2026-07-29T15:38:52.563594+00:00
mfl_proxy,14073,Josh Jacobs,RB,GBP,78,38.0,30,54,5,11.0,10,1,0,0,10,2026,43,1785315790,2026-07-29T15:38:52.563594+00:00,2026-07-29T15:38:52.563594+00:00
mfl_proxy,14085,Tony Pollard,RB,TEN,178,88.0,55,108,6,13.0,10,1,0,0,10,2026,43,1785315790,2026-07-29T15:38:52.563594+00:00,2026-07-29T15:38:52.563594+00:00
mfl_proxy,14102,DK Metcalf,WR,PIT,182,91.71,61,120,7,16.0,10,1,0,0,10,2026,43,1785315790,2026-07-29T15:38:52.563594+00:00,2026-07-29T15:38:52.563594+00:00
mfl_proxy,14104,A.J. Brown,WR,NEP,51,28.57,21,37,7,16.0,10,1,0,0,10,2026,43,1785315790,2026-07-29T15:38:52.563594+00:00,2026-07-29T15:38:52.563594+00:00
mfl_proxy,14109,Terry McLaurin,WR,WAS,152,64.6,45,78,5,11.0,10,1,0,0,10,2026,43,1785315790,2026-07-29T15:38:52.563594+00:00,2026-07-29T15:38:52.563594+00:00
mfl_proxy,14127,Jakobi Meyers,WR,JAC,198,106.67,91,122,6,13.0,10,1,0,0,10,2026,43,1785315790,2026-07-29T15:38:52.563594+00:00,2026-07-29T15:38:52.563594+00:00
mfl_proxy,14777,Joe Burrow,QB,CIN,29,20.71,8,32,7,16.0,10,1,0,0,10,2026,43,1785315790,2026-07-29T15:38:52.563594+00:00,2026-07-29T15:38:52.563594+00:00
