adp_source,mfl_id,player_name,position,team,rank,average_pick,min_pick,max_pick,drafts_selected_in,draft_sel_pct,fcount,is_ppr,is_keeper,is_mock,cutoff,period,total_drafts_in_sample,mfl_timestamp,retrieved_at,ingested_at
mfl_proxy,0514,San Diego Chargers,DT,SDC,212,109.29,49,193,7,12.0,10,1,0,0,10,2026,54,1786093786,2026-08-07T11:35:18.223733+00:00,2026-08-07T11:35:18.223733+00:00
mfl_proxy,0528,St. Louis Rams,DT,STL,186,86.17,20,147,6,11.0,10,1,0,0,10,2026,54,1786093786,2026-08-07T11:35:18.223733+00:00,2026-08-07T11:35:18.223733+00:00
mfl_proxy,11244,Travis Kelce,TE,KCC,176,76.62,32,125,8,14.0,10,1,0,0,10,2026,54,1786093786,2026-08-07T11:35:18.223733+00:00,2026-08-07T11:35:18.223733+00:00
mfl_proxy,11671,Mike Evans,WR,SFO,172,74.12,45,103,8,14.0,10,1,0,0,10,2026,54,1786093786,2026-08-07T11:35:18.223733+00:00,2026-08-07T11:35:18.223733+00:00
mfl_proxy,11675,Davante Adams,WR,LAR,151,57.5,16,106,10,18.0,10,1,0,0,10,2026,54,1786093786,2026-08-07T11:35:18.223733+00:00,2026-08-07T11:35:18.223733+00:00
mfl_proxy,12611,Jared Goff,QB,DET,170,72.11,18,124,9,16.0,10,1,0,0,10,2026,54,1786093786,2026-08-07T11:35:18.223733+00:00,2026-08-07T11:35:18.223733+00:00
mfl_proxy,12620,Dak Prescott,QB,DAL,153,58.33,26,92,9,16.0,10,1,0,0,10,2026,54,1786093786,2026-08-07T11:35:18.223733+00:00,2026-08-07T11:35:18.223733+00:00
mfl_proxy,12626,Derrick Henry,RB,BAL,60,31.75,7,105,8,14.0,10,1,0,0,10,2026,54,1786093786,2026-08-07T11:35:18.223733+00:00,2026-08-07T11:35:18.223733+00:00
mfl_proxy,12676,Hunter Henry,TE,NEP,214,110.86,52,155,7,12.0,10,1,0,0,10,2026,54,1786093786,2026-08-07T11:35:18.223733+00:00,2026-08-07T11:35:18.223733+00:00
mfl_proxy,13116,Patrick Mahomes,QB,KCC,140,54.0,16,78,10,18.0,10,1,0,0,10,2026,54,1786093786,2026-08-07T11:35:18.223733+00:00,2026-08-07T11:35:18.223733+00:00
mfl_proxy,13130,Christian McCaffrey,RB,SFO,11,12.38,5,38,8,14.0,10,1,0,0,10,2026,54,1786093786,2026-08-07T11:35:18.223733+00:00,2026-08-07T11:35:18.223733+00:00
mfl_proxy,13132,Alvin Kamara,RB,NOS,236,137.29,37,170,7,12.0,10,1,0,0,10,2026,54,1786093786,2026-08-07T11:35:18.223733+00:00,2026-08-07T11:35:18.223733+00:00
mfl_proxy,13163,Chris Godwin,WR,TBB,203,101.12,55,141,8,14.0,10,1,0,0,10,2026,54,1786093786,2026-08-07T11:35:18.223733+00:00,2026-08-07T11:35:18.223733+00:00
mfl_proxy,13299,George Kittle,TE,SFO,184,85.89,46,108,9,16.0,10,1,0,0,10,2026,54,1786093786,2026-08-07T11:35:18.223733+00:00,2026-08-07T11:35:18.223733+00:00
mfl_proxy,13319,Aaron Jones,RB,MIN,205,105.56,41,150,9,16.0,10,1,0,0,10,2026,54,1786093786,2026-08-07T11:35:18.223733+00:00,2026-08-07T11:35:18.223733+00:00
mfl_proxy,13589,Josh Allen,QB,BUF,4,4.0,1,10,9,16.0,10,1,0,0,10,2026,54,1786093786,2026-08-07T11:35:18.223733+00:00,2026-08-07T11:35:18.223733+00:00
mfl_proxy,13590,Baker Mayfield,QB,TBB,192,90.33,41,151,9,16.0,10,1,0,0,10,2026,54,1786093786,2026-08-07T11:35:18.223733+00:00,2026-08-07T11:35:18.223733+00:00
mfl_proxy,13592,Sam Darnold,QB,SEA,204,103.71,79,131,7,12.0,10,1,0,0,10,2026,54,1786093786,2026-08-07T11:35:18.223733+00:00,2026-08-07T11:35:18.223733+00:00
mfl_proxy,13593,Lamar Jackson,QB,BAL,9,11.6,2,36,10,18.0,10,1,0,0,10,2026,54,1786093786,2026-08-07T11:35:18.223733+00:00,2026-08-07T11:35:18.223733+00:00
mfl_proxy,13604,Saquon Barkley,RB,PHI,50,28.5,11,73,8,14.0,10,1,0,0,10,2026,54,1786093786,2026-08-07T11:35:18.223733+00:00,2026-08-07T11:35:18.223733+00:00
