adp_source,mfl_id,player_name,position,team,rank,average_pick,min_pick,max_pick,drafts_selected_in,draft_sel_pct,fcount,is_ppr,is_keeper,is_mock,cutoff,period,total_drafts_in_sample,mfl_timestamp,retrieved_at,ingested_at
mfl_proxy,11671,Mike Evans,WR,SFO,174,88.4,60,110,5,10.0,10,1,0,0,10,2026,50,1785024663,2026-07-26T03:52:47.239473+00:00,2026-07-26T03:52:47.239473+00:00
mfl_proxy,11675,Davante Adams,WR,LAR,138,57.6,47,72,5,10.0,10,1,0,0,10,2026,50,1785024663,2026-07-26T03:52:47.239473+00:00,2026-07-26T03:52:47.239473+00:00
mfl_proxy,12611,Jared Goff,QB,DET,142,60.2,35,98,5,10.0,10,1,0,0,10,2026,50,1785024663,2026-07-26T03:52:47.239473+00:00,2026-07-26T03:52:47.239473+00:00
mfl_proxy,12620,Dak Prescott,QB,DAL,87,42.0,19,73,5,10.0,10,1,0,0,10,2026,50,1785024663,2026-07-26T03:52:47.239473+00:00,2026-07-26T03:52:47.239473+00:00
mfl_proxy,12676,Hunter Henry,TE,NEP,198,121.4,107,143,5,10.0,10,1,0,0,10,2026,50,1785024663,2026-07-26T03:52:47.239473+00:00,2026-07-26T03:52:47.239473+00:00
mfl_proxy,13116,Patrick Mahomes,QB,KCC,67,35.6,21,72,5,10.0,10,1,0,0,10,2026,50,1785024663,2026-07-26T03:52:47.239473+00:00,2026-07-26T03:52:47.239473+00:00
mfl_proxy,13130,Christian McCaffrey,RB,SFO,12,11.0,5,17,5,10.0,10,1,0,0,10,2026,50,1785024663,2026-07-26T03:52:47.239473+00:00,2026-07-26T03:52:47.239473+00:00
mfl_proxy,13132,Alvin Kamara,RB,NOS,222,147.17,37,190,6,12.0,10,1,0,0,10,2026,50,1785024663,2026-07-26T03:52:47.239473+00:00,2026-07-26T03:52:47.239473+00:00
mfl_proxy,13146,James Conner,RB,ARI,232,201.4,180,245,5,10.0,10,1,0,0,10,2026,50,1785024663,2026-07-26T03:52:47.239473+00:00,2026-07-26T03:52:47.239473+00:00
mfl_proxy,13163,Chris Godwin,WR,TBB,179,99.0,86,116,5,10.0,10,1,0,0,10,2026,50,1785024663,2026-07-26T03:52:47.239473+00:00,2026-07-26T03:52:47.239473+00:00
mfl_proxy,13192,David Njoku,TE,LAC,230,177.8,144,235,5,10.0,10,1,0,0,10,2026,50,1785024663,2026-07-26T03:52:47.239473+00:00,2026-07-26T03:52:47.239473+00:00
mfl_proxy,13299,George Kittle,TE,SFO,170,87.4,75,95,5,10.0,10,1,0,0,10,2026,50,1785024663,2026-07-26T03:52:47.239473+00:00,2026-07-26T03:52:47.239473+00:00
mfl_proxy,13319,Aaron Jones,RB,MIN,193,113.17,41,141,6,12.0,10,1,0,0,10,2026,50,1785024663,2026-07-26T03:52:47.239473+00:00,2026-07-26T03:52:47.239473+00:00
