season,nflverse_game_id,nflverse_play_id,read_thrown,is_catchable_ball
2022,2022_01_BUF_LA,56,1,true
2022,2022_01_BUF_LA,80,,false
2022,2022_01_BUF_LA,101,,false
2022,2022_01_BUF_LA,122,CHK,true
2022,2022_01_BUF_LA,146,,false
2022,2022_01_BUF_LA,167,1,true
2022,2022_01_BUF_LA,191,CHK,false
2022,2022_01_BUF_LA,212,,true
2022,2022_01_BUF_LA,236,1,true
2022,2022_01_BUF_LA,299,,false
2022,2022_01_BUF_LA,320,,false
2022,2022_01_BUF_LA,343,,false
2022,2022_01_BUF_LA,364,1,true
2022,2022_01_BUF_LA,393,,false
2022,2022_01_BUF_LA,414,1,true
2022,2022_01_BUF_LA,438,CHK,true
2022,2022_01_BUF_LA,467,,false
2022,2022_01_BUF_LA,486,1,true
2022,2022_01_BUF_LA,510,,false
2022,2022_01_BUF_LA,529,,false
2022,2022_01_BUF_LA,550,,false
2022,2022_01_BUF_LA,569,1,true
2022,2022_01_BUF_LA,593,1,true
2022,2022_01_BUF_LA,617,2,true
2022,2022_01_BUF_LA,646,1,true
2022,2022_01_BUF_LA,692,1,true
2022,2022_01_BUF_LA,721,1,false
2022,2022_01_BUF_LA,754,,false
2022,2022_01_BUF_LA,775,1,true
2022,2022_01_BUF_LA,818,CHK,true
2022,2022_01_BUF_LA,842,,false
2022,2022_01_BUF_LA,867,CHK,true
2022,2022_01_BUF_LA,896,,false
2022,2022_01_BUF_LA,933,,false
2022,2022_01_BUF_LA,954,,false
2022,2022_01_BUF_LA,980,1,true
2022,2022_01_BUF_LA,1009,,false
2022,2022_01_BUF_LA,1030,1,true
2022,2022_01_BUF_LA,1054,1,true
2022,2022_01_BUF_LA,1078,1,true
2022,2022_01_BUF_LA,1102,1,true
2022,2022_01_BUF_LA,1126,1,false
2022,2022_01_BUF_LA,1153,,false
2022,2022_01_BUF_LA,1187,,false
2022,2022_01_BUF_LA,1208,1,false
2022,2022_01_BUF_LA,1230,2,true
2022,2022_01_BUF_LA,1254,,false
2022,2022_01_BUF_LA,1286,1,true
2022,2022_01_BUF_LA,1315,,false
2022,2022_01_BUF_LA,1334,SD,true
2022,2022_01_BUF_LA,1358,1,true
2022,2022_01_BUF_LA,1385,,false
2022,2022_01_BUF_LA,1406,,false
2022,2022_01_BUF_LA,1427,1,true
2022,2022_01_BUF_LA,1483,,false
2022,2022_01_BUF_LA,1504,,false
2022,2022_01_BUF_LA,1540,,false
2022,2022_01_BUF_LA,1563,1,true
2022,2022_01_BUF_LA,1609,2,false
2022,2022_01_BUF_LA,1635,SD,false
2022,2022_01_BUF_LA,1657,1,false
2022,2022_01_BUF_LA,1679,1,false
2022,2022_01_BUF_LA,1712,1,true
2022,2022_01_BUF_LA,1736,,false
2022,2022_01_BUF_LA,1757,SD,false
2022,2022_01_BUF_LA,1800,,false
2022,2022_01_BUF_LA,1836,1,true
2022,2022_01_BUF_LA,1888,,false
2022,2022_01_BUF_LA,1946,,false
2022,2022_01_BUF_LA,1967,CHK,true
2022,2022_01_BUF_LA,1991,,false
2022,2022_01_BUF_LA,2024,,false
2022,2022_01_BUF_LA,2043,,false
2022,2022_01_BUF_LA,2072,,false
2022,2022_01_BUF_LA,2093,,false
2022,2022_01_BUF_LA,2114,,false
2022,2022_01_BUF_LA,2137,,false
2022,2022_01_BUF_LA,2163,,false
2022,2022_01_BUF_LA,2184,1,true
2022,2022_01_BUF_LA,2208,CHK,true
2022,2022_01_BUF_LA,2232,1,true
2022,2022_01_BUF_LA,2288,,false
2022,2022_01_BUF_LA,2307,1,true
2022,2022_01_BUF_LA,2336,CHK,true
2022,2022_01_BUF_LA,2360,,false
2022,2022_01_BUF_LA,2381,,false
2022,2022_01_BUF_LA,2400,2,false
2022,2022_01_BUF_LA,2422,,false
2022,2022_01_BUF_LA,2441,,false
2022,2022_01_BUF_LA,2464,,false
2022,2022_01_BUF_LA,2485,,false
2022,2022_01_BUF_LA,2506,,false
2022,2022_01_BUF_LA,2527,2,true
2022,2022_01_BUF_LA,2551,,false
2022,2022_01_BUF_LA,2572,CHK,true
2022,2022_01_BUF_LA,2599,1,true
2022,2022_01_BUF_LA,2623,1,false
2022,2022_01_BUF_LA,2648,,false
2022,2022_01_BUF_LA,2688,1,true
2022,2022_01_BUF_LA,2712,,false
2022,2022_01_BUF_LA,2733,1,true
2022,2022_01_BUF_LA,2755,,false
2022,2022_01_BUF_LA,2815,1,true
2022,2022_01_BUF_LA,2839,,false
2022,2022_01_BUF_LA,2860,2,true
2022,2022_01_BUF_LA,2884,1,true
2022,2022_01_BUF_LA,2908,1,true
2022,2022_01_BUF_LA,2934,CHK,true
2022,2022_01_BUF_LA,2958,,false
2022,2022_01_BUF_LA,2979,2,true
2022,2022_01_BUF_LA,3047,1,true
2022,2022_01_BUF_LA,3069,,false
2022,2022_01_BUF_LA,3092,CHK,true
2022,2022_01_BUF_LA,3121,2,true
2022,2022_01_BUF_LA,3145,,false
2022,2022_01_BUF_LA,3166,1,true
2022,2022_01_BUF_LA,3190,1,true
2022,2022_01_BUF_LA,3214,,false
2022,2022_01_BUF_LA,3262,,false
2022,2022_01_BUF_LA,3283,,false
2022,2022_01_BUF_LA,3304,,false
2022,2022_01_BUF_LA,3341,,false
2022,2022_01_BUF_LA,3362,,false
2022,2022_01_BUF_LA,3383,1,true
2022,2022_01_BUF_LA,3407,CHK,true
2022,2022_01_BUF_LA,3431,1,true
2022,2022_01_BUF_LA,3455,2,true
2022,2022_01_BUF_LA,3489,2,true
2022,2022_01_BUF_LA,3513,1,true
2022,2022_01_BUF_LA,3537,1,true
2022,2022_01_BUF_LA,3576,1,true
2022,2022_01_BUF_LA,3617,,false
2022,2022_01_BUF_LA,3636,,false
2022,2022_01_BUF_LA,3674,1,false
2022,2022_01_BUF_LA,3696,1,false
2022,2022_01_BUF_LA,3718,,false
2022,2022_01_NO_ATL,57,,false
2022,2022_01_NO_ATL,78,,false
2022,2022_01_NO_ATL,99,1,true
2022,2022_01_NO_ATL,121,CHK,true
2022,2022_01_NO_ATL,145,,false
2022,2022_01_NO_ATL,166,CHK,true
2022,2022_01_NO_ATL,190,CHK,false
2022,2022_01_NO_ATL,212,,false
2022,2022_01_NO_ATL,233,SD,false
2022,2022_01_NO_ATL,255,,false
2022,2022_01_NO_ATL,301,,false
2022,2022_01_NO_ATL,322,,false
2022,2022_01_NO_ATL,348,1,false
2022,2022_01_NO_ATL,370,,false
2022,2022_01_NO_ATL,395,,false
2022,2022_01_NO_ATL,419,1,false
2022,2022_01_NO_ATL,458,1,true
2022,2022_01_NO_ATL,482,,false
2022,2022_01_NO_ATL,501,,false
2022,2022_01_NO_ATL,522,1,true
2022,2022_01_NO_ATL,546,,false
2022,2022_01_NO_ATL,572,1,false
2022,2022_01_NO_ATL,594,,false
2022,2022_01_NO_ATL,616,,false
2022,2022_01_NO_ATL,679,1,true
2022,2022_01_NO_ATL,719,1,false
2022,2022_01_NO_ATL,741,,false
2022,2022_01_NO_ATL,762,,false
2022,2022_01_NO_ATL,783,2,true
2022,2022_01_NO_ATL,807,,false
2022,2022_01_NO_ATL,828,1,false
2022,2022_01_NO_ATL,850,,false
2022,2022_01_NO_ATL,870,,false
2022,2022_01_NO_ATL,891,,false
2022,2022_01_NO_ATL,914,,false
2022,2022_01_NO_ATL,935,,false
2022,2022_01_NO_ATL,956,,false
2022,2022_01_NO_ATL,996,,false
2022,2022_01_NO_ATL,1017,CHK,true
2022,2022_01_NO_ATL,1046,,false
2022,2022_01_NO_ATL,1067,,false
2022,2022_01_NO_ATL,1088,,false
2022,2022_01_NO_ATL,1141,CHK,true
2022,2022_01_NO_ATL,1170,,false
2022,2022_01_NO_ATL,1191,,false
2022,2022_01_NO_ATL,1212,,false
2022,2022_01_NO_ATL,1231,1,true
2022,2022_01_NO_ATL,1260,,false
2022,2022_01_NO_ATL,1281,1,false
2022,2022_01_NO_ATL,1303,,false
2022,2022_01_NO_ATL,1335,1,true
2022,2022_01_NO_ATL,1359,1,true
2022,2022_01_NO_ATL,1383,,false
2022,2022_01_NO_ATL,1413,,false
2022,2022_01_NO_ATL,1434,,false
2022,2022_01_NO_ATL,1466,,false
2022,2022_01_NO_ATL,1485,1,true
2022,2022_01_NO_ATL,1514,,false
2022,2022_01_NO_ATL,1533,,false
2022,2022_01_NO_ATL,1552,1,true
2022,2022_01_NO_ATL,1587,,false
2022,2022_01_NO_ATL,1608,,false
2022,2022_01_NO_ATL,1651,,false
2022,2022_01_NO_ATL,1672,1,true
2022,2022_01_NO_ATL,1713,1,true
2022,2022_01_NO_ATL,1735,,false
2022,2022_01_NO_ATL,1769,1,true
2022,2022_01_NO_ATL,1793,1,true
2022,2022_01_NO_ATL,1815,,false
2022,2022_01_NO_ATL,1862,,false
2022,2022_01_NO_ATL,1887,1,true
2022,2022_01_NO_ATL,1928,1,true
2022,2022_01_NO_ATL,1952,1,false
2022,2022_01_NO_ATL,1997,,false
2022,2022_01_NO_ATL,2048,,false
2022,2022_01_NO_ATL,2069,,false
2022,2022_01_NO_ATL,2090,1,true
2022,2022_01_NO_ATL,2114,,false
2022,2022_01_NO_ATL,2135,2,true
2022,2022_01_NO_ATL,2159,1,true
2022,2022_01_NO_ATL,2183,,false
2022,2022_01_NO_ATL,2204,1,false
2022,2022_01_NO_ATL,2226,,false
2022,2022_01_NO_ATL,2245,SD,true
2022,2022_01_NO_ATL,2269,,false
2022,2022_01_NO_ATL,2303,1,true
2022,2022_01_NO_ATL,2332,,false
2022,2022_01_NO_ATL,2353,,false
2022,2022_01_NO_ATL,2374,1,true
2022,2022_01_NO_ATL,2403,1,false
2022,2022_01_NO_ATL,2436,,false
2022,2022_01_NO_ATL,2491,,false
2022,2022_01_NO_ATL,2512,,false
2022,2022_01_NO_ATL,2533,1,true
2022,2022_01_NO_ATL,2555,CHK,true
2022,2022_01_NO_ATL,2595,,false
2022,2022_01_NO_ATL,2616,1,true
2022,2022_01_NO_ATL,2640,,false
2022,2022_01_NO_ATL,2661,1,true
2022,2022_01_NO_ATL,2683,,false
2022,2022_01_NO_ATL,2720,,false
2022,2022_01_NO_ATL,2741,,false
2022,2022_01_NO_ATL,2762,1,true
2022,2022_01_NO_ATL,2784,,false
2022,2022_01_NO_ATL,2809,,false
2022,2022_01_NO_ATL,2841,,false
2022,2022_01_NO_ATL,2878,,false
2022,2022_01_NO_ATL,2899,,false
2022,2022_01_NO_ATL,2939,,false
2022,2022_01_NO_ATL,2960,2,true
2022,2022_01_NO_ATL,2984,,false
2022,2022_01_NO_ATL,3005,,false
2022,2022_01_NO_ATL,3028,1,true
2022,2022_01_NO_ATL,3050,2,true
2022,2022_01_NO_ATL,3083,,false
2022,2022_01_NO_ATL,3119,1,true
2022,2022_01_NO_ATL,3148,CHK,true
2022,2022_01_NO_ATL,3177,1,true
2022,2022_01_NO_ATL,3201,1,true
2022,2022_01_NO_ATL,3267,1,true
2022,2022_01_NO_ATL,3289,,false
2022,2022_01_NO_ATL,3310,1,true
2022,2022_01_NO_ATL,3334,,false
2022,2022_01_NO_ATL,3355,1,true
2022,2022_01_NO_ATL,3379,,false
2022,2022_01_NO_ATL,3400,,false
2022,2022_01_NO_ATL,3427,,false
2022,2022_01_NO_ATL,3446,2,true
2022,2022_01_NO_ATL,3475,2,true
2022,2022_01_NO_ATL,3504,1,false
2022,2022_01_NO_ATL,3526,1,true
2022,2022_01_NO_ATL,3554,1,true
2022,2022_01_NO_ATL,3578,1,true
2022,2022_01_NO_ATL,3602,1,false
2022,2022_01_NO_ATL,3647,1,true
2022,2022_01_NO_ATL,3671,1,true
2022,2022_01_NO_ATL,3736,,false
2022,2022_01_NO_ATL,3757,,false
2022,2022_01_NO_ATL,3778,,false
2022,2022_01_NO_ATL,3816,,false
2022,2022_01_NO_ATL,3854,1,false
2022,2022_01_NO_ATL,3888,,false
2022,2022_01_NO_ATL,3926,,false
2022,2022_01_NO_ATL,3964,,false
2022,2022_01_NO_ATL,3990,,false
2022,2022_01_NO_ATL,4013,,false
2022,2022_01_NO_ATL,4032,1,true
2022,2022_01_NO_ATL,4068,1,false
2022,2022_01_NO_ATL,4102,1,true
2022,2022_01_NO_ATL,4131,1,false
2022,2022_01_NO_ATL,4153,,false
2022,2022_01_NO_ATL,4187,2,false
2022,2022_01_NO_ATL,4210,1,false
2022,2022_01_NO_ATL,4266,1,true
2022,2022_01_NO_ATL,4307,1,true
2022,2022_01_NO_ATL,4360,,false
2022,2022_01_CLE_CAR,63,1,false
2022,2022_01_CLE_CAR,85,1,true
2022,2022_01_CLE_CAR,109,1,true
2022,2022_01_CLE_CAR,133,,false
2022,2022_01_CLE_CAR,158,,false
2022,2022_01_CLE_CAR,184,1,true
2022,2022_01_CLE_CAR,213,,false
2022,2022_01_CLE_CAR,251,,false
2022,2022_01_CLE_CAR,272,1,true
2022,2022_01_CLE_CAR,296,,false
2022,2022_01_CLE_CAR,317,2,false
2022,2022_01_CLE_CAR,339,1,true
2022,2022_01_CLE_CAR,361,,false
2022,2022_01_CLE_CAR,382,CHK,true
2022,2022_01_CLE_CAR,417,,false
2022,2022_01_CLE_CAR,438,,false
2022,2022_01_CLE_CAR,464,,false
2022,2022_01_CLE_CAR,489,,false
2022,2022_01_CLE_CAR,521,,false
2022,2022_01_CLE_CAR,542,2,true
2022,2022_01_CLE_CAR,566,2,false
2022,2022_01_CLE_CAR,599,,false
2022,2022_01_CLE_CAR,620,,false
2022,2022_01_CLE_CAR,641,,false
2022,2022_01_CLE_CAR,662,1,true
2022,2022_01_CLE_CAR,686,,false
2022,2022_01_CLE_CAR,708,2,false
2022,2022_01_CLE_CAR,730,,false
2022,2022_01_CLE_CAR,748,1,true
2022,2022_01_CLE_CAR,772,2,false
2022,2022_01_CLE_CAR,794,,false
2022,2022_01_CLE_CAR,817,CHK,true
2022,2022_01_CLE_CAR,850,1,true
2022,2022_01_CLE_CAR,934,1,false
2022,2022_01_CLE_CAR,883,,false
2022,2022_01_CLE_CAR,964,,false
2022,2022_01_CLE_CAR,993,,false
2022,2022_01_CLE_CAR,1014,1,true
2022,2022_01_CLE_CAR,1036,2,true
2022,2022_01_CLE_CAR,1058,,false
2022,2022_01_CLE_CAR,1077,1,true
2022,2022_01_CLE_CAR,1101,,false
2022,2022_01_CLE_CAR,1122,2,false
2022,2022_01_CLE_CAR,1144,1,false
2022,2022_01_CLE_CAR,1166,2,false
2022,2022_01_CLE_CAR,1192,,false
2022,2022_01_CLE_CAR,1213,,false
2022,2022_01_CLE_CAR,1239,2,false
2022,2022_01_CLE_CAR,1276,1,true
2022,2022_01_CLE_CAR,1338,,false
2022,2022_01_CLE_CAR,1357,1,false
2022,2022_01_CLE_CAR,1384,CHK,true
2022,2022_01_CLE_CAR,1413,,false
2022,2022_01_CLE_CAR,1438,,false
2022,2022_01_CLE_CAR,1468,2,true
2022,2022_01_CLE_CAR,1492,2,true
2022,2022_01_CLE_CAR,1516,,false
2022,2022_01_CLE_CAR,1537,2,false
2022,2022_01_CLE_CAR,1564,,false
2022,2022_01_CLE_CAR,1590,,false
2022,2022_01_CLE_CAR,1616,,false
2022,2022_01_CLE_CAR,1669,2,true
2022,2022_01_CLE_CAR,1691,1,true
2022,2022_01_CLE_CAR,1720,2,true
2022,2022_01_CLE_CAR,1744,1,true
2022,2022_01_CLE_CAR,1785,1,true
2022,2022_01_CLE_CAR,1826,,false
2022,2022_01_CLE_CAR,1879,CHK,true
2022,2022_01_CLE_CAR,1901,,false
2022,2022_01_CLE_CAR,1922,,false
2022,2022_01_CLE_CAR,1945,1,true
2022,2022_01_CLE_CAR,1980,,false
2022,2022_01_CLE_CAR,2001,,false
2022,2022_01_CLE_CAR,2027,,false
2022,2022_01_CLE_CAR,2051,,false
2022,2022_01_CLE_CAR,2089,2,false
2022,2022_01_CLE_CAR,2128,,false
2022,2022_01_CLE_CAR,2199,CHK,false
2022,2022_01_CLE_CAR,2227,,false
2022,2022_01_CLE_CAR,2298,2,true
2022,2022_01_CLE_CAR,2320,,false
2022,2022_01_CLE_CAR,2341,2,true
2022,2022_01_CLE_CAR,2365,,false
2022,2022_01_CLE_CAR,2386,,false
2022,2022_01_CLE_CAR,2407,CHK,true
2022,2022_01_CLE_CAR,2431,,false
2022,2022_01_CLE_CAR,2452,,false
2022,2022_01_CLE_CAR,2478,,false
2022,2022_01_CLE_CAR,2501,,false
2022,2022_01_CLE_CAR,2522,,false
2022,2022_01_CLE_CAR,2545,,false
2022,2022_01_CLE_CAR,2566,1,true
2022,2022_01_CLE_CAR,2588,,false
2022,2022_01_CLE_CAR,2629,,false
2022,2022_01_CLE_CAR,2650,1,false
2022,2022_01_CLE_CAR,2683,,false
2022,2022_01_CLE_CAR,2704,,false
2022,2022_01_CLE_CAR,2723,,false
2022,2022_01_CLE_CAR,2758,,false
2022,2022_01_CLE_CAR,2783,,false
2022,2022_01_CLE_CAR,2810,1,false
2022,2022_01_CLE_CAR,2832,CHK,true
2022,2022_01_CLE_CAR,2856,,false
2022,2022_01_CLE_CAR,2879,,false
2022,2022_01_CLE_CAR,2909,,false
2022,2022_01_CLE_CAR,2930,,false
2022,2022_01_CLE_CAR,2951,1,true
2022,2022_01_CLE_CAR,2980,,false
2022,2022_01_CLE_CAR,3006,1,false
2022,2022_01_CLE_CAR,3040,,false
2022,2022_01_CLE_CAR,3080,,false
2022,2022_01_CLE_CAR,3101,1,true
2022,2022_01_CLE_CAR,3125,,false
2022,2022_01_CLE_CAR,3146,CHK,false
2022,2022_01_CLE_CAR,3168,,false
2022,2022_01_CLE_CAR,3221,,false
2022,2022_01_CLE_CAR,3242,,false
2022,2022_01_CLE_CAR,3263,2,true
2022,2022_01_CLE_CAR,3287,,false
2022,2022_01_CLE_CAR,3315,,false
2022,2022_01_CLE_CAR,3336,,false
2022,2022_01_CLE_CAR,3357,,false
2022,2022_01_CLE_CAR,3378,,false
2022,2022_01_CLE_CAR,3399,,false
2022,2022_01_CLE_CAR,3420,,false
2022,2022_01_CLE_CAR,3454,2,true
2022,2022_01_CLE_CAR,3510,CHK,true
2022,2022_01_CLE_CAR,3545,2,true
2022,2022_01_CLE_CAR,3569,,false
2022,2022_01_CLE_CAR,3591,CHK,true
2022,2022_01_CLE_CAR,3615,,false
2022,2022_01_CLE_CAR,3636,2,false
2022,2022_01_CLE_CAR,3669,,false
2022,2022_01_CLE_CAR,3707,CHK,true
2022,2022_01_CLE_CAR,3750,2,true
2022,2022_01_CLE_CAR,3772,,false
2022,2022_01_CLE_CAR,3789,1,true
2022,2022_01_CLE_CAR,3841,,false
2022,2022_01_CLE_CAR,3862,CHK,true
2022,2022_01_CLE_CAR,3897,,false
2022,2022_01_CLE_CAR,3923,,false
2022,2022_01_CLE_CAR,3961,,false
2022,2022_01_CLE_CAR,4006,,false
2022,2022_01_CLE_CAR,4046,CHK,false
2022,2022_01_CLE_CAR,4068,CHK,true
2022,2022_01_CLE_CAR,4104,2,true
2022,2022_01_CLE_CAR,4128,,false
2022,2022_01_CLE_CAR,4150,2,true
2022,2022_01_CLE_CAR,4174,,false
2022,2022_01_CLE_CAR,4196,,false
2022,2022_01_CLE_CAR,4242,1,true
2022,2022_01_SF_CHI,64,DES,true
2022,2022_01_SF_CHI,86,,false
2022,2022_01_SF_CHI,107,,false
2022,2022_01_SF_CHI,126,,false
2022,2022_01_SF_CHI,145,,false
2022,2022_01_SF_CHI,166,,false
2022,2022_01_SF_CHI,189,DES,true
2022,2022_01_SF_CHI,218,,false
2022,2022_01_SF_CHI,239,1,true
2022,2022_01_SF_CHI,268,,false
2022,2022_01_SF_CHI,322,,false
2022,2022_01_SF_CHI,343,,false
2022,2022_01_SF_CHI,364,DES,true
2022,2022_01_SF_CHI,388,CHK,false
2022,2022_01_SF_CHI,467,,false
2022,2022_01_SF_CHI,488,2,false
2022,2022_01_SF_CHI,531,,false
2022,2022_01_SF_CHI,552,2,false
2022,2022_01_SF_CHI,574,,false
2022,2022_01_SF_CHI,595,,false
2022,2022_01_SF_CHI,614,,false
2022,2022_01_SF_CHI,653,,false
2022,2022_01_SF_CHI,698,,false
2022,2022_01_SF_CHI,719,,false
2022,2022_01_SF_CHI,756,DES,true
2022,2022_01_SF_CHI,800,,false
2022,2022_01_SF_CHI,821,,false
2022,2022_01_SF_CHI,840,,false
2022,2022_01_SF_CHI,872,,false
2022,2022_01_SF_CHI,900,,false
2022,2022_01_SF_CHI,921,,false
2022,2022_01_SF_CHI,942,2,false
2022,2022_01_SF_CHI,964,,false
2022,2022_01_SF_CHI,989,,false
2022,2022_01_SF_CHI,1029,,false
2022,2022_01_SF_CHI,1050,,false
2022,2022_01_SF_CHI,1082,,false
2022,2022_01_SF_CHI,1107,,false
2022,2022_01_SF_CHI,1133,1,true
2022,2022_01_SF_CHI,1162,,false
2022,2022_01_SF_CHI,1183,,false
2022,2022_01_SF_CHI,1204,,false
2022,2022_01_SF_CHI,1242,,false
2022,2022_01_SF_CHI,1265,,false
2022,2022_01_SF_CHI,1286,,false
2022,2022_01_SF_CHI,1363,,false
2022,2022_01_SF_CHI,1384,1,true
2022,2022_01_SF_CHI,1406,DES,true
2022,2022_01_SF_CHI,1430,,false
2022,2022_01_SF_CHI,1472,,false
2022,2022_01_SF_CHI,1493,,false
2022,2022_01_SF_CHI,1517,1,true
2022,2022_01_SF_CHI,1562,,false
2022,2022_01_SF_CHI,1588,,false
2022,2022_01_SF_CHI,1609,DES,false
2022,2022_01_SF_CHI,1631,CHK,true
2022,2022_01_SF_CHI,1655,,false
2022,2022_01_SF_CHI,1700,,false
2022,2022_01_SF_CHI,1726,,false
2022,2022_01_SF_CHI,1747,,false
2022,2022_01_SF_CHI,1794,,false
2022,2022_01_SF_CHI,1815,DES,false
2022,2022_01_SF_CHI,1837,,false
2022,2022_01_SF_CHI,1869,,false
2022,2022_01_SF_CHI,1907,,false
2022,2022_01_SF_CHI,1928,,false
2022,2022_01_SF_CHI,1954,,false
2022,2022_01_SF_CHI,1992,2,false
2022,2022_01_SF_CHI,2014,,false
2022,2022_01_SF_CHI,2037,,false
2022,2022_01_SF_CHI,2065,,false
2022,2022_01_SF_CHI,2103,CHK,true
2022,2022_01_SF_CHI,2132,CHK,true
2022,2022_01_SF_CHI,2173,DES,false
2022,2022_01_SF_CHI,2238,,false
2022,2022_01_SF_CHI,2259,CHK,true
2022,2022_01_SF_CHI,2281,,false
2022,2022_01_SF_CHI,2302,,true
2022,2022_01_SF_CHI,2331,,false
2022,2022_01_SF_CHI,2352,,false
2022,2022_01_SF_CHI,2373,,false
2022,2022_01_SF_CHI,2394,,false
2022,2022_01_SF_CHI,2415,,false
2022,2022_01_SF_CHI,2436,,false
2022,2022_01_SF_CHI,2455,,false
2022,2022_01_SF_CHI,2511,,false
2022,2022_01_SF_CHI,2532,CHK,true
2022,2022_01_SF_CHI,2556,,false
2022,2022_01_SF_CHI,2596,2,false
2022,2022_01_SF_CHI,2618,,false
2022,2022_01_SF_CHI,2639,SD,true
2022,2022_01_SF_CHI,2717,,false
2022,2022_01_SF_CHI,2738,,false
2022,2022_01_SF_CHI,2759,2,true
2022,2022_01_SF_CHI,2783,,false
2022,2022_01_SF_CHI,2804,DES,false
2022,2022_01_SF_CHI,2837,,false
2022,2022_01_SF_CHI,2858,,false
2022,2022_01_SF_CHI,2894,2,true
2022,2022_01_SF_CHI,2923,SD,false
2022,2022_01_SF_CHI,2945,,false
2022,2022_01_SF_CHI,2966,,false
2022,2022_01_SF_CHI,3022,,false
2022,2022_01_SF_CHI,3043,,false
2022,2022_01_SF_CHI,3064,,false
2022,2022_01_SF_CHI,3096,1,false
2022,2022_01_SF_CHI,3119,DES,true
2022,2022_01_SF_CHI,3148,,true
2022,2022_01_SF_CHI,3231,SD,false
2022,2022_01_SF_CHI,3281,,false
2022,2022_01_SF_CHI,3315,,false
2022,2022_01_SF_CHI,3336,1,true
2022,2022_01_SF_CHI,3360,,false
2022,2022_01_SF_CHI,3381,,false
2022,2022_01_SF_CHI,3402,2,false
2022,2022_01_SF_CHI,3428,,false
2022,2022_01_SF_CHI,3449,,false
2022,2022_01_SF_CHI,3470,,false
2022,2022_01_SF_CHI,3502,,false
2022,2022_01_SF_CHI,3523,,false
2022,2022_01_SF_CHI,3594,1,true
2022,2022_01_SF_CHI,3628,2,true
2022,2022_01_SF_CHI,3652,,false
2022,2022_01_SF_CHI,3673,1,false
2022,2022_01_SF_CHI,3695,DES,true
2022,2022_01_SF_CHI,3739,,false
2022,2022_01_SF_CHI,3760,,false
2022,2022_01_SF_CHI,3783,2,true
2022,2022_01_SF_CHI,3807,,false
2022,2022_01_SF_CHI,3828,,true
2022,2022_01_SF_CHI,3859,DES,true
2022,2022_01_SF_CHI,3899,2,false
2022,2022_01_SF_CHI,3921,CHK,false
2022,2022_01_SF_CHI,3943,,false
2022,2022_01_SF_CHI,3981,,false
2022,2022_01_SF_CHI,4019,,false
2022,2022_01_SF_CHI,4040,,false
2022,2022_01_SF_CHI,4063,,false
2022,2022_01_SF_CHI,4080,CHK,true
2022,2022_01_SF_CHI,4102,,false
2022,2022_01_SF_CHI,4145,,false
2022,2022_01_SF_CHI,4166,SD,false
2022,2022_01_SF_CHI,4189,,false
2022,2022_01_SF_CHI,4210,,false
2022,2022_01_SF_CHI,4231,,false
2022,2022_01_PIT_CIN,58,1,true
2022,2022_01_PIT_CIN,82,1,true
2022,2022_01_PIT_CIN,111,2,true
2022,2022_01_PIT_CIN,157,,false
2022,2022_01_PIT_CIN,176,,false
2022,2022_01_PIT_CIN,195,2,false
2022,2022_01_PIT_CIN,253,,false
2022,2022_01_PIT_CIN,274,,false
2022,2022_01_PIT_CIN,295,2,true
2022,2022_01_PIT_CIN,319,,false
2022,2022_01_PIT_CIN,340,CHK,true
2022,2022_01_PIT_CIN,364,2,true
2022,2022_01_PIT_CIN,388,1,true
2022,2022_01_PIT_CIN,412,1,false
2022,2022_01_PIT_CIN,446,,false
2022,2022_01_PIT_CIN,465,,false
2022,2022_01_PIT_CIN,499,,false
2022,2022_01_PIT_CIN,520,,false
2022,2022_01_PIT_CIN,541,2,false
2022,2022_01_PIT_CIN,563,,false
2022,2022_01_PIT_CIN,588,,false
2022,2022_01_PIT_CIN,611,,false
2022,2022_01_PIT_CIN,632,,false
2022,2022_01_PIT_CIN,653,2,true
2022,2022_01_PIT_CIN,690,,false
2022,2022_01_PIT_CIN,719,1,true
2022,2022_01_PIT_CIN,743,,false
2022,2022_01_PIT_CIN,764,,false
2022,2022_01_PIT_CIN,796,CHK,false
2022,2022_01_PIT_CIN,818,,false
2022,2022_01_PIT_CIN,852,1,true
2022,2022_01_PIT_CIN,881,,false
2022,2022_01_PIT_CIN,902,CHK,true
2022,2022_01_PIT_CIN,926,2,true
2022,2022_01_PIT_CIN,955,,false
2022,2022_01_PIT_CIN,995,,false
2022,2022_01_PIT_CIN,1016,,false
2022,2022_01_PIT_CIN,1037,,false
2022,2022_01_PIT_CIN,1058,CHK,false
2022,2022_01_PIT_CIN,1084,,false
2022,2022_01_PIT_CIN,1105,,false
2022,2022_01_PIT_CIN,1126,1,true
2022,2022_01_PIT_CIN,1150,,false
2022,2022_01_PIT_CIN,1171,2,true
2022,2022_01_PIT_CIN,1195,1,false
2022,2022_01_PIT_CIN,1228,,false
2022,2022_01_PIT_CIN,1249,1,true
2022,2022_01_PIT_CIN,1315,,false
2022,2022_01_PIT_CIN,1336,CHK,true
2022,2022_01_PIT_CIN,1363,,false
2022,2022_01_PIT_CIN,1384,,false
2022,2022_01_PIT_CIN,1405,2,true
2022,2022_01_PIT_CIN,1429,2,true
2022,2022_01_PIT_CIN,1471,1,true
2022,2022_01_PIT_CIN,1493,,false
2022,2022_01_PIT_CIN,1514,,false
2022,2022_01_PIT_CIN,1535,,false
