player_id,season,entry,position,proj_games,proj_apg,proj_attempts,proj_pass_yards,proj_pass_tds,proj_interceptions,proj_carries,proj_rush_yards,proj_rush_tds,proj_fumbles_lost,proj_ypa,proj_td_per_att,p_pass_300,p_pass_350,p_pass_400,p_rush_100,p_rush_150,p_rush_200,proj_bonus_points,proj_points_base,proj_points,entry_act,name,position_act,games,points,targets,receptions,rec_yards,rec_tds,carries,rush_yards,rush_tds,attempts,completions,pass_yards,pass_tds,interceptions,sacks,fumbles_lost,rec_bonus,rush_bonus,pass_bonus,total_bonus,g100,g150,g200,r100,r150,r200,p300,p350,p400,season_len,pts_1,ppg_w,gshare_w,gshare_1,age,evidence,present_1,gshare_max3,inj_missed_share_1,unexp_missed_share_1,rostered_absent_share_1,offroster_share_1,depth_first_share_1,inj_out_wks_1,missed_wks_1,games_1,tgt_1,rec_1,recyds_1,rectd_1,carries_1,rushyds_1,rushtd_1,att_1,passyds_1,passtd_1,ints_1,late4_share_1,endgap_share_1,played_thru_1,chronic_missed_share,miss1_x_endgap,miss1_x_resolved,average_pick,n_train_seasons,arm,proj_cpg,proj_tpg,proj_targets,proj_receptions,proj_rec_yards,proj_rec_tds,proj_ypc,proj_catch_rate,proj_ypr,p_rec_100,p_rec_150,p_rec_200,proj_td_per_target
00-0023645,2018,veteran,QB,2.456456953153139,12.526359263348091,30.77046231014565,219.57491647611397,1.3540894193865254,0.8155087022904425,1.6222036108196238,4.184443674099928,0.053148581465407053,0.46096619460023364,7.135899170540432,0.044006144780608464,0.021138322563584475,0.004408824172811523,0.00017704463916671842,5.5779327624283994e-05,2.357484179372067e-06,1.3707615646746114e-11,0.06918602087304462,12.383740399011742,12.452926419884786,veteran,Derek Anderson,QB,2.0,6.5,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,70.0,42.0,465.0,0.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.48000000000000004,1.638181818181818,0.21022727272727273,0.1875,35.214236824093085,0.20625,1.0,0.25,0.0,0.8125,0.8125,0.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,8.0,17.0,0.0,0.0,0.25,0.058823529411764705,1.0,0.7916666666666666,0.04779411764705882,0.203125,,6,G1,,,,,,,,,,,,,
00-0023662,2018,veteran,QB,1.9805197993802952,20.26777765569682,40.140734936545094,276.3790354889063,1.711626244721606,1.0597037929125142,1.9396531361066038,7.204994791094413,0.06302862424322106,0.39841622722361425,6.885251003147035,0.04264063045749818,0.06700675682087585,0.017992452293660928,0.0016019394560710899,0.00019976592012693653,1.0400420890318964e-05,1.3707401964899448e-11,0.19293170398041232,16.08409758273919,16.277029286719603,veteran,Matt Cassel,QB,2.0,1.6600000000000001,0.0,0.0,0.0,0.0,2.0,13.0,0.0,17.0,7.0,59.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2.4800000000000004,4.596571428571429,0.29642857142857143,0.125,36.29295003422313,0.21875,1.0,0.5,0.0,0.875,0.875,0.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,162.0,1.0,2.0,0.0,0.7058823529411765,0.0,0.7083333333333334,0.6176470588235294,0.0,,6,G1,,,,,,,,,,,,,
00-0023682,2018,veteran,QB,5.6329528150347885,29.25070312495773,164.76783050947753,1153.073089335398,7.14503099131266,4.382069847402162,13.818260718167151,58.563132303778744,0.40036488547294674,0.9762380249251702,6.998168791626304,0.04336423541670456,0.16842581090708408,0.0587203420344703,0.010629722065577692,0.0016705431560681758,0.000123229289978991,1.3707046044944464e-11,1.5750927733744118,72.24493433722743,73.82002711060184,veteran,Ryan Fitzpatrick,QB,8.0,183.84,0.0,0.0,0.0,0.0,36.0,152.0,2.0,246.0,164.0,2366.0,17.0,12.0,14.0,1.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,16,73.92,12.583939393939396,0.7386363636363636,0.375,35.7700205338809,0.61875,1.0,1.0,0.0,0.625,0.625,0.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,15.0,78.0,0.0,163.0,1103.0,7.0,3.0,0.0,0.29411764705882354,0.0,0.25,0.18382352941176472,0.0,,6,G1,,,,,,,,,,,,,
00-0024226,2018,veteran,QB,10.364716924407416,29.799134365710803,308.8595922929734,2142.074514996643,13.494640506917,8.352665841562125,16.263156719333594,51.69017838797312,0.4889235041429813,1.872397864388094,6.935431401349342,0.043691829049999055,0.17208824817563842,0.060436819076426646,0.011141607730352165,0.00036525083226774264,2.098939246391796e-05,1.3707300876283646e-11,2.9583330265155845,127.31397407928847,130.27230710580406,veteran,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,158.84,11.880698689956333,0.8135917030567685,0.875,35.3429158110883,0.7156250000000001,1.0,0.9375,0.125,0.0,0.125,0.0,1.0,2.0,2.0,14.0,0.0,0.0,0.0,0.0,19.0,32.0,0.0,429.0,2666.0,19.0,14.0,1.0,0.0,1.0,0.2916666666666667,0.0,0.125,,6,G1,,,,,,,,,,,,,
00-0025430,2018,veteran,QB,3.235371896253239,21.018549174933653,68.00282330059704,461.94383540307757,2.9473673945459318,1.8233116813450014,3.45330464376153,5.535723454186913,0.10831096732504136,0.57154394277511,6.793009657277301,0.043341838639809165,0.0709791219661469,0.019330601764376936,0.0017940511169097536,5.614843731834489e-05,2.3756429351537705e-06,1.3707614542076802e-11,0.335258420384777,26.680949895435546,27.01620831582032,veteran,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,50.459999999999994,5.902135922330096,0.3234223300970873,0.3125,34.31895961670089,0.321875,1.0,0.375,0.0,0.6875,0.6875,0.0,0.375,0.0,11.0,5.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,159.0,894.0,6.0,5.0,0.5,0.0,1.0,0.6666666666666666,0.0,0.34375,,6,G1,,,,,,,,,,,,,
00-0025708,2018,veteran,QB,2.5936472188920576,25.238321299086998,65.45930184688117,467.483079754285,2.9510684767832127,1.7500661090588505,1.9124791448643248,6.081472682385776,0.06268476910039081,0.47080565649266065,7.141583649147311,0.04508249238108575,0.1254906712422749,0.039860774678084195,0.005678092376463734,9.225527667312221e-05,4.233228848270691e-06,1.3707531373106077e-11,0.5102653955123427,27.046109449042145,27.556374844554487,veteran,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,41.34,11.045915492957748,0.2420774647887324,0.25,34.06160164271047,0.22187500000000002,1.0,0.25,0.3125,0.4375,0.75,0.0,0.0625,5.0,12.0,4.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,127.0,861.0,4.0,5.0,0.0,0.29411764705882354,0.0,0.8125,0.22058823529411764,0.0,,6,G1,,,,,,,,,,,,,
00-0026143,2018,veteran,QB,14.250950160052021,34.01737711575081,484.779945852259,3682.060601732102,22.013278099992483,10.703958384659716,29.56500455340711,105.36469914017297,0.7605116618399221,2.7399862468283933,7.595323678785679,0.04540880514620385,0.2757339053416166,0.11622632519105877,0.033056226019540155,0.0008114096576189324,5.3146370329547676e-05,1.370716712586767e-11,7.3688381911962315,223.54718709133462,230.91602528253085,veteran,Matt Ryan,QB,16.0,374.96000000000004,1.0,1.0,5.0,1.0,33.0,125.0,3.0,608.0,422.0,4924.0,35.0,7.0,42.0,5.0,0.0,0.0,20.5,20.5,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,1.0,16,232.1,16.96775,1.0,1.0,33.29226557152635,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.125,0.0,0.0,16.0,0.0,0.0,0.0,0.0,32.0,143.0,0.0,529.0,4095.0,20.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,11.4,6,G1,,,,,,,,,,,,,
00-0026158,2018,veteran,QB,13.441693370775024,34.652483677127535,465.7880601237349,3076.0463148148788,18.206730796048625,11.102249543574738,20.784396636780752,52.30693835229976,0.8110509211807826,2.27852206959067,6.603961282300234,0.03908801524713208,0.2150515925659165,0.08185009411786416,0.018354231720402986,0.00022653510794349104,1.2039187808496317e-05,1.3707380899738626e-11,5.037675033537246,179.2042319127735,184.24190694631076,veteran,Joe Flacco,QB,9.0,142.1,0.0,0.0,0.0,0.0,19.0,45.0,0.0,379.0,232.0,2465.0,12.0,6.0,16.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,16,185.04,13.354768211920527,0.9627483443708609,1.0,33.62354551676933,0.9437500000000001,1.0,1.0,0.0,0.0,0.0,0.0,1.125,0.0,0.0,16.0,0.0,0.0,0.0,0.0,25.0,54.0,1.0,549.0,3141.0,18.0,13.0,1.0,0.0,1.0,0.125,0.0,0.0,,6,G1,,,,,,,,,,,,,
00-0026498,2018,veteran,QB,14.340029448304511,35.660279392317406,511.3694566205981,3749.866383770862,23.517740348116554,10.624060039445883,32.71632828730089,129.51455704063886,0.9987746045260238,3.102448856416866,7.332988576501963,0.04598972434437973,0.282288541586752,0.12024042848171114,0.035020680307838135,0.0012362039816985573,8.677329121613784e-05,1.370709654411061e-11,7.658391800279642,235.55670228279521,243.21509408307486,veteran,Matthew Stafford,QB,16.0,215.18,0.0,0.0,0.0,0.0,25.0,71.0,0.0,555.0,367.0,3777.0,21.0,11.0,40.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,16,285.14,17.933,1.0,1.0,30.56536618754278,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.125,0.0,0.0,16.0,0.0,0.0,0.0,0.0,29.0,98.0,0.0,565.0,4446.0,29.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,9.9,6,G1,,,,,,,,,,,,,
00-0026625,2018,veteran,QB,6.31931722781463,25.79985965163324,163.0374975717655,1134.5099788011064,6.586812544941397,3.3447637984089256,6.766537707545478,12.962192864200173,0.23711630698198052,1.165746923871559,6.9585831216632865,0.04040059889929326,0.12432096107528873,0.03937958538846068,0.005568348305106275,7.424971796479746e-05,3.288263195259711e-06,1.3707567739779153e-11,1.2297784254681798,65.42554501556077,66.65532344102895,veteran,Brian Hoyer,QB,5.0,-0.52,0.0,0.0,0.0,0.0,11.0,-8.0,0.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,67.38,9.802793296089385,0.5862430167597765,0.625,32.83504449007529,0.559375,1.0,0.6875,0.0,0.375,0.375,0.0,0.4375,0.0,6.0,10.0,0.0,0.0,0.0,0.0,9.0,4.0,1.0,211.0,1287.0,4.0,4.0,0.5,0.0,1.0,0.4375,0.0,0.1875,,6,G1,,,,,,,,,,,,,
00-0027854,2018,veteran,QB,5.993053060271021,31.093155321182255,186.3429296510935,1329.821370414426,7.980741206276309,3.7167643740018455,9.708541979020564,23.502155656557786,0.29678654585893915,1.205053471092877,7.1364197874551465,0.04282824801144515,0.20127897196325395,0.07472751084893206,0.015786909366687425,0.00022985137901748585,1.2244502794554587e-05,1.3707378465263528e-11,2.0687556208536644,79.40311879230225,81.47187441315592,veteran,Sam Bradford,QB,3.0,12.700000000000001,0.0,0.0,0.0,0.0,2.0,7.0,0.0,80.0,50.0,400.0,2.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,27.98,14.712727272727273,0.804383116883117,0.125,30.8145106091718,0.48124999999999996,1.0,0.9375,0.3125,0.5625,0.375,0.5,0.1875,5.0,14.0,2.0,0.0,0.0,0.0,0.0,2.0,-3.0,0.0,43.0,382.0,3.0,0.0,0.0,0.7058823529411765,0.0,0.3541666666666667,0.6176470588235294,0.0,,6,G1,,,,,,,,,,,,,
00-0027939,2018,veteran,QB,14.186110120535634,33.643911258220534,477.27622999464506,3347.6547668918224,21.522572269233994,12.676025842918312,90.29533195642105,428.8169525442561,3.775329413298372,2.493501123263984,7.014082320691694,0.045094582375232624,0.22943684498901393,0.08955367962533346,0.021317243309329454,0.01780826615815802,0.001966798407967335,1.3706646997997483e-11,6.059743265488242,255.19109755446013,261.2508408199484,veteran,Cam Newton,QB,14.0,287.1,0.0,0.0,0.0,0.0,101.0,488.0,4.0,471.0,320.0,3395.0,24.0,13.0,29.0,0.0,0.0,0.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,16,302.98,19.313949044585986,0.9820859872611465,1.0,29.308692676249144,0.9812500000000001,1.0,1.0,0.0,0.0,0.0,0.0,1.125,0.0,0.0,16.0,0.0,0.0,0.0,0.0,139.0,754.0,6.0,492.0,3302.0,22.0,16.0,1.0,0.0,1.0,0.020833333333333332,0.0,0.0,,6,G1,,,,,,,,,,,,,
00-0027948,2018,veteran,QB,2.830908381969634,29.384213914453937,83.1840174680164,575.6224833350382,3.4974203358472553,2.234767687847315,11.282160302213109,46.10615859753671,0.3562375511892725,0.5547798321698992,6.919868754311613,0.04204437874369299,0.1658999717807581,0.0575464400059011,0.01028540862740415,0.004460294823831098,0.0003874127591288309,1.37068811092753e-11,0.7865165498421982,38.183526803645435,38.97004335348763,veteran,Blaine Gabbert,QB,8.0,33.04,0.0,0.0,0.0,0.0,6.0,0.0,0.0,101.0,61.0,626.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,61.64,13.19095652173913,0.37119565217391304,0.3125,28.878850102669404,0.359375,1.0,0.5,0.0,0.6875,0.6875,0.0,0.25,0.0,11.0,5.0,0.0,0.0,0.0,0.0,22.0,82.0,0.0,171.0,1086.0,6.0,6.0,0.5,0.11764705882352941,0.0,0.6041666666666666,0.08088235294117647,0.34375,,6,G1,,,,,,,,,,,,,
00-0027973,2018,veteran,QB,13.964587645707837,32.38788122668102,452.2834060487625,3222.070765980001,20.312635601838824,9.942238287724948,34.62906863892373,103.96325455422065,1.1804337440919315,2.7791728555115847,7.1240083604407465,0.04491129970761924,0.21883429258576342,0.083849506457215,0.019104720542637257,0.0008231620014347889,5.4043595358948716e-05,1.3707164715642318e-11,5.35852258367048,202.16947868005593,207.52800126372642,veteran,Andy Dalton,QB,11.0,178.04,0.0,0.0,0.0,0.0,16.0,99.0,0.0,365.0,226.0,2566.0,21.0,11.0,21.0,0.0,0.0,0.0,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,16,211.7,15.059935691318325,0.9764871382636656,1.0,30.84188911704312,0.971875,1.0,1.0,0.0,0.0,0.0,0.0,1.125,0.0,0.0,16.0,0.0,0.0,0.0,0.0,38.0,99.0,0.0,496.0,3320.0,25.0,12.0,1.0,0.0,1.0,0.0625,0.0,0.0,9.8,6,G1,,,,,,,,,,,,,
